id,text,conversation_id,lang,created_at,author_id,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.553419962244825e+18,"Johnny Plate “Dibully” Gegara PSE, Lucu Sekali!

Ngakak, lah kok justru @PlateJohnny dan Kominfo yang dibully warganet?  Padahal blokir pada sejumlah plafform yang dilakukan @kemkominfo untuk melindungi warganet!  Inilah kedaulatan digital Indonesia!   https://t.co/UXFvJA1r3g",1.553419962244825e+18,id,2022-07-30 16:39:14,1014587792062476032,30,202,69,248,"Johnny Plate ""Bully"" Pse Negara, so funny!

No, how come it's just @platejohnny and the Communication and Information of being bullied by citizens? Even though blocking a number of ceiling @kemkominfo to protect citizens! This is Indonesia's digital sovereignty! https://t.co/uxfvja1r3g",0.1953125,0.5
1.553419916145218e+18,"@sandiuno @kemkominfo Kominfo : mau gamau kamu harus taat peraturan negara kita! .
Steam : tpi kita sudah sisihkan pajak penjualan kami pak.
Kominfo : yaudah gini aja, tambahin duit pajaknya, nanti sya unblock. Gausa dftr PSE gpp, pajak masuknya lebihin dikita yah.",1.553304444263023e+18,id,2022-07-30 16:39:03,1131521552657158016,0,0,0,0,"@sandiuno @kemkominfo Kominfo: Want to not obey our country's regulations! .
Steam: But we have set aside our sales tax, sir.
Kominfo: Alright, just add the tax money, later I will unblock. Gausa DFTR PSE GPP, the tax entry tax will be better.",0.25,0.25
1.553419560812179e+18,"Ngapain malu? Kominfo emang ampas kok, ga usah lah sok2an bikin PSE.. pakai statement “biar data lebih aman” 🤣 https://t.co/Sio8CEUJxw",1.553419560812179e+18,id,2022-07-30 16:37:39,55858456,0,0,1,0,"What are you shy? Kominfo is really pulled, no need to pretend to make pse ... use the statement ""so that the data is safer"" 🤣 https://t.co/sio8ceujxw",-0.15,0.35
1.553419189985366e+18,"Naif menyudutkan @kemkominfo hanya gegara Paypal terblokir, atau game yang konon terhenti padahal sudah dibeli dengan uang.  Terpikir tidak oleh warganet bahwa yang dilakukan Kominfo tujuannya untuk melindungi kedaulatan digital Indonesia!
@PlateJohnny
https://t.co/9qF2hR2gbq",1.553419189985366e+18,id,2022-07-30 16:36:10,435004096,1,7,5,1,"Naif cornering @kemkominfo is only a blocked paypal country, or a game that is said to have stopped even though it has been purchased with money. It was not thought by citizens that what the Ministry of Communication and Information was done was to protect Indonesia's digital sovereignty!
@Platejohnny
https://t.co/9qf2hr2gbq",-0.1333333333333333,0.4666666666666666
1.553419079418913e+18,"@RizkiPratikno @rgoestama @sandiuno @kemkominfo Mereka gak keberatan soal pajak, tp soal ini. https://t.co/mFCDyCVpBu",1.553304444263023e+18,id,2022-07-30 16:35:44,165432486,0,1,5,0,"@Rizkipratikno @rgoestama @sandiuno @kemkominfo they don't mind taxes, but about this. https://t.co/MFCDYCVPBU",0.0,0.0
1.553418611955761e+18,Hingar bingar PSE kominfo gini Niantic tetap lancar ya,1.553418611955761e+18,id,2022-07-30 16:33:52,102645941,0,0,0,0,The frenetic PSE Kominfo Gini Niantic remains smooth,0.4,0.5
1.553418594540667e+18,"Kominfo mengawasi konten radikalisme, pornografi, Sara. UU IT bagian paling ngaco berantas radikalisme.Kini mereka menyasar platform media sosial.Krn alasan belum terdaftar di PSE

Luar biasa kinerja kominfo. Soal teroris yg jadi bagian kerja BNPT diurus apalagi cuman soal paypal",1.553418594540667e+18,id,2022-07-30 16:33:48,1450771917393169920,0,0,0,0,"Kominfo oversees the content of radicalism, pornography, Sara. Law IT The most awesome to eradicate radicalism. Now they are targeting social media platforms.

Extraordinary performance of the Ministry of Communication and Information. About the terrorist who became part of the work of the BNPT was taken care of especially only about Paypal",0.3733333333333334,0.7133333333333333
1.553418251941679e+18,Kominfo Mulai Blokir Sejumlah Platform Digital Yang Belum Daftar PSE https://t.co/QcOy6mZAZY,1.553418251941679e+18,id,2022-07-30 16:32:27,1377888791575154944,0,0,0,0,Kominfo started blocking a number of digital platforms that have not yet registered PSE https://t.co/qcoy6mzazy,0.0,0.0
1.553417940573204e+18,"@elinnurmalina @ClarusMiskin Nih buktinya, dan yang seperti kita ketahui web resmi jebol ini nggak cuma bbrp kali doang kok 

https://t.co/Iad2q7gtrK",1.553104548688196e+18,id,2022-07-30 16:31:12,331380066,0,1,0,0,"@elinnurmalina @clarusmiskin this proof, and what we know is that the official website is broken, not just a few times anyway

https://t.co/iad2q7gtrk",-0.3,0.25
1.553417911314059e+18,"@unsrifess Dibanding percaya kominfo gua mending lebih percaya kemampuan PSE buat ngejaga data gua dahh, sms penipuan sama phising aja masih banyak yg masuk ke hp gua",1.553394122970792e+18,id,2022-07-30 16:31:05,1041343627790758016,0,0,0,0,"@unsrifess rather than believing my Communication and Information I better believe Pse's ability to maintain my data, fraud by phishing, there are still many who enter my cellphone",0.5,0.5
1.553417856150548e+18,"@hhoommaann_ @MstrYoda @kemkominfo Masalah jadi incaran atau ngga saya sendiri gabisa memastikan
Karena itu link dibuat oleh pihak ketiga di luar Kominfo, sistemnya mereka mencocokkan database mereka dg data di link PSE

Dilabeli unregistered kalau ada link di database mereka tapi gaada di list terdaftar PSE,",1.553171498763882e+18,id,2022-07-30 16:30:52,1455661539017445120,0,1,3,0,"@hoommaann_ @mstryoda @kemkominfo Problem becomes the target or not myself can't make sure
Because of that the link was made by third parties outside the Ministry of Communication and Information, the system they match their database with data on the PSE link

Labeled unregistered if there is a link in their database but no on the registered list pse,",0.1666666666666667,0.3129629629629629
1.553417429598208e+18,"@unsrifess Nder PSE dk mendaftar tuh soalny mereka juga ada kbjkn mengenai privacy policy penggunanya, sedangkan kominfo meminta akses untuk itu. Okelh kalo kominfo ini dtg dari pemerintahan yg ""bener"" bisa ngejaga n gak asal menggunakan data pengguna sdgkn kita berbicara kominfonya wakanda",1.553394122970792e+18,id,2022-07-30 16:29:10,1041343627790758016,0,1,1,0,"@unsrifess nder pse dk registered for them there is also a KBJKN regarding the Privacy Policy of the user, while Kominfo asked for access for it. Okelh if this Ministry of Communication and Information is from the government that is ""right"" can guard and not as long as you use the data of the user sdgkn we are talking",0.1178571428571429,0.4678571428571429
1.553417332386587e+18,Ada sejumlah platform game yang diblokir Kominfo lantaran tidak mendaftar PSE. Lantas bagaimana nasib E-Sport di Indonesia? https://t.co/ux1Qb65fKK,1.553417332386587e+18,id,2022-07-30 16:28:47,135815019,0,0,2,0,There are a number of game platforms that are blocked by the Ministry of Communication and Information because they do not register PSE. So what is the fate of e-sport in Indonesia? https://t.co/UX1QB65FKK,-0.4,0.4
1.553416759704973e+18,@aimrod @NOTASLIMBOY https://t.co/bYzeqkXe4e kalau dari sumber itu tetep harus pakai keputusan pengadilan,1.553266962914214e+18,id,2022-07-30 16:26:31,2478115026,0,1,0,0,@Aimrod @Notaslimboy https://t.co/byzeqkxe4e if from that source must still use a court decision,0.0,0.0
1.553416621007733e+18,"@NOTASLIMBOY Kalau dari sumber komunfo sendiri, bisa akses datanya harus lewat pengadilan. Jadi kominfo punya tugas klarifikasi fungsi dan tujuan pse itu sendiri dulu",1.553266962914214e+18,id,2022-07-30 16:25:58,2478115026,0,0,0,0,"@Notaslimboy If from the source of communo itself, the data can be accessible to the court. So the Ministry of Communication and Information has the task of clarifying the functions and objectives of the PSE itself first",0.3125,0.3541666666666666
1.553416117439582e+18,"@setsundere Oh ya tadi habis debat juga sih masalah users privacy, apakah benar PSE membuat pemerintah bisa akses data user tanpa pengadilan? https://t.co/bYzeqkXe4e",1.553192532133028e+18,id,2022-07-30 16:23:58,2478115026,0,0,0,0,"@etsundere oh yes earlier the debate is also the problem of users privacy, is it true that PSE makes the government can access user data without court? https://t.co/byzeqkxe4e",0.175,0.575
1.553415774223512e+18,"Banyak orang ribut gara2 ada game dan lainnya di block, oleh kominfo dan di bully,  lah kenapa mereka gak daftar pse, udah dikasih ke longgaran gak juga, kl ga di block ya kasian yg yg daftar  PSE donk, kl gak di block tar dibilang pilih kasih donk #yalogikadipakeapa",1.553415774223512e+18,id,2022-07-30 16:22:36,224483101,0,0,0,0,"Many people are noisy because there are games and others in Block, by the Ministry of Communication and Information and bullied, why are they not listing pse, already given to loose not too, if not blocked, the one who lists psek love #yalogy",0.3076923076923077,0.4564102564102564
1.553415377597743e+18,"@secgron @kemkominfo Malam bang, ijin bertanya
Maaf sebelumnya saya awam dan Butuh penjelasan tentang Sistem pse kominfo, apakah mereka bisa membaca data yg masuk keluar pada sebuah perangkat atau sistem?

Apakah ada kemungkinan data2 tersebut di dump untuk kepentingan kampanye politik misalnya?",1.54854985756013e+18,id,2022-07-30 16:21:01,1185532601118772992,0,0,0,0,"@secgron @kemkominfo night, bang, permission to ask
Sorry beforehand I was unfamiliar and needed an explanation of the PSE Kominfo system, can they read the data that came out on a device or system?

Is there a possibility that these data are dump for the benefit of political campaigns for example?",-0.25,0.55
1.5534151917399e+18,"@kevin_julians @selfmirror_ dan dasar kewenangan yang sah pada saat melakukan permohonan akses kepada PSE. 
https://t.co/3XOdm1hpiB",1.553372134218826e+18,id,2022-07-30 16:20:17,435004096,0,0,0,0,"@kevin_julians @selfmirror_ and the legal basis of authority when requesting access to PSE.
https://t.co/3xodm1hpib",0.2,0.2
1.553415059078283e+18,"@jaseforger @sigitzigit @kucingbuluk_ @MagerrIlham @TechmenID Penyedia aplikasi melakukan transaksi data kita dengan pihak lain. Yang jadi akar masalahnya adalah PSE membuat Kominfo bisa mengakses data, seperti percakapan pengguna dari aplikasi yang menandatangi PSE. Yang secara tidak langsung, ngelanggar privacy policy penyedia jasa.",1.553354722656285e+18,id,2022-07-30 16:19:45,2729575124,1,3,8,0,"@JaseForger @sigitzigit @kucingbuluk_ @magerrilham @techmenid Application Providers Conduct our data transactions with other parties. The root of the problem is that PSE makes the Ministry of Communication and Information accessing data, such as a user conversation from an application that signs PSE. Which indirectly, violating the privacy policy of the Service Provider.",-0.0625,0.4375
1.553415050358039e+18,Menparekraf Sandiaga Uno buka suara mengenai pemblokiran platform PayPal-Steam yang tidak mendaftar PSE Lingkup Privat. Sandi pun mendukung langkah Kominfo. https://t.co/riRtgDbgIC,1.553415050358039e+18,id,2022-07-30 16:19:43,135815019,0,0,2,0,Menparekraf Sandiaga Uno opened his voice about blocking the Paypal-Steam platform that did not register a private scope. Sandi also supports the steps of the Ministry of Communication and Information. https://t.co/rirtgdbgic,0.0,0.375
1.553414774653784e+18,"@elonmusk Daftar pse dlu, biar autopilotnya gk kena blok kominfo",1.553380278407676e+18,id,2022-07-30 16:18:37,99463264,0,0,0,0,"@elonmusk List of PSE DLU, so that the autopilot is not hit by the Kominfo block",0.0,0.0
1.553414373515088e+18,@Pow_Nie @detikcom Itu ranah Kemenkeu bukan Kominfo PSE tujuan utamanya perlindungan data konsumen (katanya) :),1.553303603552698e+18,id,2022-07-30 16:17:02,591172089,0,0,1,0,"@Pow_nie @detikcom is the realm of the Ministry of Finance, not the Communication and Information Pse, the main purpose of the consumer data protection (he said) :)",0.3333333333333333,0.6666666666666666
1.553413938896703e+18,"Wabsite-nya sendiri error, Kominfo Indonesia terima Judi Online DOMINO daftar PSE maka melawan hukum pasal 303 (ayat 2e) KUHP. Apa tanggapan Menkominfo Pak Johnny G Plate? https://t.co/Ir1p2MXdFS",1.553413938896703e+18,id,2022-07-30 16:15:18,1050858633116832000,1,0,2,0,"Wabsite itself Error, Kominfo Indonesia Receives Online Gambling Domino List PSE then against the law Article 303 (paragraph 2e) of the Criminal Code. What is the response of the Minister of Communication and Information, Mr. Johnny G Plate? https://t.co/ir1p2mxdfs",-0.4,0.55
1.553413531089142e+18,"@_MbakSri_ @kemkominfo ""Belum! (PayPal mendaftar PSE),bukan hanya belum mendaftar,dua loh dia tidak mendapatkan izin dari BI kemudian juga karena dia termasuk payment gateway juga sistem keuangan OJK,"" kata Dirjen Aptika Kementerian Kominfo Semuel Abrijani Pangerapan kepada detikcom, Sabtu (30/7/2022).",1.553334220067463e+18,id,2022-07-30 16:13:41,435004096,0,1,0,0,"@_Mbaksri_ @kemkominfo ""not yet! (Paypal registered PSE), not only not yet registered, two tablets did not get permission from BI then because he included Payment Gateway as well as the OJK financial system,"" said Director General of Aptika of the Ministry of Communication and Information ABRIJANI Pangerapan told AFP, Saturday (7/30/2022).",0.01666666666666667,0.5
1.553413529268412e+18,@Haileron2277 @teamsecret It's because those websites didn't register for PSE which means they refused to give out user informations to the govt.. and just basically bc the Kominfo is ruled by boomers 😪,1.553110447636845e+18,en,2022-07-30 16:13:41,1248590998545945088,0,1,1,0,@Haileron2277 @teamsecret It's because those websites didn't register for PSE which means they refused to give out user informations to the govt.. and just basically bc the Kominfo is ruled by boomers 😪,0.0,0.0
1.553413410079273e+18,"@_MbakSri_ @kemkominfo menegaskan PayPal memang belum melakukan pendaftaran Penyelenggara Sistem Elektronik (PSE) Lingkup Privat sehingga diblokir. Bahkan, tidak mengurus izin di Bank Indonesia (BI).
https://t.co/gllQAyUp03",1.553334220067463e+18,id,2022-07-30 16:13:12,435004096,0,1,2,0,"@_Mbaksri_ @kemkominfo emphasized that Paypal has not yet registered the Electronic System Organizer (PSE) of the private scope so it is blocked. In fact, do not take care of permits at Bank Indonesia (BI).
https://t.co/gllqayup03",0.0,0.375
1.553412989998739e+18,"@_MbakSri_ Pendaftaran kan ada dua cara, pertama manual kedua Online Single Submission (OSS). Nah Google itu sudah mendaftar secara manual. Dokumennya sudah diserahkan kepada kami
https://t.co/14RT9xyeFp",1.553334220067463e+18,id,2022-07-30 16:11:32,435004096,0,2,1,0,"@_Mbaksri_ Registration There are two ways, first the second manual online single submission (OSS). Well Google has registered manually. The document has been submitted to us
https://t.co/14Rt9xyEFP",0.05952380952380953,0.1825396825396825
1.553412774705115e+18,"Prediksi saya salah. Malah kominfo vs rakyat ternyata.
Seandainya pasal karet gaada dan tentang perlindungan data itu keren kayak GDPR, PSE temenan tak support satus persen. 
tapi gov kayake pengen kek CHN yang kayaknya demi ""stabilitas politik"". https://t.co/KtKoS5imBU",1.553412774705115e+18,id,2022-07-30 16:10:41,566402522,0,2,4,0,"My prediction is wrong. In fact, Kominfo vs the people turned out.
If the rubber article gaada and about the protection of data is cool like GDPR, PSE friends do not support Satus percent.
But Gov Kayae wants Chn who seems to be for the sake of ""political stability"". https://t.co/ktkos5imbu",0.0125,0.4375000000000001
1.553412626050589e+18,"@_MbakSri_ Menteri menjalankan Peraturan Pemerintah kok di copot

Peraturan Pemerintah Nomor 71 Tahun 2019 Tentang penyelenggaraan Sistem dan Transaksi Elektronik

https://t.co/CndREUaqrV",1.553334220067463e+18,id,2022-07-30 16:10:05,435004096,0,1,0,0,"@_Mbaksri_ Minister runs a government regulation, how come it is removed

Government Regulation Number 71 of 2019 concerning Implementation of Electronic Systems and Transactions

https://t.co/cndreuaqrv",0.0,0.0
1.553412113607332e+18,"Gw bingung Sementara Kominfo menegakan kedaulatan Digital Indonesia atas perintah Undang undang kok malah di marahin banyak orang ya ? 
Kenapa mereka ngak marah ama PSE yg bandel untuk daftar tok saja ngak mau ... di mana jiwa Patriotisme kalian sih ? https://t.co/iHu4P8Lhwx",1.553412113607332e+18,id,2022-07-30 16:08:03,1400483673682611968,9,0,24,1,"I'm confused while the Ministry of Communication and Information enforced Indonesia's digital sovereignty on the command of the law, how come there were many people?
Why are they not angry with stubborn pse for the list of tok not want ... where is your patriotism soul? https://t.co/ihu4p8lhwx",0.0875,0.55
1.55341167926195e+18,"Epic Games, Steam, PayPal, dll : kita kan gk ngelanggar aturan? ini PSE juga gk jelas maksudnya apa? bayarnya untuk apa dan kemana?

Kominfo : yah pokoknya bayar, kalau gk tetap kita block.

Masyarakat Indonesia : rugi 900 miliar + rejeki rakyat di blokir.",1.55341167926195e+18,id,2022-07-30 16:06:19,1248668056299036928,0,0,1,0,"Epic Games, Steam, Paypal, etc: We don't violate the rules? This PSE is also not clear what do you mean? Pay for what and where?

Communication and Information: Well, just pay, if we don't block it.

Indonesian Society: Loss of 900 billion + People's fortune is blocked.",-0.08750000000000001,0.4902777777777778
1.553411379557569e+18,Kominfo Blokir Situs Sistem Elektonik Belum Terdaftar di PSE https://t.co/534AoD66Rs https://t.co/Et4vjERjGT,1.553411379557569e+18,id,2022-07-30 16:05:08,3358304246,0,0,0,0,Kominfo Blocking Electronic System Site has not been registered at PSE https://t.co/534aod66rs https://t.co/et4vjerjgt,0.0,0.0
1.553411362373587e+18,"@ComeToMe313 @tirta_cipeng Kalo semua didaftarin di kominfo, berarti hacker enak banget tinggal hack data kominfo, udah deh dapet data semua aplikasi yang didaftarin PSE wkwkwkwkwkwkwkwkkwkwkw",1.553126697469243e+18,id,2022-07-30 16:05:04,1126089053768540032,0,0,0,0,"@Cometome313 @tirta_cipeng If all are registered at the Kominfo, it means that the hackers are really good just hack the Kominfo data, I already get the data of all applications registered by PSE wkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkw",0.7,0.6000000000000001
1.553411352118854e+18,@YRadianto @kemkominfo @PlateJohnny Maju terus Kominfo. Opo susahe daftar PSE...!!!,1.553387347231658e+18,id,2022-07-30 16:05:01,1472474306181419008,0,0,1,0,@Yradianto @kemkominfo @platejohnny continues to move on. Opo Skise List PSE ... !!!,0.0,0.0
