id,text,created_at,conversation_id,lang,author_id,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.553773276098355e+18,Kominfo Bantah Bisa Intip Chat WhatsApp dan Email lewat Aturan PSE Kementerian https://t.co/6PL6MoCjPI,2022-07-31 16:03:11,1.553773276098355e+18,id,18427735,0,0,0,0,Kominfo denies to peek at WhatsApp chat and email through the PSE rules of the Ministry of Https://t.co/6pl6mocjpi,0.0,0.0
1.553772480006742e+18,"Infografis Kominfo Bisa Intip Percakapan di WhatsApp, Benarkah?

#CelebritiesDotID #InfoCelebTerkini
https://t.co/Uwuv9zIPgB",2022-07-31 16:00:01,1.553772480006742e+18,id,1356100678830046976,0,0,0,0,"Communication and Information Infographics can peek at the conversation on WhatsApp, right?

#Celebritiesdotid #infocelebterkini
https://t.co/uwuv9zipbb",0.2857142857142857,0.5357142857142857
1.553770836469125e+18,"Haloo @ryoadhi_ 😃👋 Selamat membaca!
""Lagi kejadian yang tak terduga setelah acara Space yang disediakan utk bahas Kominfo, salah satu pembicara mendapatkan teror melalui Whatsapp, nomor tsb dapat mengetahui no pembicara entah..."" https://t.co/PhRmVO1uW4",2022-07-31 15:53:29,1.553455089570169e+18,id,2674103198,0,0,0,0,"Hello @ryoadhi_ 😃👋 Happy reading!
""Again an unexpected incident after the space provided for discussing the Ministry of Communication and Information, one of the speakers got terror via WhatsApp, the number can find out the number of speakers who know ..."" https://t.co/phrmvo1uw4",0.55,1.0
1.553768089652961e+18,"Besok Senin tapi jangan lupa #BlokirKominfo #BlokirJudiOnline  Diblokir Steam PayPal Dota Dustin Tretan Muslim Ruhut Agustus Siswa Diaz Asnawi Filipina Ilyy Henry #BogorBanjirKeju RSUD The Adams 

#BlokirKominfo #BlokirKominfo #BlokirKominfo 

https://t.co/jrnKgGXYXz",2022-07-31 15:42:34,1.553768089652961e+18,id,164119191,1,0,0,0,"Tomorrow Monday but don't forget #Blokirkominfo #Blokirjudionline Blocked Paypal Steam Dota Dustin Muslim Ruhut August Student Diaz Asnawi Philippines Ilyy Henry #Bogorbanjirkeju RSUD The Adams

#Blokirkominfo #Blokirkominfo #Blokirkominfo

https://t.co/jrnkggxyxz",0.0,0.0
1.553766670233403e+18,"BANTU BACA BUAT LAWAN BOOMERS KOMINFO!!!

https://t.co/WanhvOOYmq

#BogorBanjirKeju #BlokirKominfo #BlokirJudiOnline  Diblokir Steam PayPal Dota Dustin Tretan Muslim Ruhut Agustus Siswa Asnawi Filipina Ilyy Henry",2022-07-31 15:36:56,1.553766670233403e+18,id,164119191,2,0,0,0,"Help Read to Opponently Boomers Kominfo !!!

https://t.co/wanhvooymq

#Bogorbanjirkeju #blokirkominfo #blokirjudionline blocked Paypal Steam Dota Dustin Tretan Muslim Ruhut August Asnawi Philippine Student Ilyy Henry",0.0,0.0
1.553765375627919e+18,Whatsapp udah daftaf kominfo kan? Tapi ttp aja ga aman ckckckckck https://t.co/AXnteWKSSS,2022-07-31 15:31:47,1.553765375627919e+18,id,277929433,0,0,0,0,WhatsApp already dapfafa Kominfo right? But just not safe ckckckckck https://t.co/axntewksss,0.01785714285714285,0.5178571428571428
1.553765283453493e+18,"@maugendud @ndagels He's kinda an a@£%ole, I'm raging in my whatsapp status about kominfo for whole weekends, damn.",2022-07-31 15:31:25,1.553755653704786e+18,en,2375820116,0,1,0,0,"@maugendud @ndagels He's kinda an a@£%ole, I'm raging in my whatsapp status about kominfo for whole weekends, damn.",0.2,0.4
1.553764218499117e+18,"#BogorBanjirKeju The Adams Dustin Dustin #Dustin Besok Senin #BlokirKominfo Diblokir Steam PayPal Dota Filipina Siswa Agustus RSUD

https://t.co/BCAd4V8165",2022-07-31 15:27:11,1.553764218499117e+18,id,164119191,0,0,0,0,"#Bogorbanjirkeju The Adams Dustin Dustin #Dustin tomorrow Monday #Blokirkominfo Blocked Steam Paypal Dota Philippines Students August RSUD RSUD

https://t.co/bcad4v8165",0.0,0.0
1.553763810024247e+18,"https://t.co/BCAd4V8165

#BogorBanjirKeju The Adams Dustin Dustin #Dustin Besok Senin #BlokirKominfo Diblokir Steam PayPal Dota",2022-07-31 15:25:34,1.553763810024247e+18,id,164119191,0,0,0,0,"https://t.co/bcad4v8165

#Bogorbanjirkeju The Adams Dustin Dustin #Dustin tomorrow Monday #Blokirkominfo Blocked Paypal Dota Steam",0.0,0.0
1.55375757774116e+18,"Kalau data whatsapp bisa di intip kominfo, apa data paypal juga bisa diintip?
Mohon penjelasannya
#BlokirKominfo",2022-07-31 15:00:48,1.55375757774116e+18,id,1330348584332561920,1,1,1,0,"If WhatsApp data can be peek at the Ministry of Communication and Information, can PayPal data be peeked too?
Explanation please
#Blokirkominfo",0.0,0.0
1.553756528179421e+18,https://t.co/X0215g4RkF,2022-07-31 14:56:38,1.553756528179421e+18,zxx,2421788773,0,0,0,0,,,
1.553754704471269e+18,"@nandust007 Not me enabling two-step verification on whatsapp bcoz of this
https://t.co/RhIZDPDm4j

And also making this new logo dats more fitting for kominfo https://t.co/ULsuOOI3mr",2022-07-31 14:49:23,1.553747440121311e+18,en,1301197053318409984,0,2,1,0,"@nandust007 Not me enabling two-step verification on whatsapp bcoz of this
https://t.co/RhIZDPDm4j

And also making this new logo dats more fitting for kominfo https://t.co/ULsuOOI3mr",0.3787878787878787,0.4848484848484849
1.553731456588927e+18,"Bullshit2 yg trending:

""Guys, ada klarifikasi dari temen di kominfo via whatsapp..""

""Gue bukannya mau belain kominfo, ya, tapi..""",2022-07-31 13:17:00,1.553731456588927e+18,id,93882850,37,6,68,1,"Trending bullshit2:

""Guys, there is clarification from friends at Kominfo via WhatsApp ..""

""I don't want to buy Kominfo, yes, but ...""",0.0,0.0
1.553730507497959e+18,Kominfo Bantah Hoax Bisa Intip Chat WhatsApp Pengguna Lewat Aturan PSE - https://t.co/eDDra6GJfN,2022-07-31 13:13:14,1.553730507497959e+18,id,1447959303499836928,0,0,0,0,Kominfo Denies Hoax can take a peek at the user's whatsapp chat through PSE rules - https://t.co/eddra6gjfn,0.0,0.0
1.553730464351142e+18,Kominfo Bantah Hoax Bisa Intip Chat WhatsApp Pengguna Lewat Aturan PSE - https://t.co/qnMD0gwe8b,2022-07-31 13:13:04,1.553730464351142e+18,id,1346743892385825024,0,0,0,0,Kominfo Denies Hoax can take a peek at the user's whatsapp chat through PSE rules - https://t.co/qnmd0gwe8b,0.0,0.0
1.553728959442932e+18,"Waktu Whatsapp, FB dan Instagram belum mendaftarkan PSE nya, saya mendukung dan mendesak Kominfo untuk memblokir aplikasi2 tsb. Walaupun saya pengguna aplikasi tsb dan pasti saya dirugikan, tapi itu bukan alasan untuk membiarkan mereka melecehkan aturan negara ini. @ernestprakasa",2022-07-31 13:07:05,1.553728959442932e+18,id,1447610310529981952,8,7,50,0,"When WhatsApp, FB and Instagram have not registered their PSE, I support and urged the Ministry of Communication and Information to block the applications. Even though I am a user of the application and I will definitely be disadvantaged, but that is not a reason to let them harass the rules of this country. @nestprakasa",0.0,0.5
1.553728604860994e+18,"https://t.co/jrnKgGXYXz

@DustinGeinbee Nunez Innalillahi #BogorBanjirKeju Dustin Tretan Muslim Steam #BlokirKominfo #BlokirJudiOnline PayPal Dota Steam and PayPal Zuma

Dustin Dustin Dustin #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo",2022-07-31 13:05:40,1.553728604860994e+18,et,164119191,0,0,0,0,"https://t.co/jrnkgggxyxz

@Dustingeinbee nunez innalillahi #bogorbanjirkeju dustin tretan muslim steam #blokirkominfo

Dustin Dustin Dustin #blokirkominfo #blokirkominfo #blokirkominfo #blokirkominfo #blokirkominfo",0.0,0.0
1.553725382020551e+18,Keterangan yg salah! Kominfo bisa “mengintip” isi email pengguna dan WhatsApp https://t.co/TSsJErLy2t,2022-07-31 12:52:52,1.553725382020551e+18,id,73154219,0,0,0,0,"Misinformation! Kominfo can ""peek"" to the contents of the user's email and whatsapp https://t.co/tsssjerly2t",0.0,0.0
1.553725181222195e+18,"@tirta_cipeng Dr tirta gakngaul. Alhamdulillah semenjak ada kominfo, kerahasiaan data pribadi kita sudah menyebar, hingga judi online bisa promo ke whatsapp kita langsung. Terima kasih kominfo.",2022-07-31 12:52:04,1.553689098337956e+18,id,52038820,0,1,5,0,"@tirta_cipeng from Tirta Gaknaul. Alhamdulillah, since there is a Ministry of Communication and Information, the confidentiality of our personal data has spread, so that online gambling can promo to our WhatsApp directly. Thank you Kominfo.",0.05,0.35
1.553720399107871e+18,"#LawanBoomers #BogorBanjirKeju Dustin Tretan Muslim Steam #BlokirKominfo #BlokirJudiOnline PayPal Dota Steam and PayPal Zuma

https://t.co/jrnKgGXYXz",2022-07-31 12:33:04,1.553720399107871e+18,en,164119191,1,0,2,1,"#LawanBoomers #BogorBanjirKeju Dustin Tretan Muslim Steam #BlokirKominfo #BlokirJudiOnline PayPal Dota Steam and PayPal Zuma

https://t.co/jrnKgGXYXz",0.0,0.0
1.553719773481304e+18,"#LawanBoomers #BogorBanjirKeju Dustin Tretan Muslim Steam #BlokirKominfo #BlokirJudiOnline PayPal Dota Steam and PayPal

https://t.co/DDBdPMy1T7",2022-07-31 12:30:35,1.553719773481304e+18,en,1541797605448901120,0,0,0,0,"#LawanBoomers #BogorBanjirKeju Dustin Tretan Muslim Steam #BlokirKominfo #BlokirJudiOnline PayPal Dota Steam and PayPal

https://t.co/DDBdPMy1T7",0.0,0.0
1.55371923690779e+18,"https://t.co/jrnKgHf1Zz

#LawanBoomers #BogorBanjirKeju Dustin Tretan Muslim Steam #BlokirKominfo #BlokirJudiOnline PayPal Dota",2022-07-31 12:28:27,1.55371923690779e+18,id,164119191,0,0,0,0,"https://t.co/jrnkghf1zz

#Lawanboomers #bogorbanjirkeju dustin tretan Muslim steam #blokirkominfo #blokirjudionline paypal dota",0.0,0.0
1.553713513272525e+18,"#BogorBanjirKeju pun malu sama #BlokirKominfo Dustin Tretan Muslim Doxing PayPal DOTA Steam Innalillahi Diaz Darwin Nunez Jurgen Klopp Liverpool MALU SAMA LU @kemkominfo 

https://t.co/jrnKgHf1Zz",2022-07-31 12:05:42,1.553713513272525e+18,id,164119191,0,0,0,0,"#Bogorbanjirkeju was also ashamed of #Blokirkominfo Dustin Tretan Muslim Doxing Paypal Dota Steam Innalillahi Diaz Darwin Nunez Jurgen Klopp Liverpool Embarrassed with Lu @kemkominfo

https://t.co/jrnkghf1zz",0.0,0.0
1.55371260289461e+18,Akun Ini Serukan Buang Botol Air Pipis ke Gedung Kominfo: Sebuah undangan kepada masyarakat umum untuk membuang botol berisi air pipis diserukan melalui WhatsApp dan Instagram milik… https://t.co/gqGNmxpM0x #News #blokirkominfo #kominfo #blokpolitikpelajar #gedungkominfo,2022-07-31 12:02:05,1.55371260289461e+18,id,123757780,0,1,0,0,This account is withdrawing the pee water bottle into the Communication and Information Building: an invitation to the general public to remove bottles filled with pee water pursued via WhatsApp and Instagram owned ... https://t.co/gqgnmxpm0x #news #blokirkominfo #kominfo #blokpolitik learning #gedungkominfo,0.15,0.4888888888888889
1.55370937653957e+18,"https://t.co/r0WaYhgSXP

Tretan Muslim Hanif Dustin kena DOXING Kominfo

#BlokirKominfo #BlokirKominfo #BlokirKominfo 
PayPal Steam Diblokir",2022-07-31 11:49:16,1.55370937653957e+18,id,164119191,1,0,2,1,"https://t.co/r0wayhgsxp

Tretan Muslim Hanif Dustin hit Doxing Kominfo

#Blokirkominfo #Blokirkominfo #Blokirkominfo
Paypal Steam is blocked",0.0,0.0
1.553708826011963e+18,"@DustinGeinbee izin Ndan Dustin dinaikin 

https://t.co/BCAd4UPRRX

#BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo",2022-07-31 11:47:05,1.553604234503143e+18,id,164119191,2,0,0,0,"@Dusttinginbee permission ndan dustin is raised

https://t.co/bcad4uprrx

#Blokirkominfo #Blokirkominfo #Blokirkominfo #Blokirkominfo #Blokirkominfo #Blokirkominfo",0.0,0.0
1.553708572516569e+18,"@DustinGeinbee Dustin

https://t.co/BCAd4UPRRX

#BlokirKominfo 
#BlokirKominfo",2022-07-31 11:46:04,1.553604234503143e+18,en,164119191,1,0,2,0,"@DustinGeinbee Dustin

https://t.co/BCAd4UPRRX

#BlokirKominfo 
#BlokirKominfo",0.0,0.0
1.553706841888084e+18,"Yang bahas PSE Kominfo langsung diteror,WhatsApp di retas 
Duh kok udah mulai ga nyaman sama negara sendiri ya 😩
Semoga tiba2 pangeran Dubai jatuh cinta sm gue Trus diboyong pindah negara",2022-07-31 11:39:12,1.553706841888084e+18,id,1488753822675915008,0,0,0,0,"Who discussed PSE Kominfo was immediately terrorized, WhatsApp in Retas
Duh how come it's already not comfortable with the country itself 😩
Hopefully suddenly the prince of Dubai falls in love with me and then brought the country",0.0,0.625
1.553706302785741e+18,pak kominfo jangan  ketawa lihat chat whatsapp saya yang selalu berusaha buat selalu chatan sama dia yak💔 https://t.co/Kha1COCDDY,2022-07-31 11:37:03,1.553706302785741e+18,id,365378473,0,1,0,0,"Pak Kominfo don't laugh, see my whatsapp chat who always tries to always make a chat with him yak💔 https://t.co/kha1cocddy",0.09999999999999999,0.25
1.553703096051593e+18,"@_bagasnanda_ https://t.co/BCAd4UPRRX

#BlokirKominfo Dustin Steam PayPal",2022-07-31 11:24:19,1.553455089570169e+18,en,164119191,0,0,3,0,"@_bagasnanda_ https://t.co/BCAd4UPRRX

#BlokirKominfo Dustin Steam PayPal",0.0,0.0
1.553702835199431e+18,"https://t.co/BCAd4UPRRX

@DustinGeinbee 
Dustin #BlokirKominfo Steam Paypal",2022-07-31 11:23:16,1.553702835199431e+18,en,164119191,0,0,1,0,"https://t.co/BCAd4UPRRX

@DustinGeinbee 
Dustin #BlokirKominfo Steam Paypal",0.0,0.0
1.553702154988564e+18,"Buzzer kominfo yg neror lewat tlfn sama whatsapp nih tai sih, kelakuan lebih2 dr debt collector pinjol lo pada jingan :)",2022-07-31 11:20:34,1.553702154988564e+18,id,1299881314494021888,0,0,0,0,"Buzzer Kominfo who is a Nerror through TLFN and WhatsApp is tai, the behavior is more than the debt collector of your loan on the jingan :)",0.5,0.75
1.553701403180544e+18,"Saya tidak menemukan sosok juru bicara di tengah keributan blokir oleh Kominfo, ini sungguh mengherankan karena Kominfo pernah punya pak Gatot S Dewa Broto. Googling singkat, saya menemukan ada nama Dedy Permadi dan ada di rilis resmi kementerian.

Link: https://t.co/IX1683vnuL https://t.co/kGMkiKSKy8",2022-07-31 11:17:35,1.553701403180544e+18,id,38590241,3,1,6,0,"I did not find a spokesman in the midst of the commotion of the Kominfo, this was truly surprising because the Ministry of Communication and Information had Pak Gatot S Dewa Broto. Short googling, I found the name Dedy Permadi and was in the official release of the ministry.

Link: https://t.co/IX1683vnul https://t.co/kgmkiksky8",0.35,0.4
1.55370095585801e+18,"Izin tag bang @DustinGeinbee dan share cuitan abang via artikel

https://t.co/zWi0miDAEz",2022-07-31 11:15:48,1.55370095585801e+18,id,487399795,0,0,0,0,"Permission to tag bang @dustinginbee and share cute brother via article

https://t.co/zwi0midaez",0.5,1.0
1.553699503953236e+18,"Misinformasi! Kominfo bisa ""intip"" isi surel dan WhatsApp pengguna https://t.co/SpDGY6ADsI",2022-07-31 11:10:02,1.553699503953236e+18,id,18071520,0,1,0,0,"Misinformation! Kominfo can ""peek"" contents of the e -mail and whatsapp user https://t.co/spdgy6adsi",0.0,0.0
1.553696296560886e+18,Kominfo Bisa Intip Chat Whatsapp dan Email lewat Aturan PSE https://t.co/M7sBI4GZV3,2022-07-31 10:57:18,1.553696296560886e+18,id,1549145851859463936,0,0,0,0,Kominfo can take a peek at WhatsApp chat and email through PSE rules https://t.co/m7sbi4gzv3,0.0,0.0
1.553695746594988e+18,kalo whatsapp sepi ngatain kominfo aja nanti juga rame,2022-07-31 10:55:06,1.553695746594988e+18,id,1087271863078683008,0,0,1,0,"If WhatsApp is quiet, just saying the Communication and Information",0.0,0.3333333333333333
1.553692468268261e+18,"kenapa ya kominfo ngga retas whatsapp saya aja?
inilo temen saya ada yg ngajakin narkoba masa bapak diem aja",2022-07-31 10:42:05,1.553692468268261e+18,id,1384591585946468096,0,0,0,0,"Why is Kominfo not just Retas WhatsApp?
Inilo, my friend, there are those who invite drugs for your father, just stay quiet",0.0,0.3333333333333333
1.553687465038332e+18,"@bagiwang @detikcom Maaf bukan pajak guys, tapi aturan lain yg tidak dipenuhi (beritanya jg udah dihapus tuh)...ttp aja aturan harus ditegakkan

https://t.co/J9komw0waP",2022-07-31 10:22:12,1.553528866815328e+18,id,1547658233405246976,0,0,0,0,"@bagiwang @detikcom sorry not tax guys, but other rules that are not fulfilled (the news has also been deleted) ... just the rules must be enforced

https://t.co/j9komw0wap",-0.3125,0.6875
1.553680248235241e+18,Temenku bikin grup whatsapp isinya mau nge report @djikp kominfo rame rame wkwk. Gimaha nih tanggapannya pak?,2022-07-31 09:53:31,1.553680248235241e+18,id,566802361,0,0,0,0,"My friend made a Whatsapp group, the contents wanted to report @djikp Kominfo, crowded. Gimaha is the response, sir?",0.0,0.0
1.553678071865418e+18,"Pantesan kominfo ngga pernah termotivasi buat ngebasmi spam call/sms/whatsapp...orang mereka sendiri ""make"" kok buat neror orang2 yg mencoba mengkritik https://t.co/apacYHPvRe",2022-07-31 09:44:52,1.553678071865418e+18,id,1067097850905976960,3,0,6,0,"No wonder Kominfo is never motivated to eradicate spam call/sms/whatsapp ... their own people ""make"" how come for the nerves of people who try to criticize https://t.co/apacyhpvre",0.6,1.0
1.553670047561916e+18,"Hingga hari ini, terdapat 9.039 platform dari 5.453 PSE yang sudah mendaftar. Kominfo juga menangguhkan 63 PSE karena datanya tidak lengkap atau tidak sesuai.

https://t.co/RIor8uWXPw",2022-07-31 09:12:59,1.553670047561916e+18,id,829366551446818816,1,1,12,0,"To this day, there are 9,039 platforms of 5,453 PSEs that have registered. Kominfo also suspended 63 PSE because the data was incomplete or incompatible.

https://t.co/rior8uwxpw",0.0,0.0
1.553665337412833e+18,"space soal kominfo, bahas kebobrokan kominfo, kena teror setelah nomor whatsapp bisa bocor, di mana keamanan data pribadi seharusnya jadi concern kominfo.

lawak banget negara ini https://t.co/GSBSkt1Hs0",2022-07-31 08:54:16,1.553665337412833e+18,id,3087624510,28,0,24,2,"Space about the Communication and Information, discuss the depravity of the Communication and Information Communication and Information, it was terrorized after the WhatsApp number could leak, where the security of personal data should be concerned with the Ministry of Communication and Information.

This country is very old https://t.co/gsbskt1hs0",0.065,0.28
1.553657493397832e+18,"Melalui aturan tersebut, pemerintah nantinya bisa melihat isi pesan walaupun aplikasi tersebut diklaim memiliki fitur enkripsi.

""Iya sangat memungkinkan (Kominfo intip percakapan WhatsApp pengguna-red),"" ujar pakar keamanan siber dari CISSReC, Pratama Persadha, Rabu (27/7).",2022-07-31 08:23:06,1.553657485986533e+18,id,1171370786,0,1,0,0,"Through these rules, the government can later see the contents of the message even though the application is claimed to have encryption features.

""Yes, it is very possible (Kominfo peek at WhatsApp-RED conversations),"" said cyber security expert from Cissrec, Pratama Persadha, Wednesday (7/27).",0.0,0.5
1.553650978658079e+18,"@detikcom Halah... Ngeles aja... Intinya cuma 1, kominfo males nyaring lagi semua para pendaftar. Sekarang gini, ada 1 BPR mendaftar whatsapp, IG, Tiktok, FB, dsb, hanya karena utk OTP, promosi, itu gunanya apa? Apakah whatsapp, IG, dkk, itu buatan mereka (BPR)?",2022-07-31 07:57:13,1.553632415742042e+18,id,19059406,0,0,1,0,"@detikcom halah ... just ngeles ... the point is only 1, Kominfo lazy loudly all the registrants. Now like this, there is 1 BPR registered WhatsApp, IG, Tiktok, FB, etc., just because for OTP, promotion, what is the point? Is WhatsApp, IG, et al, that is their (BPR)?",-0.05,0.9333333333333332
1.55363997983821e+18,"I wasnt that bothered by this kominfo thingy at first UNTIL THIS ONE GUY GET TERRORIZED THROUGH WHATSAPP. Kek anjing perlindungan data pse pse apaan sih? 

You just making rules for your own benefit jir. Makin ancur aja ni negara.",2022-07-31 07:13:31,1.55363997983821e+18,en,1510586799260765952,0,1,1,0,"I wasnt that bothered by this kominfo thingy at first UNTIL THIS ONE GUY GET TERRORIZED THROUGH WHATSAPP. Kek anjing perlindungan data pse pse apaan sih? 

You just making rules for your own benefit jir. Makin ancur aja ni negara.",0.425,0.6666666666666666
1.553639584499569e+18,"@qorygore Btw gw ada solusi nya buat unblock dan bypass web atau app yg kena block si kominfo. No vpn, ini aman. Cara ini gw pake dari dulu pas rame²nya pilpres trus sampe WhatsApp di blok gabisa update status sama kirim gambar. Sampai skrng ini masih di pake dan aman.",2022-07-31 07:11:56,1.553315033857241e+18,id,2651348197,0,3,0,0,"@qorygore btw I have a solution for unblock and bypass web or app that is hit by the Kominfo block. No VPN, this is safe. I used this way from the first time when the presidential election then until whatsapp in the block can't update the status and send the image. Until now it is still used and safe.",0.4166666666666667,0.4444444444444444
1.553632672064639e+18,"@Void9_ @verge ""B-b-but we know how to use WhatsApp and michat, that's communication right????""

-kominfo probably",2022-07-31 06:44:28,1.553447686380167e+18,en,1405173050463505920,1,0,31,0,"@Void9_ @verge ""B-b-but we know how to use WhatsApp and michat, that's communication right????""

-kominfo probably",0.2857142857142857,0.5357142857142857
