id,text,created_at,conversation_id,lang,author_id,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.55342E+18,"Banyak orang ribut gara2 ada game dan lainnya di block, oleh kominfo dan di bully,  lah kenapa mereka gak daftar pse, udah dikasih ke longgaran gak juga, kl ga di block ya kasian yg yg daftar  PSE donk, kl gak di block tar dibilang pilih kasih donk #yalogikadipakeapa",2022-07-30 16:22:36,1.55342E+18,id,224483101,0,0,0,0,"Many people are noisy because there are games and others in Block, by the Ministry of Communication and Information and bullied, why are they not listing pse, already given to loose not too, if not blocked, the one who lists psek love #yalogy",0.3076923077,0.4564102564
1.55342E+18,"Man, fuck you kominfo
Why you have to block paypal from indonesia
This is bullshit",2022-07-30 16:20:49,1.55342E+18,en,1.35121E+18,0,1,1,0,"Man, fuck you kominfo
Why you have to block paypal from indonesia
This is bullshit",-0.4,0.6
1.55341E+18,Teruntuk @Kominfo yaa bapak/ibu tolong ya duit kita di Paypal di kembalikan ke kita kalo mau block Paypal trs juga kalo ga mau di balikin buka aja block nya dan juga steam pak kasian loh para streamer streamer yang nyari duit mereka cari duit lewat stream,2022-07-30 16:19:31,1.55341E+18,id,1.4768E+18,0,1,0,0,"For @kominfo, you help, please pay, our money is returned to us if you want to block paypal, too, if you don't want to just open the block and also steam, paksian, the streamers who are looking for money they are looking for money through streams",0,0.5
1.55341E+18,#BlokirKominfo Dear #kominfo … what do you mean by blocking dota & cs ???? It’s only a fucking game for fuck sake! Or perhaps you block them coz you ain’t got the money share yet??? Don’t take our happiness dude!??  It’s our most cheapest way to get a glimpse of break from work!,2022-07-30 16:19:22,1.55341E+18,en,1.55163E+18,0,0,0,0,#BlokirKominfo Dear #kominfo … what do you mean by blocking dota & cs ???? It’s only a fucking game for fuck sake! Or perhaps you block them coz you ain’t got the money share yet??? Don’t take our happiness dude!??  It’s our most cheapest way to get a glimpse of break from work!,0.04791666667,0.5645833333
1.55341E+18,"I use paypal as money source for my redbubble shop and you fuckers decided to block them. Now how am I supposed to finance my needs, such as food or medication?? FUCK U KOMINFO #KominfoKontol",2022-07-30 16:18:50,1.55341E+18,en,1.31788E+18,4,2,54,0,"I use paypal as money source for my redbubble shop and you fuckers decided to block them. Now how am I supposed to finance my needs, such as food or medication?? FUCK U KOMINFO #KominfoKontol",-0.2,0.55
1.55341E+18,"@desygenoveva_ Apakah karena Kominfo? App Desy ada yg kena block? Sabar aja, nanti kena demo juga berubah lagi kebijakannya 😆",2022-07-30 16:18:23,1.55339E+18,id,1.51524E+18,0,0,0,0,"@desygenoveva_ Is it because of the Ministry of Communication and Information? App Desy is there a block? Just be patient, later in the demo will also change the policy again 😆",0,0
1.55341E+18,@InfokomPMK Anak anjing kita kominfo loh blocker steam dan epic game  dan lagi paypal terus kita mau kalo mau tarik uang gimana sadangkan judj online kita tidak block goblok hei siapa hecker tolong kita acak sistem kominfo,2022-07-30 16:17:57,1.55193E+18,id,1.27362E+18,0,0,0,0,"@Infokompmk our puppy Kominfo, Bloocker Steam and Epic Games and again Paypal, we want to draw money, how do we take the online judj, we don't block it, hey, who helps us, please random the Communication and Information System",-0.2,0.45
1.55341E+18,"dikabarkan anak bos kominfo negri konoha protes sama bapak nya karna steam nya di block, gabisa main game lagi 🤣 https://t.co/zYyvUct9ju",2022-07-30 16:11:33,1.55341E+18,id,1.24978E+18,0,0,1,0,"Reportedly the child of the boss of the Kominfo Konoha Konoha protested with his father because the steam was blocked, I couldn't play the game again 🤣 https://t.co/zyyvuct9ju",-0.4,0.4
1.55341E+18,"No paypal too, Fuck you Kominfo
We sell commission for eat, but you block our money bank https://t.co/pxUHxCvtCR https://t.co/MffYIn0rgf",2022-07-30 16:11:02,1.55341E+18,en,1.21036E+18,1,4,7,0,"No paypal too, Fuck you Kominfo
We sell commission for eat, but you block our money bank https://t.co/pxUHxCvtCR https://t.co/MffYIn0rgf",-0.4,0.6
1.55341E+18,"Dear kominfo kalo mau BLOCK, BLOCK APP PINJOL yg GANGGU GUE STREAMING DI YOUTUBE HEEEEE, bukannya malah nge BLOCK yg berguna gitu astagaaa #KominfoKontol iklan kok ngajak ngutang bukan'y berkarya😒😑 #kominfotolol #kominfo",2022-07-30 16:10:43,1.55341E+18,id,1.03119E+18,1,0,0,0,"Dear Kominfo if you want to block, block the loan app that disturbs me streaming on youtube heeeee, instead of being a useful block that is like that #kominfokontol advertise",0.3,0
1.55341E+18,"KOMINFO BNER BNER KOCAK GEMING, LAGI MOOD MAEN HORROR MALAH DI BLOCK STEAMNYA",2022-07-30 16:08:20,1.55341E+18,id,1.13116E+18,0,1,0,0,"Kominfo bner bner hilariously grues, again the mood of horror is even in the block steam",0.5,1
1.55341E+18,"Epic Games, Steam, PayPal, dll : kita kan gk ngelanggar aturan? ini PSE juga gk jelas maksudnya apa? bayarnya untuk apa dan kemana?

Kominfo : yah pokoknya bayar, kalau gk tetap kita block.

Masyarakat Indonesia : rugi 900 miliar + rejeki rakyat di blokir.",2022-07-30 16:06:19,1.55341E+18,id,1.24867E+18,0,0,1,0,"Epic Games, Steam, Paypal, etc: We don't violate the rules? This PSE is also not clear what do you mean? Pay for what and where?

Communication and Information: Well, just pay, if we don't block it.

Indonesian Society: Loss of 900 billion + People's fortune is blocked.",-0.0875,0.4902777778
1.55341E+18,"BABI KOMINFO, paypal di block kayak gimana gua jualan lagi, terima duit aja dari paypal astagaaa #kominfo",2022-07-30 16:05:54,1.55341E+18,id,7.57128E+17,0,1,0,0,"Pig Communication and Information, Paypal is blocked like how I sell again, just accept money from Paypal Astagaaa #kominfo",0,0
1.55341E+18,"mau tanya nih bang pornhub bakal di block kominfo gak ye? 
baru 4 hari lalu ogut perpanjang premium pornhub nih masalahnya :v",2022-07-30 16:05:49,1.55341E+18,id,1.41156E+18,0,0,0,0,"Do you want to ask, Bang Pornhub will be blocked by Kominfo or not?
Only 4 days ago Ogut extended the premium pornhub, the problem: v",0,1
1.55341E+18,klo wa di block kominfo ngbarin istrinya lewat ap yh,2022-07-30 16:05:06,1.55341E+18,id,1.54731E+18,0,0,0,0,if wa in the Block Kominfo Ngarin his wife through AP YH,0,0
1.55341E+18,emng yg di block sm kominfo apa aja?? yg w tau cmn paypal😔😔😔,2022-07-30 16:03:45,1.55341E+18,id,1.50048E+18,0,1,0,0,What are you blocked by the Communication and Information? who knows cmn paypal😔😔😔,0,0
1.55341E+18,@AREAJULID Kita block Kominfo ga bisa?,2022-07-30 16:02:52,1.55326E+18,id,1.52705E+18,0,0,0,0,"@Areajulid, do we block Kominfo, can't you?",0,0
1.55341E+18,"@MrNigelNg Good thing is... You got the whole block/censorship, PSE, and Kominfo shit as joke material. The whole government is joke material too.",2022-07-30 16:00:59,1.55337E+18,en,152625251,0,0,0,0,"@MrNigelNg Good thing is... You got the whole block/censorship, PSE, and Kominfo shit as joke material. The whole government is joke material too.",0.225,0.55
1.55341E+18,@kemkominfo Maju terus kominfo ... kalo ga daftar PSE block saja,2022-07-30 15:58:58,1.55034E+18,id,1033090039,0,0,0,0,@kemkominfo continues to move forward to the Ministry of Communication and Information ... if not just list pse block,0,0
1.55341E+18,"kominfo main block, pdhl bisa hide story & post dlu",2022-07-30 15:58:30,1.55341E+18,id,1.15585E+18,0,0,0,0,"Kominfo main block, pdhl can hide story & post dlu",0.1666666667,0.3333333333
1.55341E+18,"Ok but how about s3x and gambling sites, Kominfo? Would you block it tooo? No? wtf.. https://t.co/ZGJrSlyfa5",2022-07-30 15:57:20,1.55341E+18,en,1.38507E+18,0,0,0,0,"Ok but how about s3x and gambling sites, Kominfo? Would you block it tooo? No? wtf.. https://t.co/ZGJrSlyfa5",0.375,0.75
1.55341E+18,"@fullmoonfolks Kewajiban steam daftar PSE, kalo ga mau ya block ... bravo kominfo",2022-07-30 15:56:51,1.55337E+18,id,1033090039,0,0,0,0,"@fullmoonfolks Steam Obligations List PSE, if you don't want to block ... Bravo Kominfo",0,0
1.55341E+18,@hunkue Mending di block kominfo ae bjirr 🤏 cubit nih,2022-07-30 15:54:16,1.55322E+18,id,1.36666E+18,0,0,0,0,@hunque mending in Block Kominfo Ae Bjirr 🤏 Cubit,0,0
1.55341E+18,Ni twt down gamau play video apa indihome yg salah apa kominfo perlahan mau block twt juga💀,2022-07-30 15:51:03,1.55341E+18,id,1.18206E+18,0,1,0,0,Ni twt down gamau play video what indihome is wrong whether the Ministry of Communication and Information is slow to block twt too💀,-0.3185185185,0.5296296296
1.55341E+18,"@Amethyst_Shiro Epic Games, Steam, PayPal, dll : kita kan gk ngelanggar aturan? ini PSE juga gk jelas maksudnya apa? bayarnya untuk apa dan kemana?

Kominfo : yah pokoknya bayar, kalau gk tetap kita block.

Masyarakat Indonesia : rugi 900 miliar + rejeki rakyat di blokir.",2022-07-30 15:49:46,1.5534E+18,id,1.50259E+18,0,0,0,0,"@Amethyst_shiro Epic Games, Steam, Paypal, etc: We don't violate the rules? This PSE is also not clear what do you mean? Pay for what and where?

Communication and Information: Well, just pay, if we don't block it.

Indonesian Society: Loss of 900 billion + People's fortune is blocked.",-0.0875,0.4902777778
1.55341E+18,"Kominfo lagi main block""an nih, cem perawan ngambek aja https://t.co/FRtsW9iaCX",2022-07-30 15:47:31,1.55341E+18,id,1.48014E+18,0,0,0,0,"Kominfo is playing block ""an, the virgin is just sulking https://t.co/frtsw9iacx",0,0
1.55341E+18,Mending kominfo yg di block 🙏 engga ada ruginya https://t.co/DVpZJFUjuE,2022-07-30 15:46:48,1.55341E+18,id,1.12027E+18,0,0,0,0,Better Kominfo who was blocked 🙏 there was no harm https://t.co/dvpzjfuge,0.5,0.5
1.55341E+18,"dulu kalo gabisa buka web gini selalu nyalahin indihom, tapi sekarang jadi bingung yg salah servernya, ispku, apa ke block kominfo https://t.co/DDmTYSh0ES",2022-07-30 15:46:24,1.55341E+18,id,326550590,0,1,2,0,"In the past, if I can't open this web, I always blame Indihom, but now I am confused about the wrong server, Ispku, what to block Kominfo https://t.co/ddmtysh0es",-0.2875,0.5875
1.55341E+18,"Jadi steam, epicgame, paypal, dll di block sama kominfo sedangkan setiap pembelian di steam atau epicgame semuanya berpajak, salahmya dimana?:(",2022-07-30 15:45:42,1.55341E+18,id,127718481,0,0,0,0,"So steam, epicgame, paypal, etc. are blocked with the Ministry of Communication and Information while every purchase at Steam or Epicgame is all liked, where is it wrong? :(",-0.2166666667,0.9
1.55341E+18,"Let's block kominfo ( @kemkominfo ).

@SOLBigBrain 
@ArnoldPoernomo 
@TretanMuslim 
@elonmusk 
@KarafuruNFT",2022-07-30 15:45:06,1.55341E+18,id,1.4507E+18,0,1,1,0,"Let's Block Kominfo (@kemkominfo).

@Solbigbrain
@Arnoldpoernomo
@Tretanmuslim
@elonmusk
@Karafuruft",0,0
1.55341E+18,"@secgron Epic Games, Steam, PayPal, dll : kita kan gk ngelanggar aturan? ini PSE juga gk jelas maksudnya apa? bayarnya untuk apa dan kemana?

Kominfo : yah pokoknya bayar, kalau gk tetap kita block.

Masyarakat Indonesia : rugi 900 miliar + rejeki rakyat di blokir.",2022-07-30 15:44:04,1.55338E+18,id,1.50259E+18,2,0,42,0,"@Secgron Epic Games, Steam, Paypal, etc: We don't violate the rules? This PSE is also not clear what do you mean? Pay for what and where?

Communication and Information: Well, just pay, if we don't block it.

Indonesian Society: Loss of 900 billion + People's fortune is blocked.",-0.0875,0.4902777778
1.5534E+18,"@NOTASLIMBOY Di block, ibarat internet itu gunung es yang dalam di kominfo kita cuma dapet es serutnya aje.",2022-07-30 15:39:43,1.5534E+18,id,1.06241E+18,0,0,0,0,"@Notaslimboy is blocked, like the internet is a deep iceberg in the Ministry of Communication and Information, we only get the shaved ice.",0,0.7
1.5534E+18,How do you suggest I submit assignments and research if you block wikipedia and gclassroom kominfo 💀 https://t.co/nAlFqw8ayF,2022-07-30 15:35:02,1.5534E+18,en,1.28037E+18,0,1,0,0,How do you suggest I submit assignments and research if you block wikipedia and gclassroom kominfo 💀 https://t.co/nAlFqw8ayF,0,0
1.5534E+18,Chat aku ga dibales kirain kena block kominfo,2022-07-30 15:33:41,1.5534E+18,id,1.52623E+18,0,0,1,0,"Chat I wasn't bales, I got hit by Block Kominfo",0,0
1.5534E+18,@MstrYoda @kemkominfo anjir waze kena block. kominfo gada otak,2022-07-30 15:32:37,1.55317E+18,id,171040082,0,0,0,0,@Mstryoda @kemkominfo Anjir Waze hit. Kominfo Brain Gada,0,0
1.5534E+18,"Bicara soal Paypal di block, banyak yang langsung tweet Paytren. Tapi saya langsung ingat video yang berhubungan dengan Paytren itu. Antara mau tertawa atau nangis ya?? cobak kalian download dan tonton deh videonya
https://t.co/sRJdx8Cj91

#kominfo",2022-07-30 15:30:34,1.5534E+18,id,1.54831E+18,0,0,1,0,"Speaking of Paypal in Block, many directly tweet Paytren. But I immediately remembered the video related to Paytren. Between want to laugh or cry huh ?? Try you download and watch the video
https://t.co/srjdx8cj91

#Kominfo",0.225,0.35
1.5534E+18,"@AskPayPal indonesia government through the incapable of @kemkominfo taek anjing just block @PayPal site in Indonesia, no one can access paypal,com from Indonesia now! kominfo anjing!!!!",2022-07-30 15:27:41,1.55336E+18,en,176267470,0,0,0,0,"@AskPayPal indonesia government through the incapable of @kemkominfo taek anjing just block @PayPal site in Indonesia, no one can access paypal,com from Indonesia now! kominfo anjing!!!!",0,0
1.5534E+18,"""tindakan Kominfo bukan sekedar block & unblock"" kepala botak bapak kau",2022-07-30 15:22:32,1.5534E+18,id,879092329,0,0,1,0,"""The action of the Ministry of Communication and Information is not just block & unblock"" Bald Head",0.1,0.1
1.5534E+18,@DNS______ @InfokomPMK @Eno_Bening Sekelas steam di block iki wong kominfo lagi kobam koyoke. Kobam judi slot 🤪🤪🤪,2022-07-30 15:15:54,1.55193E+18,id,242975934,0,1,0,0,@Dns______ @infokompmk @eno_bening classmates in Block Iki Wong Kominfo again kobam koyoke. Kobam Slot Gambling 🤪🤪🤪,0,0
1.5534E+18,@wdnk23 @sandiuno @kemkominfo Nah betul mba w setuju knpa kominfo gk block situs atau akun porno di Twitter sampe trending ampe capek w block nya satu2 knpa kominfo gk sibuk sama yg bginian betul setuju w mba,2022-07-30 15:14:14,1.5533E+18,id,3401559432,0,0,8,0,"@wdnk23 @sandiuno @kemkominfo Well, right, mba w agreed that the Kominfo didn't block the site or a porn account on Twitter until trending until tired of the block one, because the communication was not busy with the minimums that really agreed.",0.008928571429,0.4339285714
1.5534E+18,Oe hacker2 muncullah...yuk kita retas bersama2 situs kominfo 😂 canda2 nanti nangez...kasian temen gue g bisa makan klo paypal di block,2022-07-30 15:09:52,1.5534E+18,id,1.55255E+18,0,0,2,0,Oe hackers appeared ... let's go back to the Communication and Information Site 😂 Joking later Nangez ... sorry for my friend can not eat if Paypal is blocked,-0.1666666667,0.3333333333
1.5534E+18,@efenerr @kemkominfo Tidak apa2 block aja kalau negara ini ngeluh pajaknya kurang ya salahin kominfo dong,2022-07-30 15:08:03,1.55324E+18,id,1.45371E+18,0,0,0,0,"@efenerr @kemkominfo it's okay just block if this country complains of the tax is lacking, please blame the Ministry of Communication and Information",0.5,0.5
1.55339E+18,"@unmagnetism Mah info game yang di pc yang seru bisa onlen, tp ga di block sama kominfo? Asli dari tadi bingung mau ngapain jancok emang orang2 berdasi itu...",2022-07-30 14:58:28,1.55339E+18,id,398660614,0,1,0,0,"@unmagnetism mah info games on an exciting PC can be online, but not blocked with the Ministry of Communication and Information? The original from earlier was confused about what to do with the jancok really the ties ...",0.095,0.59
1.55339E+18,"NOOOO @/kemkominfo WHY R U BLOCK IMPORTANT APPS?!!!!! 😡😡😡😡😡😡😡😡😡😡😡😡😡
#kominfo #blokir #asu #tidak #BlokirKominfo",2022-07-30 14:57:43,1.55339E+18,id,1.48839E+18,0,0,1,0,"NOOOO @/Kemkominfo Why R U Block Important Apps? !!!!! 😡😡😡😡😡😡😡😡😡😡😡😡😡
#kominfo #blokir #asu #not #blokirkominfo",1,1
1.55339E+18,"@Rosmadi22 @LBH_Jakarta Kalau mau memblock plaform yang sudah ada harusnya sudah ada solusi lain untuk kita pengguna platform, main block aja , gak ada otak kominfo",2022-07-30 14:55:21,1.5533E+18,id,3780464172,0,1,5,0,"@Rosmadi22 @lbh_jakarta If you want to block the existing ceiling, there should already be other solutions for us platform users, just playing blocks, there is no Brain Kominfo",-0.125,0.375
1.55339E+18,@ndagels Para Hacker Berhasil Bikin Mental Kominfo Block,2022-07-30 14:54:58,1.55339E+18,id,7.69709E+17,0,0,0,0,@ndagels hackers managed to make the Mental Kominfo Block,-0.1,0.2
1.55339E+18,"@Rurian15 @FelixBorealis Yuh not really, cuz the app block some app that was so important, kominfo is a problem",2022-07-30 14:48:56,1.55337E+18,en,1.5188E+18,0,0,0,0,"@Rurian15 @FelixBorealis Yuh not really, cuz the app block some app that was so important, kominfo is a problem",0.15,0.6
1.55339E+18,"t-tpi PROA DTS kominfo pke classroom hikd, gpp sih block aja biar ak ga prlu kumpul tugas ehwhehehwh https://t.co/IEIY4JP2Cb",2022-07-30 14:45:03,1.55339E+18,id,1.08904E+18,0,0,1,0,"T-TPI PROA DTS Kominfo PKE Classroom Hikd, I just block it so that I will not gather tasks ehwhehehehwh https://t.co/ieiy4jp2cb",0,0
1.55339E+18,"@cruzerblade9369 ""Bcuz they didnt let us to spy on our citizen, so we block these sites lol."" - kominfo",2022-07-30 14:39:20,1.55339E+18,en,1.29683E+18,0,0,1,0,"@cruzerblade9369 ""Bcuz they didnt let us to spy on our citizen, so we block these sites lol."" - kominfo",0.8,0.7
1.55339E+18,Kominfo block block apaa…gangerti..soalny hidupku konsisten gini gini aj,2022-07-30 14:30:37,1.55339E+18,id,1.0317E+18,0,0,0,0,Kominfo Block Block What ... Gangerti..soalny my life is consistent like this,0.25,0.25
1.55339E+18,"Steam, Epic games dll udah ke block sama kominfo, sekarang mari main game Starlight Or Zeus 😂😂 duarrrr x500
#konoha https://t.co/N5isGquHjV",2022-07-30 14:30:07,1.55339E+18,id,556742378,0,1,0,0,"Steam, Epic Games etc. Already to Block with Kominfo, now let's play Starlight or Zeus games 😂😂 DUARRRRRRRRRRRR
#konoha https://t.co/n5isgquhjv",0.1,0.4
1.55339E+18,Yang harusnya di block sama Kominfo itu PayTren bukan PayPal yang sudah dikenal luas masyarakat dunia sebagai metode pembayaran yang praktis dan efisien,2022-07-30 14:27:18,1.55339E+18,id,8.71494E+17,0,0,0,0,What should be blocked with the Ministry of Communication and Information is Paytren not Paypal which is already widely known as a practical and efficient payment method,-0.1,0.4
1.55339E+18,hrusnya kominfo block ak yh spaya ak gk dipermainkan trus,2022-07-30 14:24:14,1.55339E+18,id,1.48239E+18,0,2,1,0,it will be the Kominfo block ak yh spayan ak not played with then,0,0
1.55339E+18,kominfo bisa nggak block semua orang yang deketin irene? biar irene nikah sama gua aja.,2022-07-30 14:23:33,1.55339E+18,id,1.45298E+18,1,8,1,0,Kominfo can you block everyone close to Irene? Let Irene get married with me.,0.25,0.25
1.55339E+18,"@cursedkidd Yh mnding jalan-jalan daripada main block, mmff klau benar kominfo 🙏",2022-07-30 14:21:33,1.55338E+18,id,1.18254E+18,0,1,0,0,"@cursedkidd YH MNDING TRAINING Instead of playing Block, MMFF is true Kominfo 🙏",0.35,0.65
1.55339E+18,apakah business insider kena block kominfo wakanda juga ato emang web nya error?? https://t.co/CILN5wlGN5,2022-07-30 14:21:31,1.55339E+18,id,332883201,0,1,0,0,Is Business Insider hit by Block Kominfo Wakanda too or really the web error ?? https://t.co/ciln5wlgn5,0.2,0.2
1.55338E+18,lahhh notion kena block kominfo juga kah dihhhhh,2022-07-30 14:16:46,1.55338E+18,id,1.49253E+18,0,1,0,0,Lahhh notion got a block of the Ministry of Communication and Information too,0,0
1.55338E+18,Ngentot kominfo bisa bisanya block github,2022-07-30 14:10:53,1.55338E+18,id,1.05251E+18,0,0,0,0,Kominfo Fucking Can Be Block Github,-0.6,0.8
1.55338E+18,"Mending block situs bok*p nah + VPNnya , daripada matiin rezeki orang 

#KominfoKontol 
#kominfo",2022-07-30 14:08:00,1.55338E+18,id,1.10575E+18,0,0,1,0,"Better Block Bok*p nah + vpn, instead of turning off people's fortune

#Kominfokontol
#Kominfo",0.5,0.5
1.55338E+18,"sampe kominfo beneran block github sih kacau, ini be udh chaos",2022-07-30 14:06:42,1.55338E+18,id,1.47358E+18,0,0,0,0,"Until Kominfo is really block github, it's chaotic, this is already chaos",0.2,0.2
1.55338E+18,Semoga game juga ga di block ya sama kominfo😔,2022-07-30 14:06:06,1.55338E+18,id,9.48922E+17,0,0,0,0,I hope the game is not blocked with the Ministry of Communication and Information,-0.4,0.4
1.55338E+18,"Aku baru mau narik duit nanti Senin, eh dapat kabar Paypal di block sementara sama Kominfo. Sigh https://t.co/LY1YhKWc77",2022-07-30 13:52:43,1.55338E+18,id,1.30172E+18,0,0,0,0,"I just want to withdraw money later Monday, eh got news of Paypal in the block temporarily with the Ministry of Communication and Information. Sigh https://t.co/ly1yhkwc77",0,0
1.55338E+18,"Kominfo ngeblock steam.
yg ada indonesia di block balik sama steam. tongkrongan gamers banyak yg nongkrong di steam terutama di indonesia. DOTA terutama, aaaah aneh gw yg gaptek apagimana ya ? 

Noh SLOT blokir, apa jangan2 ?? Hmmmmm curiga saya. 
#BlokirKominfo",2022-07-30 13:45:16,1.55338E+18,id,1.52674E+18,0,0,0,0,"Kominfo Ngeblock Steam.
There is Indonesia in the block back with Steam. many gamers hangouts hang out in steam, especially in Indonesia. Dota especially, aaaah, I am strange, what's wrong with me?

Noh slot blocked, don't you do it ?? Hmmmmm suspicious of me.
#Blokirkominfo",-0.008333333333,0.5916666667
1.55338E+18,@geuskituweh @humanbIoom Malah mengingatkan gue kalau Origin kena block Kominfo. 😭,2022-07-30 13:44:53,1.55336E+18,id,8.52278E+17,0,1,0,0,@geuskituweh @humanbioom instead reminded me that origin was hit by the Kominfo block. 😭,0,0
1.55337E+18,@qorygore di chat ceklis 1 taunya di block Kominfo https://t.co/SXAOyXbJeM,2022-07-30 13:39:46,1.55332E+18,id,1.50816E+18,0,0,0,0,@qorygore on chat checklist 1 you know at the Kominfo block https://t.co/sxaoyxbjem,0,0
1.55337E+18,@heyyojmsoo Iyh soalnya di daftar kominfo ada tulisan block,2022-07-30 13:38:14,1.55337E+18,id,1.14344E+18,0,1,0,0,@Heyyojmsoo Iyh because on the Ministry of Communication and Information List there is a block writing,0,0
1.55337E+18,@nesverland @AREAJULID Sama w juga tadi mau download wise pindahin ke situ eh gk sempet udh di block lagi padahal tadi siang bisa ke buka di website skrng di blocked lagi sama si babi Kominfo Anji** emng mana ada sisa Mayan banyak duit w disana bangkeee!!!,2022-07-30 13:38:11,1.55326E+18,id,3401559432,0,0,1,0,"@nesverland @arejulid and w also want to download wise to move to it eh, I don't have been blocked again even though this afternoon I can open on the website now blocked again with the pig of Kominfo Anji ** Emng where there is a lot of money there is Bangkeee there !!!",0.35,0.7
1.55337E+18,"@Lazybones_V FAAAAAAAAAAAAAAAAAAAAAAAAKKK
Kalo Gdrive di block? BHAAAAYYYY

Blokir kominfo gimana sih caranya?!",2022-07-30 13:33:15,1.55326E+18,id,1.15677E+18,0,1,0,0,"@Lazybones_v faaaaaaaaaaaaaaaaaaaaaaaaaakkk
If gdrive is blocked? Bhaaaayyyy

Block Kominfo how do you do it?!",0,0
1.55337E+18,@convomf Jangan sampe ini base ikutan gue block kaya akun kominfo,2022-07-30 13:31:00,1.55337E+18,id,1.49337E+18,0,1,0,0,@Convomf Don't Until This Base follows I Block like the Kominfo account,-0.8,1
1.55337E+18,"@bcewyne Soo there's a new laws in indonesian that app and web need to register into ministry information and communication aka kominfo,sadly some big web/app doesnt register like steam,egs,origin or they registered but still get block like paypal",2022-07-30 13:29:11,1.55337E+18,en,1.34682E+18,0,2,1,0,"@bcewyne Soo there's a new laws in indonesian that app and web need to register into ministry information and communication aka kominfo,sadly some big web/app doesnt register like steam,egs,origin or they registered but still get block like paypal",0.06818181818,0.2772727273
1.55337E+18,"@JinNonik @yazid_fadhlan @mx00711 @agama_nusantara @_christing_ @Anatta_21 @AremaNita__ @BayuAngora @eunike_n1k3 @Vi_MAE_ Lo doyan nge block yaa klo kabur.. jgn² lo kominfo yaa.. 🤣🤣🤣
#BlokirKominfo",2022-07-30 13:28:45,1.53231E+18,id,7.52117E+17,0,0,0,0,"@Jinnonics @yazid_fadhlan @mx00711 @agama_nusantara @_christing_ @anatta_21 @aremananita__ @bayuanora @eunike_n1k3 @vi_mae_ lo hooked block ya if it runs away ..
#Blokirkominfo",0,0
