id,lang,author_id,created_at,conversation_id,text,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.55305730448794e+18,id,1.168032006925513e+18,2022-07-29 16:38:10,1.55305730448794e+18,Kominfo ribet bener dah,0,0,0,0,Kominfo is really complicated,-0.5,1.0
1.553057250021102e+18,id,9.388867160933704e+17,2022-07-29 16:37:57,1.552979386978038e+18,@tsetiady Biasalah kominfo,0,0,0,0,@TSETIADY is usually the Communication and Information,-0.25,0.25
1.553057101366211e+18,id,1.154816596591776e+18,2022-07-29 16:37:22,1.553057101366211e+18,Kek kontol lama lama nih kominfo https://t.co/ZRIBOmaHMR,1,0,0,0,Kek long old dick Kominfo https://t.co/zribomahmr,0.025,0.3
1.553056106393801e+18,id,2947779043.0,2022-07-29 16:33:24,1.553055339612094e+18,@spionbekas Kantor kominfo dmna? Mau ku plant bom,0,1,0,0,@spionbekas Dmna Communication and Information Office? I want to plant bomb,0.0,0.0
1.553055761445442e+18,id,1.214439685176492e+18,2022-07-29 16:32:02,1.552534745179095e+18,@_profanitee Kominfo be like : wah ada ide baru,0,0,0,0,@_profanitee Kominfo Be Like: Wow there is a new idea,0.1181818181818182,0.7272727272727273
1.55305573870012e+18,id,96718385.0,2022-07-29 16:31:57,1.55305573870012e+18,Ini beneran Steam di blokir sama Kominfo. Hahaha lucu banget.,0,1,0,0,This is really Steam blocked by the Ministry of Communication and Information. Hahaha really funny.,0.2166666666666667,0.5333333333333333
1.553055417684464e+18,id,1.065410189451383e+18,2022-07-29 16:30:40,1.553054971087622e+18,tkut diintip kominfo wkwk,0,1,0,0,TKUT is peeked at the Ministry of Communication and Information,0.0,0.0
1.553055123743486e+18,id,540675180.0,2022-07-29 16:29:30,1.553040478160818e+18,@TretanMuslim @kemkominfo Kominfo pengen di ulti zeus kayanya,0,0,0,0,@Tretanmuslim @kemkominfo Kominfo Want to be ulti Zeus rich,0.375,0.75
1.55305435156829e+18,id,2400931190.0,2022-07-29 16:26:26,1.553040478160818e+18,"@TretanMuslim @kemkominfo Gw tau orang2 kominfo mainnya zuma, tp dota gausah diblokir juga sat!!",1,0,2,0,"@Tretanmuslim @kemkominfo I know the Communication and Information Technology play Zuma, but Dota is not hard to be blocked either !!",0.2278645833333334,0.5416666666666666
1.553054239270011e+18,id,2392460208.0,2022-07-29 16:25:59,1.553054239270011e+18,Kota Malang Ukir Sederet Prestasi pada Jatim Kominfo Festival 2022 https://t.co/hN7LgDQ9v7,1,0,1,0,Malang City Carving a series of achievements at East Java Communication and Information Festival 2022 https://t.co/hn7lgdq9v7,0.0,0.0
1.553053715770515e+18,id,1.198662618149339e+18,2022-07-29 16:23:54,1.553040478160818e+18,@TretanMuslim @kemkominfo Kominfo kalo gk ada kerjakann resek anjing,0,0,0,0,@Tretanmuslim @kemkominfo Kominfo if there is no do for the dog's resek,0.0,0.0
1.553053014839112e+18,id,1.243496391747318e+18,2022-07-29 16:21:07,1.552570991649247e+18,@yogadwitya_ itu kominfo lg bikinbikin biar km berantem sama cwk km🙏🏻,0,0,0,0,@yogadwitya_ That Kominfo Lg makes so that you can fight with cwk km ced,0.0,0.0
1.553052337903911e+18,id,251030240.0,2022-07-29 16:18:26,1.553040478160818e+18,"@TretanMuslim @kemkominfo Kominfo punya masalah apa sih ??

Kek cewe lgi pms...dikit2 blokir",0,0,7,0,"@Tretanmuslim @kemkominfo Kominfo what problem do you have?

Kek girls again pms ... little blocked",-0.1875,0.5
1.553052072576418e+18,id,1.327618530863321e+18,2022-07-29 16:17:23,1.553040478160818e+18,"@TretanMuslim @kemkominfo tiada hari tanpa pemblokiran, itulah kominfo.",0,0,0,0,"@Tretanmuslim @kemkominfo no day without blocking, that's the Ministry of Communication and Information.",0.0,0.0
1.553051922751705e+18,id,1.198662618149339e+18,2022-07-29 16:16:47,1.553051922751705e+18,Jadi ketahuan sama kominfo sering ngirim vid kartun binatang telanjang https://t.co/bQdhvCupk0,0,0,0,0,So it was discovered by Kominfo often sending nude animal cartoons https://t.co/bqdhvcupk0,0.0,0.0
1.553051297435099e+18,id,1.328335425266618e+18,2022-07-29 16:14:18,1.553051297435099e+18,adh mimpi gwa adalah msup hukum undip/unpad trus kerja di kominfo mengikuti jejak tth tp GKBS,0,0,0,0,adh dream gwa is the legal msup of undip/unpad then work at the Ministry of Communication and Information,0.2,0.2
1.553051127091909e+18,id,1.328335425266618e+18,2022-07-29 16:13:37,1.553051127091909e+18,ih tp pgn jg kerja di kementrian kek tth gt di kominfo 😔,0,1,0,0,IH but also work at the Ministry of Kek TTH GT in Kominfo 😔,0.0,0.0
1.553050751672283e+18,id,89075794.0,2022-07-29 16:12:08,1.553050751672283e+18,Kominfo ini kenapa sih kok antik banget https://t.co/XExxLU3d5T,0,0,0,0,Why is this Kominfo really antique https://t.co/xexxlu3d5t,0.2,0.2
1.553049760223068e+18,id,1.149649138616717e+18,2022-07-29 16:08:11,1.553040478160818e+18,@TretanMuslim @kemkominfo Kominfo : udh maen LoL aja ama valo.,0,1,0,0,@Tretanmuslim @kemkominfo Kominfo: Udh Maen Lol and Valo.,0.8,0.7
1.553048927234011e+18,id,1.4666307871266e+18,2022-07-29 16:04:53,1.552972980057436e+18,"@takaduri Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@takaduri hi sis, related to this please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further the obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553048624455528e+18,qam,1.291015172727874e+18,2022-07-29 16:03:40,1.553048213338264e+18,@TretanMuslim @kemkominfo @djikp @kominfo_jtg @kominfodiy,0,0,0,0,,,
1.553048617161617e+18,id,1.262609774979379e+18,2022-07-29 16:03:39,1.553048213338264e+18,@TretanMuslim Kominfo yang ga Kominfo Kominfo amat,0,0,1,0,@Tretanmuslim Kominfo that Ga Kominfo Kominfo Very,0.2,0.3
1.553048574799122e+18,id,1.4666307871266e+18,2022-07-29 16:03:29,1.552960107998167e+18,"@vanillafrapucin Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@vanillafrapucin hi sis, related to this please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553048478422831e+18,id,17523128.0,2022-07-29 16:03:06,1.553048478422831e+18,kominfo https://t.co/fNjAspK06s,1,1,1,0,Kominfo https://t.co/fnjaspk06s,0.0,0.0
1.553048404145582e+18,id,1.4666307871266e+18,2022-07-29 16:02:48,1.552982719248081e+18,"@ikyvany Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@ikyvany hi sis, related to this, please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to be checked further the obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553048197400252e+18,id,252755645.0,2022-07-29 16:01:59,1.552979386978038e+18,@tsetiady Pegawai googlenya dateng jam setengah 6 nih ke kantor kominfo sambil bawa map fotokopian masing2 3 rangkap.,34,3,137,7,@tsertiady the google employee came at half past 6 to the Ministry of Communication and Information Office while carrying a photocopy map each 3 copies.,-0.2083333333333333,0.2083333333333333
1.553048193121731e+18,id,216570282.0,2022-07-29 16:01:58,1.553048193121731e+18,Bayangin dapat pesan resmi dari Kominfo diucapin selamat https://t.co/tD7d45nqJv,0,0,3,0,Imagine getting an official message from Kominfo said Congratulations https://t.co/td7d45nqjv,0.0,0.0
1.553048112767255e+18,id,1.4666307871266e+18,2022-07-29 16:01:38,1.552992412821504e+18,"@syelalacan_ Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@syelalacan_ hi sis, related to this please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553047899306541e+18,id,1.094048746881483e+18,2022-07-29 16:00:48,1.553040478160818e+18,"@TretanMuslim @kemkominfo Wahh, kominfo iki kerjone ndak jelass!",0,0,0,0,"@Tretanmuslim @kemkominfo wahh, Kominfo Iki Kawajone is not clear!",-0.06250000000000001,0.3833333333333333
1.553047884936798e+18,id,2258347356.0,2022-07-29 16:00:44,1.553047884936798e+18,sakit ni orang2 kominfo https://t.co/rMyfkxcgap,0,1,0,0,sick ni2 Kominfo https://t.co/rmyfkxcgap,-0.7142857142857143,0.8571428571428571
1.553047763285185e+18,id,1.4666307871266e+18,2022-07-29 16:00:15,1.552977626054406e+18,"@butuhwangskli Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@butuhwangskli hi sis, related to this, please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our DM username and location details to check further obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553047675188105e+18,id,1.221079210686464e+18,2022-07-29 15:59:54,1.553040478160818e+18,@TretanMuslim @kemkominfo blokir kominfo aja bsa gk,0,0,1,0,@Tretanmuslim @kemkominfo just blocked the communication and information,0.0,0.0
1.553047578123457e+18,id,1.4666307871266e+18,2022-07-29 15:59:31,1.552961774508315e+18,"@akusisulung_ Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@akusisulung_ Hi sis, related to this, please download the Sigmon app at the following link https://t.co/m4ivw6xtxt, then our DM username and location details to check further obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553047395789074e+18,id,1.4666307871266e+18,2022-07-29 15:58:48,1.552970843516699e+18,"@cloudsaaa Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Gqvt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGJi0Tm)",0,0,0,0,"@cloudsaaa hi sis, related to this please download the sigmon app at the following link https://t.co/m4ivw6gqvt, then our dm username and location details to check further the obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgji0tm)",0.025,0.2166666666666667
1.553047013393961e+18,id,1.4666307871266e+18,2022-07-29 15:57:16,1.552972214978224e+18,"@PatriciaAxel Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@Patriciaaxel hi sis, related to this, please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.55304694970769e+18,id,1.308262609280328e+18,2022-07-29 15:57:01,1.55304694970769e+18,"Perbaiki dulu infrastruktur kelistrikannya, baru alihkan penggunaan energinya. Ekonomi seret begini mau dialihin ke listrik? Kocak, noh PSEnya kominfo diberesin dulu dah. Kok buru buru amat😂",0,0,0,0,"First improve the electricity infrastructure, then switch the use of its energy. This economy is dragged like this to be shifted to electricity? Hilarious, the psyangya Kominfo was cleared first. How come I really hurry up",0.3,0.4666666666666666
1.553046822154686e+18,id,1.4666307871266e+18,2022-07-29 15:56:31,1.55297151052809e+18,"@arvie_ryu Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@arvie_ryu hi sis, related to this please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553046135354188e+18,id,1.4666307871266e+18,2022-07-29 15:53:47,1.552964818617119e+18,"@MlKHAYLA Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@Mlkhayla hi sis, related to this, please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553045884237058e+18,id,9.869209283144417e+17,2022-07-29 15:52:47,1.553040478160818e+18,@TretanMuslim @kemkominfo kominfo norak,0,0,0,0,@Tretanmuslim @kemkominfo Kominfo Norak,0.0,0.0
1.553045759003881e+18,en,83312599.0,2022-07-29 15:52:17,1.553045759003881e+18,"i might be one of the many who will never get LPDP because me too, given the chance, would just get the hell out of this country

but.

the argument on proper tax use stands, and it's not just for LPDP

kominfo and brin, for example. those are a total waste of taxpayer's money https://t.co/99D7wlEvYo",0,2,5,0,"i might be one of the many who will never get LPDP because me too, given the chance, would just get the hell out of this country

but.

the argument on proper tax use stands, and it's not just for LPDP

kominfo and brin, for example. those are a total waste of taxpayer's money https://t.co/99D7wlEvYo",0.075,0.3375
1.553045745791816e+18,id,1650251460.0,2022-07-29 15:52:14,1.553045745791816e+18,"Kita manusia aja punya rasa malu, kok kominfo nggak",0,0,0,0,"We just humans have a shame, how come the Ministry of Communication and Information",0.0,0.0
1.553045734882042e+18,id,1.4666307871266e+18,2022-07-29 15:52:12,1.552962080034017e+18,"@goodduhh Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@goodduhh hi sis, related to this please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our DM username and location details to check further obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553045426139304e+18,id,1.4666307871266e+18,2022-07-29 15:50:58,1.550432655694778e+18,"@saanzyu Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@saanzyu hi sis, related to this, please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further the obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553045123608433e+18,id,1.4666307871266e+18,2022-07-29 15:49:46,1.552965601064554e+18,"@kiapprovt Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@kiapprovt hi sis, related to this, please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further the obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553045108898968e+18,id,1.332002836121416e+18,2022-07-29 15:49:42,1.553045108898968e+18,Mending kominfo belajar bikin website yg bagus. Soalnya websitenya jelek. https://t.co/7qb86y3Cd0,0,0,1,0,Better Communication and Information Learn to Make a Good Website. Because the website is bad. https://t.co/7qb86y3cd0,0.1666666666666667,0.5888888888888889
1.553044965894173e+18,id,67281504.0,2022-07-29 15:49:08,1.553044965894173e+18,"ini situs pse.kominfo.go,id tengah malam kok njepat ini kenapa ya?

memblokir diri sendiri?",0,1,3,0,"This is the Pse.kominfo.go site, why is this night, why is this?

Block yourself?",0.0,0.0
1.553044935128936e+18,id,1.4666307871266e+18,2022-07-29 15:49:01,1.552962779841061e+18,"@denikkurniawan1 Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@denikkurniawan1 hi sis, related to this please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553044585156207e+18,id,1.4666307871266e+18,2022-07-29 15:47:37,1.552959174891696e+18,"@lunaticbang93 Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@lunaticbang93 Hi sis, related to this, please download the Sigmon app at the following link https://t.co/m4ivw6xtxt, then our DM username and location details to check further obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553044123393102e+18,id,303078111.0,2022-07-29 15:45:47,1.553040478160818e+18,"@TretanMuslim @kemkominfo kominfo isinya orang2 yg gak asik di tongkrongan terus dimusuhin, apalagi si sammi kerispatih tuhh",0,0,1,0,"@Tretanmuslim @kemkominfo Kominfo The contents of people who are not cool in the hangout continue to be hostile, especially the sammi kerispatih tuhh",-0.0875,0.825
1.553044037363712e+18,id,7.83962215619498e+17,2022-07-29 15:45:27,1.553044037363712e+18,"Kominfo gajelas nih. Maen blokar-blokir aja. Kalo fesbuk diblock, ntar bos w kalo mau komplen materi ads, gimana pea? Masa sms?",0,1,2,0,"Kominfo is clear. Just playing blockar-blocking. If the fesbuk is blocked, later the boss w if you want to complain about ads material, how about pea? Periods of sms?",0.05000000000000001,0.1916666666666667
1.55304394061788e+18,id,1.315607909993083e+18,2022-07-29 15:45:04,1.55304394061788e+18,"mending kominfo blokir ig mantan saya, lebih bahaya soalnya https://t.co/RRR5VHhfdb",0,0,0,0,"Better Communication and Information Block my ex IG, more dangerous because https://t.co/rr5vhfdb",0.1333333333333333,0.6333333333333333
1.553043869897728e+18,zxx,1.48637412383225e+18,2022-07-29 15:44:47,1.553043869897728e+18,https://t.co/qBwQ4mAtct,0,0,0,0,,,
1.553043517949166e+18,id,1.4666307871266e+18,2022-07-29 15:43:23,1.552974765756781e+18,"@annabukanana Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@annabukanana hi sis, related to this, please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further the obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553043485644964e+18,id,1.411337529509388e+18,2022-07-29 15:43:15,1.553040478160818e+18,"@TretanMuslim @kemkominfo KOMINFO udah 500 stack, apapun dihantam",0,0,0,0,"@Tretanmuslim @kemkominfo Kominfo already 500 stacks, whatever is hit",0.0,0.0
1.553043462882472e+18,id,1.100259692591215e+18,2022-07-29 15:43:10,1.553040478160818e+18,@TretanMuslim @kemkominfo ketik 1 untuk sunstrike kantor kominfo,0,0,0,0,@Tretanmuslim @kemkominfo Type 1 for Sunstrike Kominfo Office,0.0,0.0
1.553043300252234e+18,id,1.4666307871266e+18,2022-07-29 15:42:31,1.552973600415953e+18,"@geografits Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@geographits hi sis, related to this, please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further the obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553043201438917e+18,id,1.273169992083739e+18,2022-07-29 15:42:08,1.553043201438917e+18,"udah gila

https://t.co/00K6h31nbX",0,4,0,0,"Already crazy

https://t.co/00K6H31NBX",-0.6,0.9
1.55304310993569e+18,id,1.4666307871266e+18,2022-07-29 15:41:46,1.552970556781105e+18,"@taamygg Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt , lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
(https://t.co/V1ffGIZRFe)",0,0,0,0,"@taamygg hi sis, related to this please download the sigmon app at the following link https://t.co/m4ivw6xtxt, then our dm username and location details to check further the obstacles. Data privacy is maintained. Thanks.
The following tutorial is to use sigmon.
(https://t.co/v1ffgizrfe)",0.025,0.2166666666666667
1.553042886702166e+18,id,367028050.0,2022-07-29 15:40:52,1.553040478160818e+18,@TretanMuslim @kemkominfo Ngeri kominfo,0,0,0,0,@Tretanmuslim @kemkominfo Horrified Kominfo,0.0,0.0
1.553042710319182e+18,id,1248666608.0,2022-07-29 15:40:10,1.553042710319182e+18,kominfo jembodd!!!! https://t.co/Fm5ySGHGT9,0,0,0,0,Kominfo Jembodd !!!! https://t.co/fm5ysghgt9,0.0,0.0
