id,created_at,text,author_id,conversation_id,lang,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.552555018779185e+18,2022-07-28 07:22:16,Kebajikan Google vs PSE Kominfo https://t.co/TJwPNAtSVP,2819975048,1.552555018779185e+18,id,0,0,1,0,Virtue of Google vs Pse Kominfo https://t.co/tjwpnatsvp,0.0,0.0
1.552553930227618e+18,2022-07-28 07:17:56,"Blokir, Blokir,Blokir sekarang juga ayolah jangan hoax Kominfo 

Google, Gmail & YouTube Belum Nongol di Situs PSE, Kominfo Bakal Blokir?
https://t.co/oTZ14zDHSV",1412072942880497920,1.552553930227618e+18,id,0,0,0,0,"Block, block, block now, come on, don't hoax the Ministry of Communication and Information

Google, Gmail & Youtube haven't appeared on the PSE site, Kominfo will be blocked?
https://t.co/otz14zdhsv",0.0,0.0
1.552550762034565e+18,2022-07-28 07:05:21,YouTube dan Google belum kunjung muncul di website resmi Penyelenggara Sistem Elektronik (PSE) Kominfo meskipun mengklaim telah melakukan pendaftaran. https://t.co/qp7cCzOucm renjun #TayNewManilaFanmeet #burberryxbright #NggaKalengKaleng Anton #ExtraordinaryAttorneyWooEp9,1253243708624921088,1.552550762034565e+18,id,0,0,0,0,YouTube and Google have not yet appeared on the official website of the Kominfo Electronic System (PSE) even though they claim to have registered. https://t.co/qp7cczoucm Renjun #taynewmanilafanmeet #burberryxbright #nggakalengkaleng Anton #Extraordinaryyattorneywooep9,0.0,0.0
1.55252828381184e+18,2022-07-28 05:36:02,"Misteri Keberadaan Google di PSE Kominfo, Diklaim Sudah Daftar tapi Tak Tampak https://t.co/UzTN4hyL3O",74501380,1.55252828381184e+18,id,1,0,0,0,"The mystery of Google's existence in PSE Kominfo, claimed to have registered but did not appear https://t.co/uztn4hyl3o",0.0,0.0
1.552494935961584e+18,2022-07-28 03:23:31,"Google, Gmail dan YouTube Belum Nongol, Kominfo Bakal Blokir? https://t.co/ClFDcgpYt3",1474291819571671040,1.552494935961584e+18,id,0,0,0,0,"Google, Gmail and YouTube haven't appeared, Kominfo will be blocked? https://t.co/CLFDCGPYT3",0.0,0.0
1.552488401571561e+18,2022-07-28 02:57:33,"Jadi pengen kerja di Kominfo, biar bisa masuk ke Google Drive orang kantor buat memastikan ulang video syurnya yg sama teman kerja. 😁 https://t.co/ke6N50CSo7",187892069,1.552488401571561e+18,id,0,0,0,0,"So I want to work at the Communication and Information, so you can enter Google Drive officers to make sure the exciting video of the same workmates. 😁 https://t.co/ke6n50cso7",0.2666666666666667,0.6046296296296296
1.552488382055457e+18,2022-07-28 02:57:28,"YouTube, Gmail dan sejumlah layanan Google lainnya belum juga nongol di situs PSE. Apakah lantas akan diblokir Kominfo? https://t.co/5iLoo8lRsL",69183155,1.552488382055457e+18,id,0,0,5,1,"Youtube, Gmail and a number of other Google services have not appeared on the PSE site. Will then be blocked by the Ministry of Communication and Information? https://t.co/5iloo8lrsl",-0.125,0.375
1.552480141791867e+18,2022-07-28 02:24:44,"Google, Gmail dan YouTube Belum Nongol, Kominfo Bakal Blokir? https://t.co/KO40OiyP2Q",1472355186634998016,1.552480141791867e+18,id,0,0,0,0,"Google, Gmail and YouTube haven't appeared, Kominfo will be blocked? https://t.co/ko40oiyp2Q",0.0,0.0
1.552465206508282e+18,2022-07-28 01:25:23,kominfo ngetrack history di google be like: cuma liat-liat aja nih? nggak beli? https://t.co/2k79khSLNS,169790959,1.552465206508282e+18,id,0,1,0,0,KOMINFO is popular History on Google BE LIKE: just look at it? Don't buy? https://t.co/2k79khslns,0.6,0.9
1.55245065104871e+18,2022-07-28 00:27:33,"YouTube, Gmail dan sejumlah layanan Google lainnya belum juga nongol di situs PSE. Apakah lantas akan diblokir Kominfo?

Berani blokir ? Kok saya gak yakin ya….
 https://t.co/WEDL7SKOYi",347751807,1.55245065104871e+18,id,0,0,0,0,"Youtube, Gmail and a number of other Google services have not appeared on the PSE site. Will then be blocked by the Ministry of Communication and Information?

Dare to block? How come I'm not sure ...
 https://t.co/wedl7skoyi",-0.1875,0.6319444444444444
1.552448001347658e+18,2022-07-28 00:17:01,"YouTube, Gmail dan sejumlah layanan Google lainnya belum juga nongol di situs PSE. Apakah lantas akan diblokir Kominfo? https://t.co/cDjceJB35Y",135815019,1.552448001347658e+18,id,0,0,0,0,"Youtube, Gmail and a number of other Google services have not appeared on the PSE site. Will then be blocked by the Ministry of Communication and Information? https://t.co/cdjcejb35y",-0.125,0.375
