id,lang,author_id,created_at,conversation_id,text,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.553031619245531e+18,id,41730943,2022-07-29 14:56:06,1.553031619245531e+18,10 PSE Besar akan Diblokir Kominfo https://t.co/uKLpfDYdpc,1,0,1,0,10 Big Pse will be blocked by Kominfo https://t.co/uklpfdydpc,0.0,0.1
1.553031477776228e+18,id,1372331853084910080,2022-07-29 14:55:32,1.553031477776228e+18,"Pemerintah melalui Kominfo mewajibkan platform teknologi untuk mendaftar melalui sistem perizinan berusaha terintegrasi secara elektronik berbasis risiko atau sering disebut Online Single Submission Risk Based Approach (OSS RBA).
@kemkominfo
@PlateJohnny
https://t.co/pYrrwH1RKt",0,0,0,0,"The government through the Ministry of Communication and Information requires a technology platform to register through a licensing system for business -based integrated business or often called the Online Single Submission Risk Based Approach (OSS RBA).
@kemkominfo
@Platejohnny
https://t.co/pyrrwh1rkt",-0.07142857142857142,0.2142857142857143
1.553031368111563e+18,id,1442246515649434112,2022-07-29 14:55:06,1.553031368111563e+18,"Seminggu setelah deadline yang dipatok Kementerian Komunikasi dan informatika (Kominfo) pada 20 Juli  2022, berita tentang Penyelenggara Sistem Elektronik (PSE) masih saja menjadi tema utama sejumlah media.
@kemkominfo
@PlateJohnny
https://t.co/QpCctepBbR",0,0,0,0,"A week after the deadline set by the Ministry of Communication and Information (Kominfo) on July 20, 2022, news about the organizer of the Electronic System (PSE) is still the main theme of a number of media.
@kemkominfo
@Platejohnny
https://t.co/qpcctepbbr",0.1666666666666667,0.3333333333333333
1.553029104899092e+18,id,1468260027727187968,2022-07-29 14:46:07,1.553029104899092e+18,"Ada perusahaan yang naruh link ""tdpse-detail"" PSE Kominfo ini di footer website mereka untuk membuktikan bahwa mereka sudah terdaftar di sistem PSE.

Waktu diklik, hasilnya error 404 dong karena @kemkominfo hapus halaman ""tdpse-detail"" ini. https://t.co/C79GoAvgRM",6,4,23,0,"There are companies that put the ""TDPSE-Detail"" PSE Kominfo link in their website footer to prove that they have been registered in the PSE system.

When clicked, the result is an error of 404 because @kemkominfo delete this ""TDPSE-Detail"" page. https://t.co/c79goavgo",0.0,0.0
1.553025281572901e+18,id,1523807546,2022-07-29 14:30:55,1.553007858828313e+18,"@Mygeshabeen Ituu maa, yg masalah PSE kominfo. Paypal trmasuk yg blm daftarin PSE, ak baca dri sini:
https://t.co/D913doLKSP",1,1,1,0,"@Mygeshabeen is maa, the problem of PSE Kominfo. Paypal includes the one who hasn't registered PSE, I will read from here:
https://t.co/d913dolksp",0.0,0.0
1.553023588327989e+18,id,2243116382,2022-07-29 14:24:11,1.553023588327989e+18,"Alasan Google Belum Tercatat di PSE, tapi Tak Diblokir Kominfo https://t.co/1sITP7QWWK",0,0,0,0,"The reason Google has not been recorded on PSE, but not blocked by Kominfo https://t.co/1sitp7qwwk",0.0,0.0
1.553022368309998e+18,id,954241575659257856,2022-07-29 14:19:21,1.552880360748306e+18,"@babufess Kominfo Sumeru belum bikin PSE nder, ntar klo sdh bikin, bisa aja WA didaftarin ke situ biar rakyat Sumeru ttp bisa berbagi ilmu pengetahuan tanpa gnosis🤟",2,0,4,0,"@babufess Kominfo Sumeru has not made a pse nder, later if you have made it, it can be registered there so that the people of Sumeru can share knowledge without gnosis🤟",0.0,0.0
1.553021167069307e+18,id,118646322,2022-07-29 14:14:34,1.553021167069307e+18,"Situs PSE Kominfo Diretas, Diserbu Jutaan Serangan Per Hari! https://t.co/w1aqkQ40Et",2,0,4,0,"The PSE Kominfo site was hacked, invaded by millions of attacks per day! https://t.co/w1aqkq40et",0.0,0.0
1.553019014435439e+18,id,1420047542851497984,2022-07-29 14:06:01,1.553019014435439e+18,"Seminggu setelah deadline yang dipatok Kementerian Komunikasi dan informatika (Kominfo) pada 20 Juli  2022, berita tentang Penyelenggara Sistem Elektronik (PSE) masih saja menjadi tema utama sejumlah media.
@kemkominfo @PlateJohnny https://t.co/aABEg3hrn0",0,0,0,0,"A week after the deadline set by the Ministry of Communication and Information (Kominfo) on July 20, 2022, news about the organizer of the Electronic System (PSE) is still the main theme of a number of media.
@kemkominfo @platejohnny https://t.co/aabeg3hrn0",0.1666666666666667,0.3333333333333333
1.553018628642968e+18,id,1490529555786125056,2022-07-29 14:04:29,1.553018628642968e+18,"Kominfo akan blokir Dota, Counter Strike, dan 4 Platform Game lainnya jika tidak daftar PSE hingga nanti malam pukul 23.59 WIB.

#besmartidn

Selengkapnya klik link di bawah ini👇👇👇
https://t.co/4TjPnrpUz6",0,0,0,0,"Kominfo will block Dota, Counter Strike, and 4 other game platforms if you don't register PSE until tonight at 23.59 WIB.

#Besmartidn

More Click the link below 15 15
https://t.co/4tjpnrpuz6",-0.00833333333333334,0.425
1.553017755502186e+18,id,1502514072411013120,2022-07-29 14:01:01,1.553017755502186e+18,"Gosip Terkini: 10 PSE Terancam Diblokir Kominfo, Ada Dota, Steam,... https://t.co/SPUV1Z9Zga 
#exabet88 #ViralVideo #viralscandal #viralTiktok #viralmesum #ViralVideos #viraltwitter #viralbokep #viralindonesia #FYP #fyptt #fypシ #fyptiktokindo #fypage https://t.co/1QuDlTnELG",0,0,0,0,"Latest Gossip: 10 PSE Threatened to Be Blocked by Communication and Information, there is Dota, Steam, ... https://t.co/spuv1z9zga
#exabis88 #viralvideo #viralscandal #viraltiktok #viralmesum #viralvideos #viraltwitter #viralbokep #viralindonesia #fyptt #fyp シ #FyPtiktokindo",0.5,0.9
1.55301701412993e+18,id,1411355044406906880,2022-07-29 13:58:04,1.552962839890969e+18,"@hyang_wisnu @kemkominfo Kominfo mewajibkan platform teknologi untuk mendaftar melalui sistem perizinan berusaha terintegrasi secara Online Single Submission Risk Based Approach (OSS RBA) sebagaimana yg tertuang dlm Permenkominfo Nomor 5 tahun 2020 tentang PSE Lingkup Privat.
@kemkominfo @PlateJohnny",0,0,0,0,"@Hyang_wisnu @kemkominfo Kominfo requires a technology platform to register through the licensing system for business online Single Submission Risk Based Approach (OSS RBA) as stated in Permenkominfo Number 5 of 2020 concerning PSE Private Scope.
@kemkominfo @platejohnny",-0.03571428571428571,0.2946428571428572
1.553017008697905e+18,id,41730943,2022-07-29 13:58:03,1.553017008697905e+18,Kominfo Klaim Situs PSE Diserang Puluhan Juta Kali https://t.co/2m4PgaWwch,0,1,0,1,Kominfo claims the PSE site is attacked by tens of millions of times https://t.co/2m4pgawwch,0.0,0.0
1.553015395648696e+18,id,17128975,2022-07-29 13:51:38,1.553015395648696e+18,Kominfo Sempat Ajak Facebook-Google-TikTok Bahas Daftar PSE di NTT https://t.co/9J8tfsgafE,0,1,1,0,Kominfo had time to invite Facebook-Google-Tiktok to discuss the list of PSE at NTT https://t.co/9j8tfsgafe,0.0,0.0
1.553014597833335e+18,id,2352745627,2022-07-29 13:48:28,1.553014597833335e+18,"Masyarakat juga perlu menyadari bila
Permenkominfo Nomor 5 tahun 2020 bertujuan untuk menyelaraskan kemajuan teknologi digital dengan bangsa Indonesia sebagai market yang sangat berpotensial. 

@PlateJohnny
@kemkominfo
https://t.co/RlQi88XaxR",0,0,0,1,"The community also needs to realize if
Permenkominfo Number 5 of 2020 aims to harmonize the advancement of digital technology with the Indonesian people as a very potential market.

@Platejohnny
@kemkominfo
https://t.co/rlqi88xaxr",0.0,0.5
1.553014353657762e+18,id,115915129,2022-07-29 13:47:30,1.553013302804238e+18,"Ingat VPN itu cuma biar lolos dari blokir akses saja, tapi tidak menjamin keamanan dan juga tidak bisa dijadikan tameng dari pihak berwajib jika anda suatu saat melanggar hukum #PSE #kominfo #trash",1,1,2,0,"Remember the VPN is only to escape the block of access, but does not guarantee security and also cannot be used as a shield from the authorities if you one day violate the law #PSE #KOMINFO #TRASH",0.0,1.0
1.553013822209741e+18,id,1092638848872440064,2022-07-29 13:45:23,1.553013822209741e+18,"Pada Kamis (28/7) pukul 07.35 WIB, Roblox dan Opera sudah terlihat dalam daftar di laman https://t.co/P7auYdzeQM. Hingga saat ini, tercatat 8.572 PSE domestik dan 231 PSE Asing sudah mendaftar.
@kemkominfo @PlateJohnny @jokowi
https://t.co/8mJR5wp67U",0,0,1,0,"On Thursday (7/28) at 07.35 WIB, Roblox and Opera were seen on the list on the page https://t.co/p7auydzeqm. Up to now, there were 8,572 domestic PSEs and 231 foreign PSEs had registered.
@kemkominfo @platejohnny @jokowi
https://t.co/8mjr5wp67u",-0.0625,0.1125
1.553011777343853e+18,id,1418808536935670016,2022-07-29 13:37:15,1.553011777343853e+18,"gw kira PSE nya kominfo tuh singkatan dari Pale, Soft, and Exudative Meat",0,0,1,0,"I think the PSE is the Ministry of Communication and Information, stands for Pale, Soft, and Exudative Meat",-0.05499999999999999,0.265
1.553011023963165e+18,id,1442122733886664960,2022-07-29 13:34:16,1.553011023963165e+18,Kominfo Sempat Ajak Facebook-Google-TikTok Bahas Daftar PSE di NTT https://t.co/JjcIPGWYmk,0,0,0,0,Kominfo had time to invite Facebook-Google-Tiktok to discuss the list of PSE at NTT https://t.co/jjcipgwymk,0.0,0.0
1.553010725219496e+18,id,58880688,2022-07-29 13:33:05,1.553010725219496e+18,"Yahoo hingga Amazon Terancam Diblokir Kominfo, Jika Tak Daftar PSE sampai Tengah Malam Ini https://t.co/YgjhymDpyC",0,0,1,0,"Yahoo to Amazon threatened to be blocked by the Ministry of Communication and Information, if not list PSE until midnight https://t.co/ygjhymdpyc",0.0,0.0
1.553009870106149e+18,id,1138525228437401984,2022-07-29 13:29:41,1.553009870106149e+18,"PSE Kominfo ke Google, Facebook, dllnya, ibaratnya kayak hamba yang nagih ke tuhannya ""tuhan, mana janjiMu untuk mengabulkan permintaan saya""

I mean, ayolah, mereka2 itu udah bagaikan tuhannya dunia maya, bisa2nya ngasih regulasi ke mereka",0,0,2,0,"PSE Kominfo to Google, Facebook, etc., is like a servant who collects his God ""God, where is your promise to grant my request""

I mean, come on, they are already like the Lord of cyberspace, they can give regulations to them",-0.3125,0.6875
1.553007892638634e+18,id,1283815459792417024,2022-07-29 13:21:49,1.553007892638634e+18,"Teguran @kemkominfo ini bukan saja merupakan permainan cantik Kominfo melainkan juga bentuk ketegasan negara atas perusahaan-perusahaan global untuk mengakui kedaulatan NKRI di ranah digitalnya.
@jokowi @PlateJohnny
https://t.co/nFz5Rfq9pp",0,0,1,0,"The reprimand @kemkominfo is not only a beautiful game of the Ministry of Communication and Information but also a form of state firmness over global companies to recognize the sovereignty of the Republic of Indonesia in its digital realm.
@jokowi @platejohnny
https://t.co/nfz5rfq9pp",0.09,0.48
1.553007437028164e+18,id,1092638848872440064,2022-07-29 13:20:01,1.553007437028164e+18,"@kemkominfo telah mengirimkan surat teguran dan memberi waktu lima hari kerja bagi perusahaan-perusahaan lainnya untuk mendaftar PSE sebelum menerapkan blokir.
@PlateJohnny @jokowi

https://t.co/t9Vg9XJbgR",0,0,1,0,"@Kemkominfo has sent a reprimand letter and has given five working days for other companies to register PSE before implementing blocking.
@Platejohnny @jokowi

https://t.co/t9vg9xjbgr",-0.125,0.375
1.553007175966274e+18,id,435004096,2022-07-29 13:18:58,1.553007175966274e+18,"Dengan permainan cantik dan ketegasannya itu juga @kemkominfo telah membuktikan bahwa 210 juta pengguna internet di Indonesia merupakan nilai tawar yang mampu merobohkan benteng egoisme perusahaan-perusahaan global raksasa. 
@PlateJohnny @jokowi
https://t.co/TLkzdggq6U",5,0,9,0,"With the beautiful game and firmness, @kemkominfo has proven that 210 million internet users in Indonesia are bargaining values ​​that are able to knock down the fortress of the egoism of giant global companies.
@Platejohnny @jokowi
https://t.co/tlkzdggq6u",0.1324074074074074,0.5523148148148148
1.55300599034114e+18,id,135815019,2022-07-29 13:14:16,1.55300599034114e+18,"Google Search, Maps, Play Store dan YouTube tidak terlihat di situs pendaftaran PSE hingga kini. Apakah layanan Google akan diblokir Kominfo dini hari nanti? https://t.co/JetHne8vNH",3,0,2,0,"Google Search, Maps, Play Store and Youtube are not visible on the PSE registration site until now. Will Google service be blocked in the early morning? https://t.co/jethne8vnh",0.1,0.3
1.553005452379664e+18,id,1229695476552761088,2022-07-29 13:12:07,1.553005452379664e+18,Kominfo Bantah Bisa Intai Percakapan WhatsApp dan Email Melalui PSE: ASKARA - Kementerian Komunikasi dan Informatika membantah kabar jika bisa mengintai percakapan di WhatsApp dan surat elektrinik atau email di domain Gmail melalui aturan Penyelenggara… https://t.co/g5p6usWZ3Z,0,0,0,0,Kominfo denies that it can be in Whatsapp and Email conversations through PSE: ASKARA - The Ministry of Communication and Informatics denies the news if they can lurk conversations on WhatsApp and Electrinic letters or emails in the Gmail domain through the organizing rules ... https://t.co/g5p6uswz3z,0.0,0.0
1.553004149985661e+18,id,2856270110,2022-07-29 13:06:57,1.553004149985661e+18,untuk sekarang gada yg lebih tolol dari PSE Kominfo,1,0,1,0,for now a more stupid gada than PSE Kominfo,-0.15,0.75
1.553001706962579e+18,id,17128975,2022-07-29 12:57:14,1.553001706962579e+18,Situs PSE Kominfo Alami Puluhan Juta Serangan Siber per Hari https://t.co/J1HXU0NNqo,5,1,12,6,PSE Kominfo Site naturally tens of millions of cyber attacks per day https://t.co/j1hxu0nnqo,0.1,0.4
1.553000413565108e+18,id,1166532124121240064,2022-07-29 12:52:06,1.553000413565108e+18,"Pada Kamis (28/7) pukul 07.35 WIB, Roblox dan Opera sudah terlihat dalam daftar di laman https://t.co/N7VCny7toP. 
Johnny Plate @kemkominfo https://t.co/adg5QDH8bP",0,0,0,0,"On Thursday (7/28) at 07.35 WIB, Roblox and Opera were seen on the list on the page https://t.co/7vcny7top.
Johnny plate @kemkominfo https://t.co/adg5qdh8bp",0.0,0.0
1.552999962149294e+18,id,168082298,2022-07-29 12:50:18,1.552999962149294e+18,"Menurut saya keterlaluan kalau pendaftaran PSE msh dilakukan secara manual, apalagi ada anggaran hampir satu triliun untuk Sistem Tata Kelola Pengendalian PSE pada 2021.

Seharusnya ini dibenahi dulu sblm mewajibkan PSE melakukan pendaftaran.

@kemkominfo

https://t.co/kdyaRX5SxP",6,1,6,0,"In my opinion, it is too much that PSE registration is still carried out manually, especially since there is a budget of almost one trillion for the PSE control management system in 2021.

This should have been addressed before requiring PSE to register.

@kemkominfo

https://t.co/kdyarx5sxp",0.1,0.6
1.552998937698632e+18,id,3570716532,2022-07-29 12:46:14,1.552998937698632e+18,Kominfo Bakal Blokir Steam hingga Epic Games Bila Tak Daftar PSE Sampai Tengah Malam https://t.co/j4DI0Gafzx,0,0,0,0,Kominfo will block Steam to Epic Games if you don't list PSE until midnight https://t.co/j4di0gafzx,0.1,0.4
1.552997085330358e+18,id,1467312143062082048,2022-07-29 12:38:53,1.552997085330358e+18,"Kominfo Blokir Yahoo-DoTA Jika Tak Daftar PSE Hingga Tengah Malam Ini

https://t.co/vt06i3Ery9",0,0,0,1,"Kominfo block Yahoo-Dota if you don't list PSE until midnight

https://t.co/vt06i3ery9",0.0,0.0
1.552996775522611e+18,en,2340155395,2022-07-29 12:37:39,1.552996775522611e+18,"Wow, Google daftar manual https://t.co/ReRaAyW51D",0,0,1,0,"Wow, Google daftar manual https://t.co/ReRaAyW51D",0.1,1.0
1.552995818726392e+18,id,17523128,2022-07-29 12:33:51,1.552963363537551e+18,"@AjiPrabangkoro yoih mase.
bikinan saya, soale situs psenya kominfo yang 1 trilyun ndak ceta :D

source code ada di sini.
https://t.co/vSoJZZI6QY",0,1,1,0,"@Ajiprabangkoro yoih mase.
My homemade, soale the PSENYA Kominfo site which is 1 trillion not ceta: D

Source code is here.
https://t.co/vsojzzi6qy",1.0,1.0
1.552995605529727e+18,id,23343960,2022-07-29 12:33:00,1.552995605529727e+18,"Kominfo membantah bisa mengintip pesan pribadi yang dikirim lewat aplikasi perpesanan, seperti WhatsApp. * #Tekno

https://t.co/KRyXD7QxiJ",1,0,2,0,"Kominfo denied being able to peek at private messages sent through messaging applications, such as WhatsApp. * #Tekno

https://t.co/kryxd7qxij",0.1666666666666667,0.5
1.552994294000415e+18,id,1288496856,2022-07-29 12:27:47,1.552994294000415e+18,Kominfo blokir Yahoo hingga Dota bila tak daftar PSE sampai tengah malam nanti https://t.co/TDBSrvtDiV,0,0,0,0,Kominfo Block Yahoo to Dota if you don't register PSE until midnight https://t.co/tdbsrvtdiv,0.0,0.0
1.552993402202993e+18,id,759692754985242624,2022-07-29 12:24:14,1.552993402202993e+18,Layanan PSE asing yang diblokir malah membuka peluang bagi anak bangsa untuk mengisi kekosongan tersebut dengan menciptakan layanan serupa. #kumparanTECH https://t.co/1Dnyo1QnUd,0,0,1,2,Foreign PSE services that are blocked even open up opportunities for the nation's children to fill the emptiness by creating similar services. #kumparantech https://t.co/1dnyo1qnud,-0.04166666666666666,0.3416666666666666
1.552993356686377e+18,id,1326190542233825024,2022-07-29 12:24:04,1.552993356686377e+18,Kominfo akan Blokir Yahoo Hingga Dota Jika Tak Daftar PSE Hingga Tengah Malam Ini https://t.co/DreHbKvLtU,0,0,0,0,Kominfo will block Yahoo to Dota if you don't list PSE until midnight https://t.co/drehbkvltu,0.0,0.0
1.552993018222785e+18,id,1266292110912744960,2022-07-29 12:22:43,1.552993018222785e+18,pertanyaan kalau PSE kominfo yg baru apa bisa buat intip chat para koruptor? kalau kpk masih kewalahan berarti hukum diindonesia lemah https://t.co/9gRSnItCTE,0,0,2,0,"Question if the new PSE Kominfo can you make a peek at the chat of the corruptors? If the KPK is still overwhelmed, it means that the law in Indonesia is weak https://t.co/9grsnitcte",-0.1193181818181818,0.5397727272727273
1.552992515346665e+18,id,1383718809463235072,2022-07-29 12:20:43,1.552992515346665e+18,"Paksa Google CS Daftar PSE, Kominfo Tegaskan Kedaulatan Digital NKRI. 🇮🇩💪 @kemkominfo @PlateJohnny @DScute_20
https://t.co/iB2Q5tqdsr",0,0,0,0,"Forced Google Cs List PSE, Kominfo emphasizes the Digital Sovereignty of the Republic of Indonesia. 🇮🇩💪 @kemkominfo @platejohnny @dscute_20
https://t.co/ib2Q5TQDSR",-0.15,0.1
1.55299136475263e+18,id,520520466,2022-07-29 12:16:09,1.55299136475263e+18,Kominfo akan Blokir Yahoo Hingga Dota Jika Tak Daftar PSE Hingga Tengah Malam Ini https://t.co/fggUR1qRPM,0,0,0,0,Kominfo will block Yahoo to Dota if you don't list PSE until midnight https://t.co/fggur1qrpm,0.0,0.0
1.552990534205309e+18,id,1369573838007063040,2022-07-29 12:12:51,1.552990534205309e+18,"padahal bisa decrypt data enkripsi peer to peer itu keren banget lho..gak jadi keren dong nih @kemkominfo ?
@PNS_Ababil 
https://t.co/JLVvcGZwRd",0,0,0,0,"Even though you can decrypt the peer to peer encryption data is really cool, you know ... isn't it cool @kemkominfo?
@Pns_ababil
https://t.co/jlvvcgzwrd",0.35,0.65
1.552989856258744e+18,id,552523769,2022-07-29 12:10:09,1.552989856258744e+18,"Kominfo menyebutkan bahwa situs pendaftaran PSE untuk Google, WhatsApp hingga Facebook mengalami puluhan juta kali serangan hacker per hari. Apa dampaknya?
 https://t.co/MB1zun44Rk",0,0,1,3,"Kominfo said that the PSE registration site for Google, WhatsApp to Facebook experienced tens of millions of hacker attacks per day. What's the impact?
 https://t.co/mb1zun44rk",0.8,0.9
1.552989689552208e+18,id,1255738688534789888,2022-07-29 12:09:29,1.552989689552208e+18,"Belum Daftar PSE Lingkup Privat, 10 Platform Akan Diblokir Kominfo Mulai Malam Ini 29 Juli 23.59 WIB https://t.co/dYGu7luh0f",0,0,0,0,"Not yet list of private scope, 10 platforms will be blocked by the Ministry of Communication and Information starting tonight 29 July 23.59 WIB https://t.co/dygu7luh0f",0.0,0.2375
1.552988742897799e+18,id,2352745627,2022-07-29 12:05:44,1.552988742897799e+18,"Epic Game, Steam, dan Dota Belum Daftar PSE

Pada Kamis (28/7) pukul 07.35 WIB, Roblox & Opera sdh terlihat dalam daftar di laman https://t.co/knx4xShDHS. Hingga saat ini, tercatat 8.572 PSE domestik dan 231 PSE Asing sdh mendaftar
@PlateJohnny
@kemkominfo
https://t.co/1JAwsfW5gN",0,0,0,0,"Epic Games, Steam, and Dota have not yet registered PSE

On Thursday (7/28) at 07.35 WIB, Roblox & Opera had been seen on the list on the page https://t.co/knx4xshdhs. Up to now, there were 8,572 domestic PSEs and 231 foreign PSEs have registered
@Platejohnny
@kemkominfo
https://t.co/1jawsfw5gn",-0.008333333333333331,0.2083333333333333
1.552988572650656e+18,id,1473273170681499904,2022-07-29 12:05:03,1.552988572650656e+18,"Jakarta - Aturan pemerintah mengenai PSE kembali ramai diperbincangkan.
#smashnews #beritaterbaru #beritaterkini #beritaterupdate #kabarterbaru #kabarterkini #aturanpemerintah #PSE #kominfo #tuaikritik 
https://t.co/u2K93eydag https://t.co/wK3z0fO9Zm",2,1,2,0,"Jakarta - Government regulations regarding PSE are again widely discussed.
#smashnews #beritaterbaru #beritaterkini #beritaterupdate #kabarterbaru #kabarterkini #governor #pse #kominfo #tuanikritik
https://t.co/u2k93eydag https://t.co/wk3z0fo9zm",-0.1,0.4
1.552985779898528e+18,zxx,1471082246232687104,2022-07-29 11:53:57,1.552985779898528e+18,https://t.co/IrQ6wlNw2W,0,0,3,0,,,
1.552983275211457e+18,id,96292509,2022-07-29 11:44:00,1.552168460389876e+18,"@glngbhgskr Kata Kominfo soal Isu Bisa Lihat Isi Chat WhatsApp lewat Aturan PSE https://t.co/6YeqxSxd8m

Nih udah ada jawabannyaaa",0,0,0,0,"@glngbhgskr said Kominfo about the issue can see the contents of WhatsApp chat through PSE rules https://t.co/6yeqxsxd8m

Here is the answer",0.0,0.0
1.552982567821136e+18,id,142305302,2022-07-29 11:41:11,1.552982567821136e+18,"Belum Mendaftar di PSE Lingkup Privat, Ini 10 Platform Digital Terancam Diblokir Kominfo
 
https://t.co/2KBYfRrGVY via @tribunmedan",0,0,0,0,"Not yet registered at the private scope, these 10 digital platforms are threatened with Blocking the Ministry of Communication and Information
 
https://t.co/2kbyfrgvy via @tribunmedan",0.0,0.1875
1.552982527236706e+18,id,1124517245722349952,2022-07-29 11:41:02,1.552982527236706e+18,"10 PSE Terancam Diblokir Kominfo, Termasuk Steam, Epic Games dan Yahoo https://t.co/56aURb9oHW #Pse #SistemElektronik #Kominfo #PseKominfo",3,0,0,0,"10 PSE threatened to be blocked by Kominfo, including Steam, Epic Games and Yahoo https://t.co/56aurb9ohw #se #sistelectronics #kominfo #sekominfo",0.1,0.4
1.552981970728018e+18,id,17128975,2022-07-29 11:38:49,1.552981970728018e+18,Kominfo Klaim Tak Berwenang Akses Konten Whatsapp Lewat Aturan PSE https://t.co/3mjVF2uTf5,0,0,4,0,Kominfo Claims are not authorized to access WhatsApp content through PSE rules https://t.co/3mjvf2utf5,0.0,0.0
