id,lang,text,author_id,conversation_id,created_at,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.552285175400124e+18,id,"Pendaftaran dari Penyelenggara Sistem Elektronik (PSE) Lingkup Privat yang ditetapkan oleh Kementerian Komunikasi dan Informatika (Kominfo) telah ditutup pada Rabu minggu lalu, tepatnya 20 Juli 2022.

https://t.co/NJUTcgm3U3",87161862.0,1.552285175400124e+18,2022-07-27 13:30:00,0,0,0,0,"pendaftaran dari penyelenggara sistem elektronik (pse) lingkup privat yang ditetapkan oleh kementerian komunikasi dan informatika (kominfo) telah ditutup pada rabu minggu lalu, tepatnya 20 juli 2022. HTTPURL",neutral,0.9968618154525757
1.552282921935192e+18,id,"Sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di PSE Kominfo seperti browser Opera, media sosial profesional LinkedIn, marketplace https://t.co/eRfJMyaSCm, game online Defense of the Ancients (DoTA) dan Counter Striker @kemkominfo @PlateJohnny https://t.co/cZuQBuPtH2",1.381618304184246e+18,1.552282921935192e+18,2022-07-27 13:21:03,0,0,0,0,"sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di pse kominfo seperti browser opera, media sosial profesional linkedin, marketplace HTTPURL game online defense of the ancients (dota) dan counter striker @USER @USER HTTPURL",neutral,0.988210916519165
1.552280411820007e+18,zxx,https://t.co/PTXZwlzp8W,1.519090128957833e+18,1.552280411820007e+18,2022-07-27 13:11:04,0,0,0,0,HTTPURL,neutral,0.41922974586486816
1.552280153312891e+18,id,"Bisa‼️
Waras tah... ?

Jok semena²... Dukungan bisa berbalik.
https://t.co/8NXQ4Iaw7P",1.265895268936905e+18,1.552280153312891e+18,2022-07-27 13:10:03,0,1,4,0,bisa:double_exclamation_mark: waras tah... ? jok semena²... dukungan bisa berbalik. HTTPURL,neutral,0.9486513733863831
1.552280123826512e+18,id,"Wah kacau, folder di google drive yang selama ini tersimpan rapi bisa dilihat dong berarti 😏

Secara gmail aja bisa diintip percakapannya 🤦
#PSE #kominfo https://t.co/aZ6qOClbhr",1.117436973986095e+18,1.552280123826512e+18,2022-07-27 13:09:56,0,0,1,0,"wah kacau, folder di google drive yang selama ini tersimpan rapi bisa dilihat dong berarti :smirking_face: secara gmail aja bisa diintip percakapannya :person_facepalming: #HASHTAG #HASHTAG HTTPURL",neutral,0.5184042453765869
1.552280000128483e+18,id,"Wait... Baru inget hari ini hari terakhir PSE kominfo, terus steam, epic, origin, sama LinkedIn belum daftar juga... 😨😨",171017721.0,1.552280000128483e+18,2022-07-27 13:09:26,0,1,1,0,"wait... baru inget hari ini hari terakhir pse kominfo, terus steam, epic, origin, sama linkedin belum daftar juga... :fearful_face::fearful_face:",neutral,0.7803550958633423
1.55227959471129e+18,cy,"Orwellian. 🤡

https://t.co/0QZ5rMrVui",1.459646125326045e+18,1.55227959471129e+18,2022-07-27 13:07:49,0,0,1,0,orwellian. :clown_face: HTTPURL,neutral,0.989428699016571
1.552278800313881e+18,zxx,https://t.co/87D1FMrkxM,3006059372.0,1.552278800313881e+18,2022-07-27 13:04:40,0,0,0,0,HTTPURL,neutral,0.41922974586486816
1.552277676505072e+18,id,"kenapa pada takut sama berita ginian ya

padahal 'Privacy Policy' layanannya udah tertulis ""kami berhak mengirim data pribadi atau hal lainnya jika diperlukan oleh yang berwajib""

dalam hal ini ""yang berwajib"" itu salah satunya ya pemerintahan

https://t.co/xahWF6cPJy",176738271.0,1.552277676505072e+18,2022-07-27 13:00:12,2,2,1,0,"kenapa pada takut sama berita ginian ya padahal 'privacy policy' layanannya udah tertulis ""kami berhak mengirim data pribadi atau hal lainnya jika diperlukan oleh yang berwajib"" dalam hal ini ""yang berwajib"" itu salah satunya ya pemerintahan HTTPURL",negative,0.9369643330574036
1.552276249866777e+18,zxx,https://t.co/XMtD3t15JP,1.231495733523567e+18,1.55227624628897e+18,2022-07-27 12:54:32,1,1,4,1,HTTPURL,neutral,0.41922974586486816
1.552272001594982e+18,id,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di PSE Kominfo seperti browser Opera, media sosial profesional LinkedIn, marketplace https://t.co/vNm2Lh4KPS, game online Defense of the Ancients (DoTA) dan Counter Striker.
@kemkominfo",1.371566356093489e+18,1.55218297376383e+18,2022-07-27 12:37:39,0,0,0,0,"@USER @USER @USER @USER sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di pse kominfo seperti browser opera, media sosial profesional linkedin, marketplace HTTPURL game online defense of the ancients (dota) dan counter striker. @USER",neutral,0.9723306894302368
1.552271903163056e+18,id,"Sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di PSE Kominfo seperti browser Opera, media sosial profesional LinkedIn, marketplace https://t.co/vNm2Lh4KPS, game online Defense of the Ancients (DoTA) dan Counter Striker.
@kemkominfo https://t.co/3XiEuPhkX0",1.371566356093489e+18,1.552271903163056e+18,2022-07-27 12:37:16,0,0,0,0,"sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di pse kominfo seperti browser opera, media sosial profesional linkedin, marketplace HTTPURL game online defense of the ancients (dota) dan counter striker. @USER HTTPURL",neutral,0.9872570633888245
1.552271662120604e+18,id,"@txtfrombrand Jika aplikasi telegram yg notabene gratis/open source kenapa kok sudah didaftarin duluan ya. Udah jelas ada politik udang di balik batu nih.
Atau penerapan Totalitarianisme modern ?
Welcome to neo-nazi

• https://t.co/OqIwigcfsN
• https://t.co/CQUbF4UFt1
https://t.co/jkju43T1Lg",1.334253325911433e+18,1.552153539069514e+18,2022-07-27 12:36:18,0,0,0,0,@USER jika aplikasi telegram yg notabene gratis/open source kenapa kok sudah didaftarin duluan ya. udah jelas ada politik udang di balik batu nih. atau penerapan totalitarianisme modern ? welcome to neo-nazi • HTTPURL • HTTPURL HTTPURL,negative,0.7257215976715088
1.55227090036786e+18,id,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi kami dapat mematuhi dan mengikuti aturan regulator lokal (PSE Kominfo) demi keberlangsungan bisnis Alibaba,” jelas Leon Chen sbg bos Alibaba. 
@kemkominfo",1.37233185308491e+18,1.55218297376383e+18,2022-07-27 12:33:17,0,0,0,0,"@USER @USER @USER @USER kami dapat mematuhi dan mengikuti aturan regulator lokal (pse kominfo) demi keberlangsungan bisnis alibaba,” jelas leon chen sbg bos alibaba. @USER",neutral,0.9560209512710571
1.552270780029112e+18,id,"kami dapat mematuhi dan mengikuti aturan regulator lokal (PSE Kominfo) demi keberlangsungan bisnis Alibaba,” jelas Leon Chen sbg bos Alibaba. 
@kemkominfo https://t.co/CveLak9fll",1.37233185308491e+18,1.552270780029112e+18,2022-07-27 12:32:48,0,0,0,0,"kami dapat mematuhi dan mengikuti aturan regulator lokal (pse kominfo) demi keberlangsungan bisnis alibaba,” jelas leon chen sbg bos alibaba. @USER HTTPURL",neutral,0.9771956205368042
1.552270678354952e+18,id,Platform teknologi yang tidak mendaftar Penyelenggara Sistem Elektronik (PSE) Lingkup Privat Kominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di Indonesia @kemkominfo https://t.co/hn5xsXZQR3,1.547559423815877e+18,1.552270678354952e+18,2022-07-27 12:32:24,0,0,0,0,platform teknologi yang tidak mendaftar penyelenggara sistem elektronik (pse) lingkup privat kominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di indonesia @USER HTTPURL,neutral,0.659241259098053
1.552268796882063e+18,id,"Patuhi Kebijakan Kominfo, Alibaba Cloud Daftar PSE. 

@kemkominfo @PlateJohnny @ardhani83 @79_two @DediKusnadiYah1
https://t.co/A3OJuB0VXc",2154435139.0,1.552268796882063e+18,2022-07-27 12:24:55,0,0,1,0,"patuhi kebijakan kominfo, alibaba cloud daftar pse. @USER @USER @USER @USER @USER HTTPURL",neutral,0.9973369240760803
1.552268503868383e+18,id,Kominfo Disebut Bisa Intip Obrolan WhatsApp-Gmail Lewat Aturan PSE https://t.co/DrOHuZNPM6,598959076.0,1.552268503868383e+18,2022-07-27 12:23:45,0,0,0,0,kominfo disebut bisa intip obrolan whatsapp-gmail lewat aturan pse HTTPURL,neutral,0.9969370365142822
1.552268313056555e+18,id,"Sejumlah PSE Asing seperti Wikipedia, Yahoo, Waze, Pinterest dan sebagainya, masih belum tampak dan tercatat di laman https://t.co/x4N0Xls7VP. * #Tekno

https://t.co/d96fEl0u9z",23343960.0,1.552268313056555e+18,2022-07-27 12:23:00,0,0,1,0,"sejumlah pse asing seperti wikipedia, yahoo, waze, pinterest dan sebagainya, masih belum tampak dan tercatat di laman HTTPURL * #HASHTAG HTTPURL",neutral,0.9917721152305603
1.552267008485769e+18,id,Google akhirnya mendaftarkan diri sebagai Penyelenggara Sistem Elektronik (PSE) Lingkup Privat di Kementerian Komunikasi dan Informatika (Kominfo) @kemkominfo https://t.co/AKfVsIqtRG,1.547559423815877e+18,1.552267008485769e+18,2022-07-27 12:17:49,0,0,0,0,google akhirnya mendaftarkan diri sebagai penyelenggara sistem elektronik (pse) lingkup privat di kementerian komunikasi dan informatika (kominfo) @USER HTTPURL,neutral,0.9973950386047363
1.552259502455529e+18,id,"Kominfo disebut bisa intip obrolan WhatsApp dan Gmail berdasarkan aturan PSE Lingkup Privat. Hal itu diungkap pakar keamanan siber CISSReC, Pratama Persadha. https://t.co/HOJDtPVPpr",135815019.0,1.552259502455529e+18,2022-07-27 11:47:59,0,1,0,0,"kominfo disebut bisa intip obrolan whatsapp dan gmail berdasarkan aturan pse lingkup privat. hal itu diungkap pakar keamanan siber cissrec, pratama persadha. HTTPURL",neutral,0.9964975714683533
1.552254920509706e+18,id,"@txtfrombrand Kominfo gatau ya namanya privasi orang? pihak whatsapp, gmail, dan aplikasi lain yg disuruh daftar ke PSE, gausah dengerin kominfo, bukan kalian yg butuh kominfo tapi kominfo yg butuh kalian :( Punya pemerintah gini amat :(",1.428953524088361e+18,1.552153539069514e+18,2022-07-27 11:29:47,0,0,3,0,"@USER kominfo gatau ya namanya privasi orang? pihak whatsapp, gmail, dan aplikasi lain yg disuruh daftar ke pse, gausah dengerin kominfo, bukan kalian yg butuh kominfo tapi kominfo yg butuh kalian :( punya pemerintah gini amat :(",negative,0.9874167442321777
1.552251941933416e+18,id,"@txtfrombrand aihhh kominfo gak asik, taek. wes diblock ae google group gak usah daftar PSE...",225671306.0,1.552153539069514e+18,2022-07-27 11:17:57,0,0,1,0,"@USER aihhh kominfo gak asik, taek. wes diblock ae google group gak usah daftar pse...",negative,0.9977808594703674
1.552246494572425e+18,id,"Situs PSE Kominfo hampir Rp1 triliun diretas hacker: 'Anggaran sefantastis itu kok kualitasnya buruk, apa di korupsi?' https://t.co/ZEBqEowt70",295577700.0,1.552246494572425e+18,2022-07-27 10:56:18,0,0,1,0,"situs pse kominfo hampir rp1 triliun diretas hacker: 'anggaran sefantastis itu kok kualitasnya buruk, apa di korupsi?' HTTPURL",negative,0.9961323738098145
1.552245836922356e+18,id,"Batas pendaftaran PSE Lingkup Privat berakhir hari ini, 27 Juli 2022 pukul 23.59 WIB. Yahoo, LinkedIn, Steam, Amazon, hingga Alibaba terancam diblokir Kominfo. https://t.co/p8uNE9NPpN",69183155.0,1.552245836922356e+18,2022-07-27 10:53:41,10,5,8,14,"batas pendaftaran pse lingkup privat berakhir hari ini, 27 juli 2022 pukul 23.59 wib. yahoo, linkedin, steam, amazon, hingga alibaba terancam diblokir kominfo. HTTPURL",neutral,0.9928476810455322
1.552243419665269e+18,id,"Batas pendaftaran PSE Lingkup Privat berakhir hari ini, 27 Juli 2022 pukul 23.59 WIB. Yahoo, LinkedIn, Steam, Amazon, hingga Alibaba terancam diblokir Kominfo. https://t.co/VB4XXJaCpp",135815019.0,1.552243419665269e+18,2022-07-27 10:44:05,0,0,0,0,"batas pendaftaran pse lingkup privat berakhir hari ini, 27 juli 2022 pukul 23.59 wib. yahoo, linkedin, steam, amazon, hingga alibaba terancam diblokir kominfo. HTTPURL",neutral,0.9928476810455322
1.552241516633985e+18,zxx,https://t.co/d0LNqQvsRJ,102323719.0,1.552241516633985e+18,2022-07-27 10:36:31,0,0,0,0,HTTPURL,neutral,0.41922974586486816
1.552239855362806e+18,id,"Kebayang klo WA ku ke suamiku diintip kominfo. 

Yah gas habis.

Yah beli bakso

Yah kirim roti pisang keju

Yah nasgor

Yah siomay

😒😒😒😒😒
https://t.co/sJYgB1BVGY",1.303615921550836e+18,1.552239855362806e+18,2022-07-27 10:29:55,3,9,25,0,kebayang klo wa ku ke suamiku diintip kominfo. yah gas habis. yah beli bakso yah kirim roti pisang keju yah nasgor yah siomay :unamused_face::unamused_face::unamused_face: HTTPURL,neutral,0.535858690738678
1.552227341585514e+18,id,"Mengacu ke pasal 9, 14 dan 36 di Permenkominfo ini, pemerintah bisa melihat informasi yang dibutuhkan, meskipun data tersebut dienkripsi.
Ini berpotensi sebagai pasal karet lewat diksi2 yg abu2 seperti ""mengganggu ketertiban umum""

https://t.co/iMynupORkZ.",20038167.0,1.552227341585514e+18,2022-07-27 09:40:11,0,0,1,0,"mengacu ke pasal 9, 14 dan 36 di permenkominfo ini, pemerintah bisa melihat informasi yang dibutuhkan, meskipun data tersebut dienkripsi. ini berpotensi sebagai pasal karet lewat diksi2 yg abu2 seperti ""mengganggu ketertiban umum"" HTTPURL",negative,0.9911967515945435
1.552218837147218e+18,id,"Aturan mengenai PSE Privat dari Kominfo ini dinilai memiliki enam masalah yang cukup berbahaya, terutama terkait hak asasi manusia (HAM). https://t.co/61gXvw91Fh Antisipasi Krisis Pangan TNIAD Bersama Rakyat #DutchMillFansign #ShopeeBagiLightstick #WhatsYourK Dodol",1.253243708624921e+18,1.552218837147218e+18,2022-07-27 09:06:24,0,0,1,0,"aturan mengenai pse privat dari kominfo ini dinilai memiliki enam masalah yang cukup berbahaya, terutama terkait hak asasi manusia (ham). HTTPURL antisipasi krisis pangan tniad bersama rakyat #HASHTAG #HASHTAG #HASHTAG dodol",neutral,0.9721887111663818
1.552218800288055e+18,id,"Google, YouTube, dkk Belum Muncul di Situs PSE Kominfo Meski Diklaim Sudah Daftar. | #Tekno 

https://t.co/lu9p4vL9rr",74501380.0,1.552218800288055e+18,2022-07-27 09:06:15,1,0,0,0,"google, youtube, dkk belum muncul di situs pse kominfo meski diklaim sudah daftar. | #HASHTAG HTTPURL",neutral,0.9696571826934814
1.552218745916965e+18,id,"Belum Terdaftar di PSE, LinkedIn, Canva, dan Belasan Aplikasi Kerja Terancam Diblokir Kominfo https://t.co/tvqIFvtA9r",74501380.0,1.552218745916965e+18,2022-07-27 09:06:02,0,1,0,1,"belum terdaftar di pse, linkedin, canva, dan belasan aplikasi kerja terancam diblokir kominfo HTTPURL",neutral,0.9875639081001282
1.552218743182598e+18,id,"Google, YouTube, dkk Belum Muncul di Situs PSE Kominfo Meski Diklaim Sudah Daftar. | #Tekno 

https://t.co/uw65IQhlMe",23343960.0,1.552218743182598e+18,2022-07-27 09:06:01,0,1,0,0,"google, youtube, dkk belum muncul di situs pse kominfo meski diklaim sudah daftar. | #HASHTAG HTTPURL",neutral,0.9696571826934814
1.552217713493549e+18,id,"ini kalau ada perkara hukum baru diintip, tetep aja wadidaw aturannya. kalau mau aman pake ProtonMail chatnya pake Signal 😂

https://t.co/GhN7QlW0nB",1863506143.0,1.552217713493549e+18,2022-07-27 09:01:56,0,0,0,0,"ini kalau ada perkara hukum baru diintip, tetep aja wadidaw aturannya. kalau mau aman pake protonmail chatnya pake signal :face_with_tears_of_joy: HTTPURL",neutral,0.8004056215286255
1.552217029679403e+18,id,"Hari Ini Deadline Daftar PSE Kominfo, Siapa Kena Blokir? https://t.co/ayOmAvLP7e",8.473725428304445e+17,1.552217029679403e+18,2022-07-27 08:59:13,0,0,0,0,"hari ini deadline daftar pse kominfo, siapa kena blokir? HTTPURL",neutral,0.8299053907394409
1.552216394787332e+18,id,"Hari Ini Deadline Daftar PSE Kominfo, Siapa Kena Blokir? https://t.co/qISGxLWOz2",1.446381353239523e+18,1.552216394787332e+18,2022-07-27 08:56:41,0,0,0,0,"hari ini deadline daftar pse kominfo, siapa kena blokir? HTTPURL",neutral,0.8299053907394409
1.552216367125783e+18,id,"Nah gitu dunk, taat aturan @alibaba_cloud

Patuhi Kebijakan Kominfo, Alibaba Cloud Daftar PSE via @indonesiatechid https://t.co/TfFxP0HE4e",1.378257829321052e+18,1.552216367125783e+18,2022-07-27 08:56:35,0,0,0,0,"nah gitu dunk, taat aturan @USER patuhi kebijakan kominfo, alibaba cloud daftar pse via @USER HTTPURL",neutral,0.8773812651634216
1.552215252137234e+18,id,"Nah, suruh siapa ga daftar? 

Perusahaan yang Tak Daftar PSE Kominfo akan Alami Kerugian Ini via @indonesiatechid https://t.co/tc0vaZwYHa

@tb_aank @cak_soleeh @alextham878",1.145245875083473e+18,1.552215252137234e+18,2022-07-27 08:52:09,0,0,0,0,"nah, suruh siapa ga daftar? perusahaan yang tak daftar pse kominfo akan alami kerugian ini via @USER HTTPURL @USER @USER @USER",negative,0.9547609686851501
1.552214309580984e+18,id,"Selain itu, ada pula perusahaan mesin pencari Bing, platform game Steam, Epic Game, Battle Net, Origin, serta perusahaan yang pernah jadi raksasa teknologi Yahoo yang kini berada di bawah Verizon. @PlateJohnny @kemkominfo @Prabu_dasamuka 
https://t.co/Ivs76jneDL",4134971.0,1.552214309580984e+18,2022-07-27 08:48:24,0,0,0,0,"selain itu, ada pula perusahaan mesin pencari bing, platform game steam, epic game, battle net, origin, serta perusahaan yang pernah jadi raksasa teknologi yahoo yang kini berada di bawah verizon. @USER @USER @USER HTTPURL",neutral,0.8505502343177795
1.552214226349212e+18,id,"Bagi PSE yang tidak mendaftarkan per deadline yang telah ditetapkan, dikirimkan surat peringatan untuk segera melengkapi dengan batas waktu yg disepakati yaitu lima hari kerja. @PlateJohnny @kemkominfo @Prabu_dasamuka 
https://t.co/BGxUQkyFZi",4134971.0,1.552214226349212e+18,2022-07-27 08:48:04,0,0,0,0,"bagi pse yang tidak mendaftarkan per deadline yang telah ditetapkan, dikirimkan surat peringatan untuk segera melengkapi dengan batas waktu yg disepakati yaitu lima hari kerja. @USER @USER @USER HTTPURL",neutral,0.9798845052719116
1.552213505885245e+18,id,"Sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di PSE Kominfo seperti browser Opera, media sosial profesional LinkedIn, marketplace https://t.co/KFhDhfvB3n.  @PlateJohnny @kemkominfo @Prabu_dasamuka 
https://t.co/SNwSyGJxIj",1.278294276238045e+18,1.552213505885245e+18,2022-07-27 08:45:13,2,0,2,0,"sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di pse kominfo seperti browser opera, media sosial profesional linkedin, marketplace HTTPURL @USER @USER @USER HTTPURL",neutral,0.990261971950531
1.552213338591232e+18,id,"Kominfo memberikan kelonggaran waktu bagi sejumlah aplikasi yang belum mendaftar, terhitung lima hari kerja sejak Kamis (21/7). @PlateJohnny @kemkominfo @setengahmalass 
https://t.co/SHBRE1pvb3",1.278294276238045e+18,1.552213338591232e+18,2022-07-27 08:44:33,0,0,0,0,"kominfo memberikan kelonggaran waktu bagi sejumlah aplikasi yang belum mendaftar, terhitung lima hari kerja sejak kamis (21/7). @USER @USER @USER HTTPURL",neutral,0.994661271572113
