id,conversation_id,lang,created_at,author_id,text,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.552636556758106e+18,1.552636556758106e+18,id,2022-07-28 12:46:16,750805436.0,"Sebenernya tujuan kominfo ngeliat isi WhatsApp sama email tuh buat apa? Kepo banget, dih. Yang punya temen di kominfo nggak usah ditemenin mulai hari ini kalo kata gue 🙏",0,0,1,0,"sebenernya tujuan kominfo ngeliat isi whatsapp sama email tuh buat apa? kepo banget, dih. yang punya temen di kominfo nggak usah ditemenin mulai hari ini kalo kata gue :folded_hands:",negative,0.5630020499229431
1.552634113177244e+18,1.552634113177244e+18,id,2022-07-28 12:36:33,1.403787121530327e+18,"""Dengan Permenkominfo PSE ini, pemerintah bisa meminta dan melihat informasi yang dibutuhkan untuk keperluan penyelidikan, meskipun data tersebut dienkripsi,"" ujar pakar keamanan siber dari CISSReC, Pratama Persadha.
https://t.co/TlVW5udgpy",0,0,0,0,"""dengan permenkominfo pse ini, pemerintah bisa meminta dan melihat informasi yang dibutuhkan untuk keperluan penyelidikan, meskipun data tersebut dienkripsi,"" ujar pakar keamanan siber dari cissrec, pratama persadha. HTTPURL",neutral,0.9684217572212219
1.552632463767339e+18,1.552632463767339e+18,id,2022-07-28 12:30:00,17128975.0,"""Dengan Permenkominfo PSE ini, pemerintah bisa meminta dan melihat informasi yang dibutuhkan untuk keperluan penyelidikan, meskipun data tersebut dienkripsi,"" ujar pakar keamanan siber dari CISSReC, Pratama Persadha. #CNNIndonesia 
https://t.co/xvPFex4XoX",3,0,4,1,"""dengan permenkominfo pse ini, pemerintah bisa meminta dan melihat informasi yang dibutuhkan untuk keperluan penyelidikan, meskipun data tersebut dienkripsi,"" ujar pakar keamanan siber dari cissrec, pratama persadha. #HASHTAG HTTPURL",neutral,0.9760693907737732
1.552630703669785e+18,1.552630703669785e+18,id,2022-07-28 12:23:00,1.40809246090385e+18,Makin lama makin gak ada privasi. https://t.co/IVaBHvY64I,0,0,0,0,makin lama makin gak ada privasi. HTTPURL,negative,0.9966590404510498
1.552628625475772e+18,1.552628625475772e+18,id,2022-07-28 12:14:45,1.026390220562809e+18,"Hati-hati, Kominfo Bisa Akses Isi Percakapan WhatsApp Melalui PSE https://t.co/SsdOhSQFDD",0,0,0,0,"hati-hati, kominfo bisa akses isi percakapan whatsapp melalui pse HTTPURL",neutral,0.9971771240234375
1.552625842634666e+18,1.55227624628897e+18,id,2022-07-28 12:03:41,1.333636182035493e+18,"@txtdrpemerintah Grup whatsapp keluarga yg paling aman deh keknya,.. 
Gw aja males buka, apalagi kominfo",0,0,1,0,"@USER grup whatsapp keluarga yg paling aman deh keknya,.. gw aja males buka, apalagi kominfo",negative,0.9767019748687744
1.552619138165936e+18,1.552153539069514e+18,en,2022-07-28 11:37:03,1076570634.0,"@txtfrombrand Me sending my dicc into a random number on Whatsapp

Kominfo: https://t.co/n4qCXcsSSX",0,1,0,0,@USER me sending my dicc into a random number on whatsapp kominfo: HTTPURL,neutral,0.9031365513801575
1.552613873316172e+18,1.552613866005471e+18,id,2022-07-28 11:16:08,2794507573.0,"Permintaan membuka informasi di WhatsApp atau Gmail baru bisa dilakukan apabila ada sebuah perkara hukum.

https://t.co/5qgOe7qvwh

#Kominfo #WhatsApp #Gmail",1,0,0,0,permintaan membuka informasi di whatsapp atau gmail baru bisa dilakukan apabila ada sebuah perkara hukum. HTTPURL #HASHTAG #HASHTAG #HASHTAG,neutral,0.9879004955291748
1.552610928365126e+18,1.552610928365126e+18,en,2022-07-28 11:04:26,2890964370.0,"Through PSE Rules, Kominfo Can Peek into Whatsapp and Gmail Conversations https://t.co/KoEYLI0s8I https://t.co/sPG4pL5J1E",0,0,0,0,"through pse rules, kominfo can peek into whatsapp and gmail conversations HTTPURL HTTPURL",neutral,0.9325926303863525
1.552609815020585e+18,1.552609815020585e+18,id,2022-07-28 11:00:00,17128975.0,"#DetikNetwork
Pakar siber mengungkapkan dengan aturan PSE Lingkup Privat, memungkinkan Kementerian Kominfo mengintip isi percakapan WhatsApp kalian. Kenapa dan kok bisa?
https://t.co/YGtMDIJqvg",1,1,4,1,"#HASHTAG pakar siber mengungkapkan dengan aturan pse lingkup privat, memungkinkan kementerian kominfo mengintip isi percakapan whatsapp kalian. kenapa dan kok bisa? HTTPURL",neutral,0.9643957018852234
1.552608119649317e+18,1.552608119649317e+18,en,2022-07-28 10:53:16,1.337917237156405e+18,kominfo rn seeing me and my friend discussing this guy red flag behavior in whatsapp https://t.co/FxP4LeXJf1,0,0,0,0,kominfo rn seeing me and my friend discussing this guy red flag behavior in whatsapp HTTPURL,neutral,0.9414106607437134
1.55260435005245e+18,1.55260435005245e+18,en,2022-07-28 10:38:17,1.124280639987995e+18,"CMFBAI English: Through PSE Rules, Kominfo Can Peek into Whatsapp and Gmail Conversations https://t.co/FDOucTfQPv 
#kominfo #Newsnight #Newsnight #technews",0,0,0,0,"cmfbai english: through pse rules, kominfo can peek into whatsapp and gmail conversations HTTPURL #HASHTAG #HASHTAG #HASHTAG #HASHTAG",neutral,0.8945867419242859
1.552604073978782e+18,1.552604073978782e+18,en,2022-07-28 10:37:11,1.500833234057593e+18,"Hobby kok Gitu sih!!!
Through PSE Rules, Kominfo Can Peek into Whatsapp and Gmail Conversations https://t.co/LHe1mUA3is",0,0,0,0,"hobby kok gitu sih!!! through pse rules, kominfo can peek into whatsapp and gmail conversations HTTPURL",neutral,0.6133502125740051
1.552603410381169e+18,1.552603410381169e+18,id,2022-07-28 10:34:33,72577557.0,kominfo ga nyesel nih ngintip isi whatsapp w? https://t.co/LRBaeCFpFz https://t.co/UFPFLrKdlB,0,0,0,0,kominfo ga nyesel nih ngintip isi whatsapp w? HTTPURL HTTPURL,neutral,0.6922888159751892
1.552603380538675e+18,1.552603380538675e+18,id,2022-07-28 10:34:26,1401345210.0,Benarkah Aturan PSE Memungkinkan Kominfo Bisa Intip Percakapan WhatsApp Pengguna? https://t.co/1rHoaXYf7P,0,0,0,0,benarkah aturan pse memungkinkan kominfo bisa intip percakapan whatsapp pengguna? HTTPURL,neutral,0.997517466545105
1.5526031943871e+18,1.5526031943871e+18,id,2022-07-28 10:33:42,168903780.0,Benarkah Aturan PSE Memungkinkan Kominfo Bisa Intip Percakapan WhatsApp Pengguna? https://t.co/DKJJJFMgV0,0,0,0,0,benarkah aturan pse memungkinkan kominfo bisa intip percakapan whatsapp pengguna? HTTPURL,neutral,0.997517466545105
1.552602907236712e+18,1.552602907236712e+18,id,2022-07-28 10:32:33,286472930.0,Benarkah Aturan PSE Memungkinkan Kominfo Bisa Intip Percakapan WhatsApp Pengguna? https://t.co/ZYHfvi9uHa,0,0,0,0,benarkah aturan pse memungkinkan kominfo bisa intip percakapan whatsapp pengguna? HTTPURL,neutral,0.997517466545105
1.552602515689984e+18,1.552602515689984e+18,id,2022-07-28 10:31:00,1426111909.0,Benarkah Aturan PSE Memungkinkan Kominfo Bisa Intip Percakapan WhatsApp Pengguna? https://t.co/fSPMIDNLtN,0,0,0,0,benarkah aturan pse memungkinkan kominfo bisa intip percakapan whatsapp pengguna? HTTPURL,neutral,0.997517466545105
1.552602341920018e+18,1.552602341920018e+18,id,2022-07-28 10:30:18,426321924.0,Benarkah Aturan PSE Memungkinkan Kominfo Bisa Intip Percakapan WhatsApp Pengguna? https://t.co/7JrHTWpt0b,0,0,0,0,benarkah aturan pse memungkinkan kominfo bisa intip percakapan whatsapp pengguna? HTTPURL,neutral,0.997517466545105
1.552601498520982e+18,1.552601498520982e+18,id,2022-07-28 10:26:57,243177995.0,Benarkah Aturan PSE Memungkinkan Kominfo Bisa Intip Percakapan WhatsApp Pengguna? https://t.co/0xTuUG7Y6q,0,0,0,0,benarkah aturan pse memungkinkan kominfo bisa intip percakapan whatsapp pengguna? HTTPURL,neutral,0.997517466545105
1.552595631465648e+18,1.552595631465648e+18,id,2022-07-28 10:03:39,1.050617810810941e+18,Ada untungnya lebih sering chat via DM twitter daripada whatsapp.. Takut aja nanti kalau dipantau sama pegawhy kominfo.. 😁,0,1,0,0,ada untungnya lebih sering chat via dm twitter daripada whatsapp.. takut aja nanti kalau dipantau sama pegawhy kominfo.. :beaming_face_with_smiling_eyes:,neutral,0.9193150401115417
1.552594210712613e+18,1.552594210712613e+18,id,2022-07-28 09:58:00,1312514755.0,Teringat film Enemy of The State (1988).  Akhirnya senjata makan tuan.... https://t.co/uz3f1fNl4B,4,4,81,2,teringat film enemy of the state (1988). akhirnya senjata makan tuan.... HTTPURL,negative,0.8758450150489807
1.552585320356782e+18,1.552585320356782e+18,en,2022-07-28 09:22:40,1.466796196031123e+18,"Indonesia is becoming a surveillance state
https://t.co/jJSLwxHlEf",0,1,0,0,indonesia is becoming a surveillance state HTTPURL,negative,0.8230723142623901
1.552583946235351e+18,1.552583946235351e+18,id,2022-07-28 09:17:13,1.51107842134596e+18,"Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE
https://t.co/e1lfy5R781",0,0,0,0,kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse HTTPURL,neutral,0.9970965385437012
1.552582562970993e+18,1.552389106952446e+18,id,2022-07-28 09:11:43,1.470769823856611e+18,"@kirawontmiss bakal banyak nih
https://t.co/kwe9G6zgeD",0,0,1,0,@USER bakal banyak nih HTTPURL,neutral,0.9431574940681458
1.552577509145051e+18,1.552577509145051e+18,id,2022-07-28 08:51:38,1.369573838007063e+18,"keren ini kalo sampe @kemkominfo sanggup men-decrypt data ter-enkripsi!
kalo sanggup mohon bantu warga yg datanya di-enkripsi ransom dJvu online yg minta tebusan Rp14jt/file dlm #BTC !
@emsisoft @MicrosoftID @AVGFree @Smadav gak mampu!

@BSSN_RI @CCICPolri
https://t.co/eDzHumN9Y6",0,0,0,0,keren ini kalo sampe @USER sanggup men-decrypt data ter-enkripsi! kalo sanggup mohon bantu warga yg datanya di-enkripsi ransom djvu online yg minta tebusan rp14jt/file dlm #HASHTAG ! @USER @USER @USER @USER gak mampu! @USER @USER HTTPURL,negative,0.9037820100784302
1.552576678744199e+18,1.552576678744199e+18,id,2022-07-28 08:48:20,8.87743587579945e+17,"Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE
https://t.co/jiUjur5BLc",12,6,23,2,kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse HTTPURL,neutral,0.9970965385437012
1.552576527019147e+18,1.552576527019147e+18,id,2022-07-28 08:47:44,2243116382.0,"Aturan PSE Wajib Daftar, Kominfo Bisa Lihat Pesan di WhatsApp &amp; Google https://t.co/eX4gn4qBOx",0,0,0,0,"aturan pse wajib daftar, kominfo bisa lihat pesan di whatsapp & google HTTPURL",neutral,0.9974015951156616
1.552575888486719e+18,1.552575888486719e+18,id,2022-07-28 08:45:11,552523769.0,"Kominfo mewajibkan raksasa teknologi mendaftar di Indonesia. Aturan ini ternyata memungkinkan kementerian meminta WhatsApp hingga Google membuka isi pesan pengguna.

 https://t.co/0N3szBEZP1",0,0,1,0,kominfo mewajibkan raksasa teknologi mendaftar di indonesia. aturan ini ternyata memungkinkan kementerian meminta whatsapp hingga google membuka isi pesan pengguna. HTTPURL,neutral,0.9958295226097107
1.55257552347315e+18,1.55257552347315e+18,id,2022-07-28 08:43:44,94515787.0,"Apa pendapat Hard Rockers soal isi Chat WhatsApp dan Gmail kita bisa dilihat Kominfo?

Sharing yuk bareng @Gabriellejns di #afternoontalks",0,0,0,0,apa pendapat hard rockers soal isi chat whatsapp dan gmail kita bisa dilihat kominfo? sharing yuk bareng @USER di #HASHTAG,neutral,0.9931371212005615
1.552572601356403e+18,1.552572601356403e+18,id,2022-07-28 08:32:08,9.947659891442892e+17,"she’s a 10 she’s a 10, pegawai kominfo noh tau u diputusin lewat whatsapp",44,8,109,2,"she’s a 10 she’s a 10, pegawai kominfo noh tau u diputusin lewat whatsapp",neutral,0.5185750722885132
1.552566925225783e+18,1.552566925225783e+18,id,2022-07-28 08:09:34,9.152427654532136e+17,"Aturan PSE Lingkup Privat yang penuh kontroversi ternyata memungkinkan Kementerian Komunikasi dan Informatika (Kominfo) mengintip Chat WhatsApp dan isi surat Gmail. Bukankah hal ini melanggar privasi pengguna? #inibaruid
https://t.co/KsUwPwMDxu",0,0,0,0,aturan pse lingkup privat yang penuh kontroversi ternyata memungkinkan kementerian komunikasi dan informatika (kominfo) mengintip chat whatsapp dan isi surat gmail. bukankah hal ini melanggar privasi pengguna? #HASHTAG HTTPURL,negative,0.5647749304771423
1.552562810990875e+18,1.552562810990875e+18,id,2022-07-28 07:53:14,1.456949178421101e+18,"Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE – Berita dan Informasi Cepat dan Akurat,
Politik, ekonomi, sosial, agama, bencana, jakarta, bandung, surabaya, indonesia, pre... https://t.co/2pb337xtRR https://t.co/WYYoreF3nk",0,0,0,0,"kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse – berita dan informasi cepat dan akurat, politik, ekonomi, sosial, agama, bencana, jakarta, bandung, surabaya, indonesia, pre... HTTPURL HTTPURL",neutral,0.9946444034576416
1.552550445637566e+18,1.552550445637566e+18,id,2022-07-28 07:04:05,1.493556582604751e+18,"Wah Bahaya

Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE | 
Siang Jokowi New World Cebong Apeng Kopda Muslimin PBNU Dunia Tip-tipu Kamis #TangkapMardaniMaming #BrigadirYosua #KeadilanTebangPilih #kesalahanwawancara #CopotJugaFadil https://t.co/L49iHOska3",0,0,0,0,wah bahaya kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse | siang jokowi new world cebong apeng kopda muslimin pbnu dunia tip-tipu kamis #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL,negative,0.9496363401412964
1.552547395656753e+18,1.552547395656753e+18,id,2022-07-28 06:51:58,80180878.0,admin kominfo divisi whatsapp dibagi berasarkan provider. https://t.co/O4ANJyFq4u,0,0,0,0,admin kominfo divisi whatsapp dibagi berasarkan provider. HTTPURL,neutral,0.9970211386680603
1.552540871253697e+18,1.552540871253697e+18,id,2022-07-28 06:26:03,1.332619513972462e+18,"Pengguna WhatsApp Was-Was, Benarkah Kominfo Bisa Intip Percakapan WA? https://t.co/GJr5kXKrh0",0,0,0,0,"pengguna whatsapp was-was, benarkah kominfo bisa intip percakapan wa? HTTPURL",neutral,0.9822565913200378
1.552538646934598e+18,1.552538646934598e+18,id,2022-07-28 06:17:12,261160000.0,Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE https://t.co/jS0EDkHTmA,0,0,0,0,kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse HTTPURL,neutral,0.9970965385437012
1.552532906316546e+18,1.55247362848195e+18,id,2022-07-28 05:54:24,93887746.0,@deeesti kominfo langsung jadi kpopers jalur intip whatsapp,0,0,1,0,@USER kominfo langsung jadi kpopers jalur intip whatsapp,neutral,0.9968095421791077
1.552530887946174e+18,1.552530887946174e+18,id,2022-07-28 05:46:22,3319260420.0,"Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE
https://t.co/uIMEbu4gvt",5,0,5,0,kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse HTTPURL,neutral,0.9970965385437012
1.552528210247569e+18,1.552528210247569e+18,id,2022-07-28 05:35:44,1.275927437272969e+18,Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE  https://t.co/7Bl9HZXjhr,0,0,0,0,kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse HTTPURL,neutral,0.9970965385437012
1.552522333348405e+18,1.552522333348405e+18,id,2022-07-28 05:12:23,1.513428046434681e+18,Benarkah PSE Kominfo dapat Sadap WhatsApp? https://t.co/ccXrmzr86e,0,0,0,0,benarkah pse kominfo dapat sadap whatsapp? HTTPURL,neutral,0.989330530166626
1.552522308467687e+18,1.552522308467687e+18,id,2022-07-28 05:12:17,1.453173401342779e+18,Benarkah PSE Kominfo dapat Sadap WhatsApp? https://t.co/8TR4VBSIMs,0,0,0,0,benarkah pse kominfo dapat sadap whatsapp? HTTPURL,neutral,0.989330530166626
1.552519662994239e+18,1.552467453631877e+18,id,2022-07-28 05:01:46,1.368558452495151e+18,"@ecafvrta @Valsetre hahahahha, lagian aneh banget yaa segala mau tau chat pribadi sama isi gmail
https://t.co/VgsLmswLYS",0,0,0,0,"@USER @USER hahahahha, lagian aneh banget yaa segala mau tau chat pribadi sama isi gmail HTTPURL",negative,0.9967700242996216
1.552519630257656e+18,1.552519630257656e+18,id,2022-07-28 05:01:38,969528270.0,"Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail https://t.co/B84tc6937Y",0,0,0,0,"lewat aturan pse, kominfo bisa intip percakapan whatsapp dan gmail HTTPURL",neutral,0.9970867037773132
1.552519516847935e+18,1.552453704322003e+18,id,2022-07-28 05:01:11,1.368558452495151e+18,"@aulalele @seennisa @rmangkuwidjaya hahhahahha, kominfo bisa istigfarr
https://t.co/VgsLmswLYS",0,0,0,0,"@USER @USER @USER hahhahahha, kominfo bisa istigfarr HTTPURL",neutral,0.992360532283783
1.552519418285924e+18,1.552143556877292e+18,id,2022-07-28 05:00:48,1.368558452495151e+18,"@Aryasaa_ @Eno_Bening duhhhh kok ribet bangett yaa
https://t.co/VgsLmswLYS",0,0,0,0,@USER @USER duhhhh kok ribet bangett yaa HTTPURL,negative,0.9959271550178528
1.552519242452386e+18,1.552496577679221e+18,id,2022-07-28 05:00:06,1.368558452495151e+18,"@ghostingmampuss @cymercra @sbmptnfess hahahhah ada ada aja dah
https://t.co/VgsLmswLYS",0,0,0,0,@USER @USER @USER hahahhah ada ada aja dah HTTPURL,neutral,0.5641433596611023
1.552519069836132e+18,1.552494933268869e+18,id,2022-07-28 04:59:25,1.368558452495151e+18,"@bumperorange @kemkominfo makanyaa itu kaa, itu kan privasi yaaa
https://t.co/VgsLmsfIWS",0,0,0,0,"@USER @USER makanyaa itu kaa, itu kan privasi yaaa HTTPURL",neutral,0.665053129196167
1.552518923844694e+18,1.552504774842806e+18,id,2022-07-28 04:58:50,1.368558452495151e+18,"@moondaiys DUHHHH jangan sampe ketauan deh kaa
https://t.co/VgsLmswLYS",0,0,0,0,@USER duhhhh jangan sampe ketauan deh kaa HTTPURL,negative,0.9897172451019287
1.55251885503703e+18,1.552153539069514e+18,id,2022-07-28 04:58:34,1.368558452495151e+18,"@cheerswm @txtfrombrand gabutt banget sih kaa lebih tepatnyaa
https://t.co/VgsLmswLYS",0,0,0,0,@USER @USER gabutt banget sih kaa lebih tepatnyaa HTTPURL,negative,0.9929215312004089
1.552518707070456e+18,1.552504453051589e+18,id,2022-07-28 04:57:58,1.368558452495151e+18,"@chummyalligator @GreenTrexxx melebihi ibu ibu komplek kaa kwkwkw
https://t.co/VgsLmswLYS",0,0,0,0,@USER @USER melebihi ibu ibu komplek kaa kwkwkw HTTPURL,negative,0.7911926507949829
1.552518611863974e+18,1.552178241951379e+18,tl,2022-07-28 04:57:36,1.368558452495151e+18,"@Flowlylonely @rainclxudia @convomfs HAHAHAHHA
https://t.co/VgsLmswLYS",0,0,0,0,@USER @USER @USER hahahahha HTTPURL,negative,0.9262735843658447
1.552518578124952e+18,1.552157315771822e+18,id,2022-07-28 04:57:28,1.368558452495151e+18,"@hframa_ @kucingkaiden @txtfrombrand ngeri data2 penting malah bocor semuaa
https://t.co/VgsLmswLYS",0,0,1,0,@USER @USER @USER ngeri data2 penting malah bocor semuaa HTTPURL,negative,0.9969678521156311
1.55251844586598e+18,1.552507984760426e+18,id,2022-07-28 04:56:56,1.368558452495151e+18,"@imntrllygd kayaknya emang gabut deh kaa dia mah
https://t.co/VgsLmswLYS",0,0,0,0,@USER kayaknya emang gabut deh kaa dia mah HTTPURL,negative,0.9898025393486023
1.552518422390788e+18,1.552518422390788e+18,id,2022-07-28 04:56:50,1.286028148367192e+18,"SURAT TERBUKA UNTUK ADMIN JUDI. JANGAN WHATSAPP TERUS TERUSAN, NANTI DI KIRA KOMINFO AKU MAIN JUDI LOOOOH",0,0,0,0,"surat terbuka untuk admin judi. jangan whatsapp terus terusan, nanti di kira kominfo aku main judi looooh",neutral,0.602198600769043
1.552518373518414e+18,1.552157315771822e+18,id,2022-07-28 04:56:39,1.368558452495151e+18,"@intndy @txtfrombrand makin gaa paham dehh kaa sama kebijakan kominfo
https://t.co/VgsLmswLYS",0,0,0,0,@USER @USER makin gaa paham dehh kaa sama kebijakan kominfo HTTPURL,negative,0.9853870868682861
1.552517996706505e+18,1.5525111133631e+18,id,2022-07-28 04:55:09,1.368558452495151e+18,"@AsakaKuramoto twitter udah didaftarin ko kaa
https://t.co/VgsLmsfb7k",0,0,0,0,@USER twitter udah didaftarin ko kaa HTTPURL,neutral,0.9956256151199341
1.552517978096222e+18,1.552517978096222e+18,id,2022-07-28 04:55:05,1.342905759130997e+18,"Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE

https://t.co/YWrWXuADIX https://t.co/vZlas8yTzK",0,0,0,0,kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse HTTPURL HTTPURL,neutral,0.9972242116928101
1.552517814296056e+18,1.552153539069514e+18,id,2022-07-28 04:54:25,1.368558452495151e+18,"@nrlhdyhs @txtfrombrand makanyaa itu kaa, duhhh privasi makin kebongkar
https://t.co/VgsLmswLYS",0,0,0,0,"@USER @USER makanyaa itu kaa, duhhh privasi makin kebongkar HTTPURL",negative,0.9922431111335754
1.552517729856344e+18,1.552512372421538e+18,id,2022-07-28 04:54:05,1.368558452495151e+18,"@haiiend makanyaa itu kaa wkwkwk
https://t.co/VgsLmswLYS",0,0,0,0,@USER makanyaa itu kaa wkwkwk HTTPURL,negative,0.9431244134902954
1.552517659714916e+18,1.552178241951379e+18,id,2022-07-28 04:53:49,1.368558452495151e+18,"@grommysly @convomfs @aglioeolioendes kominfo kenapa yaa kalo bkin peraturan agak aneh
https://t.co/VgsLmswLYS",0,1,0,0,@USER @USER @USER kominfo kenapa yaa kalo bkin peraturan agak aneh HTTPURL,negative,0.9926676154136658
1.552517549278933e+18,1.552513494838157e+18,id,2022-07-28 04:53:22,1.368558452495151e+18,"@bombsgrey kenapa yaaa kominfo kalo bkin peraturan aneh2 banget
https://t.co/VgsLmswLYS",0,0,0,0,@USER kenapa yaaa kominfo kalo bkin peraturan aneh2 banget HTTPURL,negative,0.9956362843513489
1.552517473777242e+18,1.552313572197548e+18,tl,2022-07-28 04:53:04,1.368558452495151e+18,"@shahiraudii @Soobatreceh hahhahaha
https://t.co/VgsLmswLYS",0,0,0,0,@USER @USER hahhahaha HTTPURL,negative,0.7793126106262207
1.55251738625896e+18,1.552514419326095e+18,tl,2022-07-28 04:52:43,1.368558452495151e+18,"@krupukikanasin HAHAHAHHAH
https://t.co/VgsLmswLYS",0,0,0,0,@USER hahahahhah HTTPURL,negative,0.9698014259338379
1.552517303580836e+18,1.552515672231465e+18,id,2022-07-28 04:52:24,1.368558452495151e+18,"@suddenlyadvvlts nahh iyyaa, takutnyaa data2 yang penting bisa kena jebol
https://t.co/VgsLmswLYS",0,0,0,0,"@USER nahh iyyaa, takutnyaa data2 yang penting bisa kena jebol HTTPURL",negative,0.9942200183868408
1.55251718195859e+18,1.552153539069514e+18,id,2022-07-28 04:51:55,1.368558452495151e+18,"@mindahpandas @txtfrombrand kenapaa yaa kominfo kalo bikin peraturan aneh aneh ajaa
https://t.co/VgsLmswLYS",0,0,0,0,@USER @USER kenapaa yaa kominfo kalo bikin peraturan aneh aneh ajaa HTTPURL,negative,0.9972962737083435
