id,text,author_id,created_at,conversation_id,lang,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.55248615684325e+18,"Kemarin diperpanjang 5 hari batas waktu pendaftaran PSE oleh kominfo, sekaligus dikirim teguran kepada yg belum daftar, spt Amazon, Roblox, Alibaba, Bing dll.
Harusnya hari ini blokir berjalan sesuai ancaman, tapi ternyata tidak, lancar2 saja.

Vegetable😅 https://t.co/i7dLaE8FuH",76581610,2022-07-28 02:48:38,1.55248615684325e+18,id,17,16,45,4,"kemarin diperpanjang 5 hari batas waktu pendaftaran pse oleh kominfo, sekaligus dikirim teguran kepada yg belum daftar, spt amazon, roblox, alibaba, bing dll. harusnya hari ini blokir berjalan sesuai ancaman, tapi ternyata tidak, lancar2 saja. vegetable:grinning_face_with_sweat: HTTPURL",negative,0.9340762495994568
1.552480141791867e+18,"Google, Gmail dan YouTube Belum Nongol, Kominfo Bakal Blokir? https://t.co/KO40OiyP2Q",1472355186634998016,2022-07-28 02:24:44,1.552480141791867e+18,id,0,0,0,0,"google, gmail dan youtube belum nongol, kominfo bakal blokir? HTTPURL",neutral,0.9412909746170044
1.552479138183008e+18,"@txtdarikorporat Kominfo ini isinya orang IT bukan sih, dari dulu kebijakannya blokir mulu",124398794,2022-07-28 02:20:44,1.552477189203186e+18,id,1,0,1,0,"@USER kominfo ini isinya orang it bukan sih, dari dulu kebijakannya blokir mulu",negative,0.9957072138786316
1.552466801346241e+18,"@sabdaarasa @jawafess Loh bukannya d blokir kominfo?
🤔",150955965,2022-07-28 01:31:43,1.552280161894117e+18,id,0,1,0,0,@USER @USER loh bukannya d blokir kominfo? :thinking_face:,negative,0.9668003916740417
1.552454656705831e+18,"tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-28 00:43:28,1.552454656705831e+18,id,0,0,0,0,tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG,negative,0.9824589490890503
1.55245065104871e+18,"YouTube, Gmail dan sejumlah layanan Google lainnya belum juga nongol di situs PSE. Apakah lantas akan diblokir Kominfo?

Berani blokir ? Kok saya gak yakin ya….
 https://t.co/WEDL7SKOYi",347751807,2022-07-28 00:27:33,1.55245065104871e+18,id,0,0,0,0,"youtube, gmail dan sejumlah layanan google lainnya belum juga nongol di situs pse. apakah lantas akan diblokir kominfo? berani blokir ? kok saya gak yakin ya…. HTTPURL",negative,0.8996970653533936
1.552448001347658e+18,"YouTube, Gmail dan sejumlah layanan Google lainnya belum juga nongol di situs PSE. Apakah lantas akan diblokir Kominfo? https://t.co/cDjceJB35Y",135815019,2022-07-28 00:17:01,1.552448001347658e+18,id,0,0,0,0,"youtube, gmail dan sejumlah layanan google lainnya belum juga nongol di situs pse. apakah lantas akan diblokir kominfo? HTTPURL",neutral,0.90450119972229
1.552427517143032e+18,gabisa. sms dari kominfo uda tak blokir dari kapan tau 😂 https://t.co/HS2ckjiznP,290544744,2022-07-27 22:55:37,1.552427517143032e+18,id,0,0,0,0,gabisa. sms dari kominfo uda tak blokir dari kapan tau :face_with_tears_of_joy: HTTPURL,neutral,0.7873789668083191
1.552411811512603e+18,@txtfrombrand Cara blokir kominfo gimana si wkwk suka banget kepoin wa orng tau nanti iseng buka CS orng wkwk,1395350455866200064,2022-07-27 21:53:12,1.552153539069514e+18,id,1,0,2,0,@USER cara blokir kominfo gimana si wkwk suka banget kepoin wa orng tau nanti iseng buka cs orng wkwk,negative,0.7060030102729797
1.552399156303786e+18,"@Dennysiregar7 tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 21:02:55,1.551582344737264e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552399123672089e+18,"@Dennysiregar7 tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 21:02:47,1.552122404322677e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552399087953416e+18,"@Dennysiregar7 tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 21:02:39,1.552184881420964e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552399063798395e+18,"@Dennysiregar7 tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 21:02:33,1.552187573274964e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552399023243665e+18,"@Dennysiregar7 tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 21:02:23,1.552222180972253e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552398995171209e+18,"@Dennysiregar7 tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 21:02:17,1.552289490860839e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552398961402872e+18,"@Dennysiregar7 tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 21:02:09,1.552296379728269e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552398925944201e+18,"@Dennysiregar7 @officialMKRI tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 21:02:00,1.552336366541107e+18,id,0,0,0,0,"@USER @USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9599398374557495
1.552398172013855e+18,"@higgsdomino_id tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 20:59:01,1.55075258506102e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552398143291298e+18,"@higgsdomino_id tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 20:58:54,1.551765789375885e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552398115193647e+18,"@higgsdomino_id tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 20:58:47,1.552127920616915e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552398025422963e+18,"@higgsdomino_id tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 20:58:26,1.551379205694317e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552397686284108e+18,"@curhatantembok tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 20:57:05,1.552305446253277e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552397617438786e+18,"@seterahdeh tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 20:56:48,1.551949553732989e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552397550850036e+18,"@iIhamzada tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab
#blokirhiggsdimiino",1446504529579548928,2022-07-27 20:56:32,1.552162496005698e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552397324441494e+18,"@txtdariperokok Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:55:38,1.552146903894176e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.552397262290309e+18,"@ParamountPicsID tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab 
#blokirhiggsdomiino",1446504529579548928,2022-07-27 20:55:24,1.55027613806456e+18,id,0,0,0,0,"@USER tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER #HASHTAG",negative,0.9674832224845886
1.552396852615873e+18,"@higgsdomino_id Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab @narasitv",1446504529579548928,2022-07-27 20:53:46,1.551379205694317e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER @USER",negative,0.9747297167778015
1.552395986819256e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:50:20,1.550026967839539e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.552395960290263e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:50:13,1.550026967839539e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.552395928577122e+18,"@narasitv @YoungOnTop Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:50:06,1.55006149941017e+18,id,0,0,0,0,"@USER @USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9694190621376038
1.552395885359022e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:55,1.550105444433412e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.55239585097413e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:47,1.550328996935926e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.55239581802786e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:39,1.550469653725856e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.552395796301361e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:34,1.551160268171854e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
