id,author_id,conversation_id,created_at,text,lang,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.5522578198265e+18,1061472473185628032,1.552157315771822e+18,2022-07-27 11:41:18,"@Mr_pekoks @cntiksx @nanangardiansy @txtfrombrand Kalo Kominfo mungkin iya. Kalo orang isp bisa. Btw Kominfo bukan WA doang, Google juga termasuk",id,0,1,2,0,"@USER @USER @USER @USER kalo kominfo mungkin iya. kalo orang isp bisa. btw kominfo bukan wa doang, google juga termasuk",neutral,0.9057003855705261
1.552251941933416e+18,225671306,1.552153539069514e+18,2022-07-27 11:17:57,"@txtfrombrand aihhh kominfo gak asik, taek. wes diblock ae google group gak usah daftar PSE...",id,0,0,1,0,"@USER aihhh kominfo gak asik, taek. wes diblock ae google group gak usah daftar pse...",negative,0.9977808594703674
1.552241762378609e+18,1098001497298620032,1.552153539069514e+18,2022-07-27 10:37:30,"@syahbara @txtfrombrand ada yg ngespill juga, kalo whatsapp, google, dan banyak perusahaan gede, trnyata yg ngedaftarin mereka bukan perusahaan yg seharusnya, ga ngertilah kominfo ini gmana",id,0,0,0,0,"@USER @USER ada yg ngespill juga, kalo whatsapp, google, dan banyak perusahaan gede, trnyata yg ngedaftarin mereka bukan perusahaan yg seharusnya, ga ngertilah kominfo ini gmana",negative,0.9911323189735413
1.552218800288055e+18,74501380,1.552218800288055e+18,2022-07-27 09:06:15,"Google, YouTube, dkk Belum Muncul di Situs PSE Kominfo Meski Diklaim Sudah Daftar. | #Tekno 

https://t.co/lu9p4vL9rr",id,1,0,0,0,"google, youtube, dkk belum muncul di situs pse kominfo meski diklaim sudah daftar. | #HASHTAG HTTPURL",neutral,0.9696571826934814
1.552218743182598e+18,23343960,1.552218743182598e+18,2022-07-27 09:06:01,"Google, YouTube, dkk Belum Muncul di Situs PSE Kominfo Meski Diklaim Sudah Daftar. | #Tekno 

https://t.co/uw65IQhlMe",id,0,1,0,0,"google, youtube, dkk belum muncul di situs pse kominfo meski diklaim sudah daftar. | #HASHTAG HTTPURL",neutral,0.9696571826934814
1.552202504858833e+18,1424847385725858048,1.552202504858833e+18,2022-07-27 08:01:30,"Senter 4 LED + COB Rechargeable Jarak Jauh / Senter LED Cas Portable Waterproof

👉 Link: https://t.co/lzZM55eVna

Yuzuru Hanyu SCBD #phaverfriends #KimGoEun Google Yoona Kominfo https://t.co/KBGI1Tc734",id,0,0,0,0,senter 4 led + cob rechargeable jarak jauh / senter led cas portable waterproof :backhand_index_pointing_right: link: HTTPURL yuzuru hanyu scbd #HASHTAG #HASHTAG google yoona kominfo HTTPURL,neutral,0.9835855960845947
1.552195786536255e+18,1475374674846514944,1.552175425337508e+18,2022-07-27 07:34:48,"@sandhatu @Bernardroem Ya, gak bisalah. Emang tenaga ITnya Kominfo lebih canggih dari karyawan (staf maksudnya) Google?",id,0,0,1,0,"@USER @USER ya, gak bisalah. emang tenaga itnya kominfo lebih canggih dari karyawan (staf maksudnya) google?",negative,0.966903567314148
1.552188794341757e+18,1413520560059916032,1.552188794341757e+18,2022-07-27 07:07:01,"gpdli,ak jrg pke wa, google jg isinya tugas-tugas waktu daring,klw bgtu nnti ak gbahin kominfo sj https://t.co/mYv7t3AJAv",id,0,0,0,0,"gpdli,ak jrg pke wa, google jg isinya tugas-tugas waktu daring,klw bgtu nnti ak gbahin kominfo sj HTTPURL",neutral,0.914076030254364
1.55217276422393e+18,1369573838007063040,1.552169090269164e+18,2022-07-27 06:03:19,"@PNS_Ababil @kemkominfo paling jago dong soal IT..mampu decrypt data2 enkripsi di WA,Google..
so bantu dong korban2 yg datanya dienkripsi ransom dJvu online!
ditarif 1jt mau kok asal data2 bisa balik lg!
lapor kasus kena ransom ke @CCICPolri bisakah?
@BSSN_RI @BPPT_RI
https://t.co/P4TGI4nVXy",id,0,0,0,0,"@USER @USER paling jago dong soal it..mampu decrypt data2 enkripsi di wa,google.. so bantu dong korban2 yg datanya dienkripsi ransom djvu online! ditarif 1jt mau kok asal data2 bisa balik lg! lapor kasus kena ransom ke @USER bisakah? @USER @USER HTTPURL",negative,0.8009850382804871
1.552155866853708e+18,980097559736721408,1.552155866853708e+18,2022-07-27 04:56:10,"Semua produk layanan meta Indonesia, sudah terdaftar di kementerian Kominfo RI, termasuk juga Google Indonesia.twiter sudah di daftarkan oleh kantor mereka di Singapura, jadi Twitter masih bisa di akses di Indonesia, karena sudah terdaftar di kementerian Kominfo RI.",id,1,0,1,0,"semua produk layanan meta indonesia, sudah terdaftar di kementerian kominfo ri, termasuk juga google indonesia.twiter sudah di daftarkan oleh kantor mereka di singapura, jadi twitter masih bisa di akses di indonesia, karena sudah terdaftar di kementerian kominfo ri.",neutral,0.9779775142669678
1.552137261655151e+18,980097559736721408,1.552137261655151e+18,2022-07-27 03:42:15,"Twitter sudah terdaftar di kementerian Kominfo RI, karena mereka sudah di daftarkan oleh kantor mereka di Singapura, oleh Twitter Singapore limited yang juga membawahi Twitter di Indonesia, sebelum tanggal 20 Juli lalu, bersama wasttapp dan google.mereka masih bisa di akses",id,1,0,2,0,"twitter sudah terdaftar di kementerian kominfo ri, karena mereka sudah di daftarkan oleh kantor mereka di singapura, oleh twitter singapore limited yang juga membawahi twitter di indonesia, sebelum tanggal 20 juli lalu, bersama wasttapp dan google.mereka masih bisa di akses",neutral,0.9855603575706482
1.552112472668066e+18,3306062696,1.551969499200426e+18,2022-07-27 02:03:44,"@yunanalamsyah15 GCP aman wkwkwkw
https://t.co/godB4G9ynD",id,0,1,0,0,@USER gcp aman wkwkwkw HTTPURL,neutral,0.5754934549331665
1.552101659081261e+18,1519635672822256128,1.552093301616116e+18,2022-07-27 01:20:46,"@BBCIndonesia *KOMINFO MENYENGGOL PENGUASA DUNIA MAYA, YAITU: GOOGLE, DIMANA PENGUASA THE HACKERS PULA! HAHAHA SEMUA APLIKASI INDONESIA JUGA MAMPU HILANG!",id,0,0,0,0,"@USER *kominfo menyenggol penguasa dunia maya, yaitu: google, dimana penguasa the hackers pula! hahaha semua aplikasi indonesia juga mampu hilang!",negative,0.9886943697929382
1.552001735496851e+18,70930196,1.552001735496851e+18,2022-07-26 18:43:43,"Dah oak blokir aja google dan youtube, saya mau kihat seberapa kuat kominfo bisa vertahan tanpa google dan youtube, tinggal kuat²an aja kan 🤣🤣 https://t.co/7xbeYeIvgv",id,0,0,0,0,"dah oak blokir aja google dan youtube, saya mau kihat seberapa kuat kominfo bisa vertahan tanpa google dan youtube, tinggal kuat²an aja kan :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: HTTPURL",neutral,0.8299716114997864
