id,author_id,conversation_id,text,created_at,lang,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.553779500189491e+18,275486465.0,1.553779500189491e+18,"Sek sek sek... 

Walaupun udah ga fokus di game.. tapi masih banyak harapan dari game hlo kami² ini.. pendapat juga lumayan kalau dari game itu.. program apa lagi? Jabarkan lah.. 

https://t.co/mB6tbRBuWa",2022-07-31 16:27:55,id,0,0,0,0,sek sek sek... walaupun udah ga fokus di game.. tapi masih banyak harapan dari game hlo kami² ini.. pendapat juga lumayan kalau dari game itu.. program apa lagi? jabarkan lah.. HTTPURL,negative,0.37590816617012024
1.553778721261138e+18,1.080782664800428e+18,1.553778721261138e+18,"Mulai tanggal 15 Juli kemaren gue puyeng sama Perijinan PSE Kominfo, telat kena denda lagi
Untungnya butuh fokus sehari buat sertifikasi ijin.
2 kali pengisian form gara2 lamannya berwaktu

amsyong emang

Temen2 yg punya Platform segera daftarin ijinnya ya 🙏🏻 pake NIB lebih mudah",2022-07-31 16:24:49,id,0,0,0,0,"mulai tanggal 15 juli kemaren gue puyeng sama perijinan pse kominfo, telat kena denda lagi untungnya butuh fokus sehari buat sertifikasi ijin. 2 kali pengisian form gara2 lamannya berwaktu amsyong emang temen2 yg punya platform segera daftarin ijinnya ya :folded_hands_light_skin_tone: pake nib lebih mudah",neutral,0.4529536962509155
1.553778275398611e+18,1.136296047632765e+18,1.553778275398611e+18,"PSE kominfo itu gimana ketrntuannya buat open source ya??

Gimana caranya blender bayar pajak",2022-07-31 16:23:03,id,0,0,1,0,pse kominfo itu gimana ketrntuannya buat open source ya?? gimana caranya blender bayar pajak,neutral,0.7336063981056213
1.553778033181409e+18,90832506.0,1.553778033181409e+18,"Katanya Kominfo sama sekali belum memberi gambaran terkait tentang program yang digagasnya. Lha ini gimana?

Kominfo Siapkan Program Khusus Jika Steam Enggan Daftar PSE 
https://t.co/hrUqz7Ri7p | #BogorBanjirKeju Ruhut Siswa Asnawi #BlokirKominfo",2022-07-31 16:22:05,id,1,0,0,0,katanya kominfo sama sekali belum memberi gambaran terkait tentang program yang digagasnya. lha ini gimana? kominfo siapkan program khusus jika steam enggan daftar pse HTTPURL | #HASHTAG ruhut siswa asnawi #HASHTAG,negative,0.4973282217979431
1.553777256073286e+18,2177651306.0,1.553777256073286e+18,"PSE bukannya melindungi data, malah memberi akses.

Kacau Kominfo",2022-07-31 16:19:00,id,0,0,0,0,"pse bukannya melindungi data, malah memberi akses. kacau kominfo",negative,0.9917873740196228
1.553776426599719e+18,380332755.0,1.553648888065786e+18,"@detikcom bukan soal yg terdaftar nya, tapi sampe detik ini macem-macem platform judi nya masih bisa diakses dengan bebas anzeeeng. Kominfo nerapin PSE buat nertibin platform yg boleh diakses publik atau cuma nargetin platform GEDE buat di incer pajaknya?",2022-07-31 16:15:42,id,1,1,1,0,"@USER bukan soal yg terdaftar nya, tapi sampe detik ini macem-macem platform judi nya masih bisa diakses dengan bebas anzeeeng. kominfo nerapin pse buat nertibin platform yg boleh diakses publik atau cuma nargetin platform gede buat di incer pajaknya?",negative,0.8899620771408081
1.553775886268535e+18,17523128.0,1.553775886268535e+18,"trik-trik di googlesheet.

aman, google sudah ndaftar manual di pse kominfo. googlesheet kabarnya pakai map ijo lurik.

https://t.co/UyVQc96vOS",2022-07-31 16:13:33,id,3,0,5,0,"trik-trik di googlesheet. aman, google sudah ndaftar manual di pse kominfo. googlesheet kabarnya pakai map ijo lurik. HTTPURL",neutral,0.9961800575256348
1.55377574195508e+18,1.279453762155774e+18,1.553774426541269e+18,@RadioElshinta @kemkominfo Kominfo bisa saja jemput bola membantu pendaftaran PSE dan tidak serta-merta menblokir PSE yg bisa merugikan pengguna PSE jangan harap PSE mendaftar sendiri jika tidak mendaftar di blokir kasian pengguna jasa PSE terputus tiba -tiba dari PSE,2022-07-31 16:12:59,id,0,0,0,0,@USER @USER kominfo bisa saja jemput bola membantu pendaftaran pse dan tidak serta-merta menblokir pse yg bisa merugikan pengguna pse jangan harap pse mendaftar sendiri jika tidak mendaftar di blokir kasian pengguna jasa pse terputus tiba -tiba dari pse,negative,0.995827853679657
1.553775411796267e+18,1.275640627187847e+18,1.553720111407968e+18,"@sapuijukajaib Bruh, I already hate Kominfo. I also saw some doxx-ing happen when someone was against to PSE from Kominfo.

But all seriousness, I really want Steam and PayPal to be back, especially Steam, because my brother was really disappointed as well.",2022-07-31 16:11:40,en,0,0,1,0,"@USER bruh, i already hate kominfo. i also saw some doxx-ing happen when someone was against to pse from kominfo. but all seriousness, i really want steam and paypal to be back, especially steam, because my brother was really disappointed as well.",negative,0.9194490313529968
1.553775315562148e+18,1.139908312382628e+18,1.553455089570169e+18,"@_bagasnanda_ Tuhkan omdo doang PSE PSE, nih lihat like a shit jadinya, alih2 blng privasi akan aman nyata fucking ZERO, blng aja kalau mau duitnya doang wahai anggota kominfo pemuja anggaran negara, kalau dh kek gni gmn? Mau nyalahin yg kena doxing? Stupid",2022-07-31 16:11:17,id,0,0,0,0,"@USER tuhkan omdo doang pse pse, nih lihat like a shit jadinya, alih2 blng privasi akan aman nyata fucking zero, blng aja kalau mau duitnya doang wahai anggota kominfo pemuja anggaran negara, kalau dh kek gni gmn? mau nyalahin yg kena doxing? stupid",negative,0.9967241883277893
1.553774965224542e+18,1.128660734013891e+18,1.553771273377174e+18,@anakzhongli Gue gak paham ini orang bisa nggak sih mengundurkan diri saja karena kinerjanya menjijikkan kayak gini. Gue curiga habis ini ada kasus korupsi di lingkup pse kominfo ini. Walaupun gue berdoa semoga nggak terjadi.,2022-07-31 16:09:54,id,0,1,0,0,@USER gue gak paham ini orang bisa nggak sih mengundurkan diri saja karena kinerjanya menjijikkan kayak gini. gue curiga habis ini ada kasus korupsi di lingkup pse kominfo ini. walaupun gue berdoa semoga nggak terjadi.,negative,0.9977203011512756
1.553774934777684e+18,274618489.0,1.553774932533789e+18,"Menurut prediksi asal gue ya, Presiden bakalan ikut bicara. Kominfo kaji ulang PSE. Lalu ada klarifikasi Kominfo dan permintaan maaf karena telah menimbulkan keributan. Mereka juga mengakui kalau ada situs judi yang lolos PSE. Kambing hitamnya lalu diputihkan.",2022-07-31 16:09:46,id,1,3,15,0,"menurut prediksi asal gue ya, presiden bakalan ikut bicara. kominfo kaji ulang pse. lalu ada klarifikasi kominfo dan permintaan maaf karena telah menimbulkan keributan. mereka juga mengakui kalau ada situs judi yang lolos pse. kambing hitamnya lalu diputihkan.",negative,0.9645963311195374
1.5537749259363e+18,135795460.0,1.5537749259363e+18,Kominfo mengungkapkan PayPal tidak merespons surat yang dikirimkan untuk segera melakukan pendaftaran Penyelenggara Sistem Elektronik (PSE). https://t.co/vmTze3pDSN,2022-07-31 16:09:44,id,0,3,2,0,kominfo mengungkapkan paypal tidak merespons surat yang dikirimkan untuk segera melakukan pendaftaran penyelenggara sistem elektronik (pse). HTTPURL,neutral,0.9933473467826843
1.553774879350002e+18,1256432906.0,1.553110447636845e+18,@Wltnza @teamsecret aku udah baca beberapa poinnya bang. kalau dipikir2 si perusahaan google dkk daftar ditunda sampai mepet akhir berarti ada permasalahan dari isi pse nya dan secara pribadi gak yakin sama pengelolaan data oleh kominfo. bisa dilihat bang pada kena teror itu dan kasus hack lainnya,2022-07-31 16:09:33,id,0,1,0,0,@USER @USER aku udah baca beberapa poinnya bang. kalau dipikir2 si perusahaan google dkk daftar ditunda sampai mepet akhir berarti ada permasalahan dari isi pse nya dan secara pribadi gak yakin sama pengelolaan data oleh kominfo. bisa dilihat bang pada kena teror itu dan kasus hack lainnya,negative,0.993398904800415
1.553773825342714e+18,1.52719882849527e+18,1.553305791226331e+18,@BlockmanOppi @kemkominfo Yandex aman cuy gw cek di PSE Kominfo,2022-07-31 16:05:22,id,0,0,0,0,@USER @USER yandex aman cuy gw cek di pse kominfo,neutral,0.959558367729187
1.553773276098355e+18,18427735.0,1.553773276098355e+18,Kominfo Bantah Bisa Intip Chat WhatsApp dan Email lewat Aturan PSE Kementerian https://t.co/6PL6MoCjPI,2022-07-31 16:03:11,id,0,0,0,0,kominfo bantah bisa intip chat whatsapp dan email lewat aturan pse kementerian HTTPURL,neutral,0.9967707395553589
1.553773129486348e+18,46693036.0,1.553773129486348e+18,Kominfo Siapkan Program Khusus Jika Steam Enggan Daftar PSE https://t.co/Anrwo7cO4H #Ototekno #KementerianKominfo,2022-07-31 16:02:36,id,0,0,0,0,kominfo siapkan program khusus jika steam enggan daftar pse HTTPURL #HASHTAG #HASHTAG,neutral,0.9975690245628357
1.553771974564139e+18,1.258415043563016e+18,1.553395248034095e+18,"@hrothrehr Kominfo nge blokir beberapa website penting kaya steam, paypall, epic games dll kak karena pihak gamesnya ga daftarin di pendataan PSE",2022-07-31 15:58:01,id,0,1,0,0,"@USER kominfo nge blokir beberapa website penting kaya steam, paypall, epic games dll kak karena pihak gamesnya ga daftarin di pendataan pse",negative,0.9193128943443298
1.553771891604988e+18,98523595.0,1.553771891604988e+18,"ini thread menunjukkan betapa kacau nya Kominfo, PSE, dan kesewenangan oknum-oknum yang mendukung ini, jadi buat lu-lu pada yang masih merasa ""alah biar aja, kan cuma game, kan cuma game"" heh jambang cupang, lu liat kalo suatu instansi punya kendali terlalu banyak kaya gini. https://t.co/6hlYlbv3h5",2022-07-31 15:57:41,id,1,0,2,0,"ini thread menunjukkan betapa kacau nya kominfo, pse, dan kesewenangan oknum-oknum yang mendukung ini, jadi buat lu-lu pada yang masih merasa ""alah biar aja, kan cuma game, kan cuma game"" heh jambang cupang, lu liat kalo suatu instansi punya kendali terlalu banyak kaya gini. HTTPURL",negative,0.9968517422676086
1.553770015836361e+18,8.437963059943793e+17,1.553770015836361e+18,#BlokirKominfo kominfo jangan jadi komunis! Pse harus dihapus!!!,2022-07-31 15:50:14,id,0,0,1,0,#HASHTAG kominfo jangan jadi komunis! pse harus dihapus!!!,neutral,0.6778652667999268
1.553769612113678e+18,1.33869527653453e+18,1.553768695729533e+18,"Tapi bisa diingat jika suatu saat  ada data Steam bocor karna PSE ini Kominfo bisa di lawsuit sama Valve 

#BlokirKominfo",2022-07-31 15:48:37,id,0,1,4,0,tapi bisa diingat jika suatu saat ada data steam bocor karna pse ini kominfo bisa di lawsuit sama valve #HASHTAG,neutral,0.9383029937744141
1.553769610289091e+18,1.321340584636813e+18,1.553196506924036e+18,"FYI, ini list sebagian apps yg 'supposedly' akan diblok oleh pamrenta karena belon daftar PSE. Ga tahu deh beneran akan diblok apa kaga.

credit to : https://t.co/d6Jyh8CsNJ
https://t.co/dX2o4ZwS1r",2022-07-31 15:48:37,id,1,2,12,0,"fyi, ini list sebagian apps yg 'supposedly' akan diblok oleh pamrenta karena belon daftar pse. ga tahu deh beneran akan diblok apa kaga. credit to : HTTPURL HTTPURL",negative,0.8411589860916138
1.553768695729533e+18,1.33869527653453e+18,1.553768695729533e+18,"Ok so berita terbaru bilangnya steam akan mendaftarkan di PSE ok if this real then RIP your privacy 

Imagine di doxxing sama Kominfo 

#blokirKominfo",2022-07-31 15:44:59,id,5,1,7,0,ok so berita terbaru bilangnya steam akan mendaftarkan di pse ok if this real then rip your privacy imagine di doxxing sama kominfo #HASHTAG,neutral,0.9791327118873596
1.553768403449496e+18,1.535203594751775e+18,1.553768403449496e+18,Kominfo Buka Suara Soal Website Judi Online Terdaftar PSE https://t.co/QIJ51TQM9Z,2022-07-31 15:43:49,id,0,0,0,1,kominfo buka suara soal website judi online terdaftar pse HTTPURL,neutral,0.9973949193954468
1.553768370637394e+18,1.155092282711822e+18,1.553768370637394e+18,Nih buat bapak Kominfo yg suka asal ngeblok #komimfo #pse #BlokirKominfo #PayPal #Steam https://t.co/H8GvwkZg8L,2022-07-31 15:43:41,id,2,1,2,0,nih buat bapak kominfo yg suka asal ngeblok #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL,negative,0.7325489521026611
1.553768258553381e+18,1373998622.0,1.553768258553381e+18,Daftar PSE kan gratis.. knp pada enga mau daftar yah? @iamzul__ @heruhermawan sosialisasinya oleh kominfo kurang maksimal.. #BlokirKominfo #blokirygblmdaftarPSE,2022-07-31 15:43:15,id,1,2,0,0,daftar pse kan gratis.. knp pada enga mau daftar yah? @USER @USER sosialisasinya oleh kominfo kurang maksimal.. #HASHTAG #HASHTAG,negative,0.9882849454879761
1.553768173107032e+18,2320521084.0,1.553749957236077e+18,"@letsgodion Iya,

Ditelisik-telisik, alasan pemblokiran ini tu gara-gara ego pejabat kominfo aja. Pengen diajeni sama PSE asing. That's it. Titik.

Mencegah kebocoran data aja ngga bisa, malah alasan pakai untuk melindungi kedaulatan internet Indonesia.

🤮🤮🤮",2022-07-31 15:42:54,id,0,0,0,0,"@USER iya, ditelisik-telisik, alasan pemblokiran ini tu gara-gara ego pejabat kominfo aja. pengen diajeni sama pse asing. that's it. titik. mencegah kebocoran data aja ngga bisa, malah alasan pakai untuk melindungi kedaulatan internet indonesia. :face_vomiting::face_vomiting::face_vomiting:",negative,0.9785246253013611
1.553767571782095e+18,135815019.0,1.553767571782095e+18,"#Terpopuler Kominfo mengatakan pemblokiran terhadap platform yang tidak mendaftar PSE Lingkup Privat, seperti Steam hingga PayPal, ini bersifat sementara. https://t.co/1hmmcE4o11",2022-07-31 15:40:31,id,1,0,1,0,"#HASHTAG kominfo mengatakan pemblokiran terhadap platform yang tidak mendaftar pse lingkup privat, seperti steam hingga paypal, ini bersifat sementara. HTTPURL",neutral,0.9619337916374207
1.553767499883114e+18,1.282546082606543e+18,1.553767499883114e+18,Actually i said there is a problem between PSE and Kominfo..I mean what are you doing!,2022-07-31 15:40:14,en,0,0,0,0,actually i said there is a problem between pse and kominfo..i mean what are you doing!,negative,0.8480650186538696
1.55376733061358e+18,92580601.0,1.55376733061358e+18,"Disebut Situs Judi Online Terdaftar Dalam PSE, Kominfo : Itu Hanya Permainan - Gora Juara https://t.co/wMmxYGtvEm",2022-07-31 15:39:33,id,0,1,0,0,"disebut situs judi online terdaftar dalam pse, kominfo : itu hanya permainan - gora juara HTTPURL",neutral,0.986750066280365
1.553765640875684e+18,1.185272274003169e+18,1.553551926218064e+18,@boyinheaven_ @Isfunadila1 Eh goblok itu aplikasi yg g mau daftar pse dia jaga privasi. Steam ga mau daftar pse dia g mau data pengguna di ketahui pemerintah ya kali dia mau ngasih info data pengguna ke Kominfo. Bukan nya susah atau g susah daftar pse,2022-07-31 15:32:51,id,0,1,1,0,@USER @USER eh goblok itu aplikasi yg g mau daftar pse dia jaga privasi. steam ga mau daftar pse dia g mau data pengguna di ketahui pemerintah ya kali dia mau ngasih info data pengguna ke kominfo. bukan nya susah atau g susah daftar pse,negative,0.9935773015022278
1.553765030415733e+18,1.524983121992552e+18,1.553765030415733e+18,https://t.co/Q75VLZePXU,2022-07-31 15:30:25,zxx,0,0,0,0,HTTPURL,neutral,0.41922974586486816
1.553765019137212e+18,491348252.0,1.553244802606436e+18,@fermendkis Kata gua perusahaan luar gausa nuruti akal akalan kominfo buat join PSE deh,2022-07-31 15:30:22,id,0,0,0,0,@USER kata gua perusahaan luar gausa nuruti akal akalan kominfo buat join pse deh,negative,0.9840703010559082
1.553764933870842e+18,564372467.0,1.553762988900815e+18,"dasar pemberlakuan PSE lingkup privat

https://t.co/oMGbXb4ggW",2022-07-31 15:30:02,id,0,1,0,0,dasar pemberlakuan pse lingkup privat HTTPURL,neutral,0.9963027238845825
1.553763744924291e+18,1.162251805654262e+18,1.553745081206972e+18,"@henrysubiakto Ada berapa ratus juta PSE di dunia ini? Apakah semua artinya harus daftar ke kominfo? Pertama, apakah kominfo mampu menghandle itu? Mengingat kmrn web kominfo saja sudah down baru divisit brp juta orang DAN website nya terbukti tidak aman setelah dihack pd tgl 23 Juli 2022.",2022-07-31 15:25:18,id,1,1,1,0,"@USER ada berapa ratus juta pse di dunia ini? apakah semua artinya harus daftar ke kominfo? pertama, apakah kominfo mampu menghandle itu? mengingat kmrn web kominfo saja sudah down baru divisit brp juta orang dan website nya terbukti tidak aman setelah dihack pd tgl 23 juli 2022.",negative,0.9896140694618225
1.553763653266346e+18,1.334409125472555e+18,1.553763653266346e+18,"Aplikasi Judi Online Terdaftar di PSE, Kominfo: itu Hanya Permainan
https://t.co/eZuwVGmX2y",2022-07-31 15:24:57,id,2,1,8,1,"aplikasi judi online terdaftar di pse, kominfo: itu hanya permainan HTTPURL",neutral,0.9787715077400208
1.553763488400839e+18,157658905.0,1.553651542368059e+18,"@detikcom Kok judi online tdk pake uang, jd judi taruhannya yawa gitu ???..
Cc. @mohmahfudmd n @ListyoSigitP n @KASN_RI
https://t.co/BID77mgbzY",2022-07-31 15:24:17,id,0,0,0,0,"@USER kok judi online tdk pake uang, jd judi taruhannya yawa gitu ???.. cc. @USER n @USER n @USER HTTPURL",negative,0.8014392852783203
1.553763262835364e+18,1.529084442899534e+18,1.553761850864861e+18,"Ratusan bahkan ribuan pekerja kreatif berbasis digital bisa bernafas lega untuk sesaat. Sebab, blokir PayPal telah dibuka sementara agar masyarakat bisa mengalihkan uang mereka ke platform resmi.
https://t.co/L096Zr7lUV",2022-07-31 15:23:24,id,0,1,1,0,"ratusan bahkan ribuan pekerja kreatif berbasis digital bisa bernafas lega untuk sesaat. sebab, blokir paypal telah dibuka sementara agar masyarakat bisa mengalihkan uang mereka ke platform resmi. HTTPURL",neutral,0.9464031457901001
1.553762922006196e+18,1.547543195189486e+18,1.553759470026883e+18,@pickme_ygy Makanya itu kmrn yg gk daftar pse ada rumor diblokir kominfo,2022-07-31 15:22:02,id,0,0,0,0,@USER makanya itu kmrn yg gk daftar pse ada rumor diblokir kominfo,negative,0.9415929317474365
1.553762532627972e+18,1696275428.0,1.553762532627972e+18,"""Pistol itu cuma mainan, selama cuma di isi air.""

https://t.co/xJQHwa2ma4",2022-07-31 15:20:29,id,0,0,0,0,"""pistol itu cuma mainan, selama cuma di isi air."" HTTPURL",negative,0.9847962856292725
1.553762387727385e+18,1.17102651345553e+18,1.553700336052818e+18,"@lhalimawan2 Gua sumpahin yang ngide PSE PSE titit biawak di Kominfo, pantatnya kebas2 setiap hari.",2022-07-31 15:19:55,id,0,1,75,1,"@USER gua sumpahin yang ngide pse pse titit biawak di kominfo, pantatnya kebas2 setiap hari.",negative,0.9961233735084534
1.553762377023504e+18,1.514564421783552e+18,1.553762377023504e+18,"Ada yg kepikiran shutdown server kominfo sama PSE nya kah?

Seenaknya nutup nafkah orang banyak. 

#BlokirKominfo",2022-07-31 15:19:52,id,0,0,1,0,ada yg kepikiran shutdown server kominfo sama pse nya kah? seenaknya nutup nafkah orang banyak. #HASHTAG,negative,0.9903876185417175
1.553762287139574e+18,1.529084442899534e+18,1.553761850864861e+18,"Kemenkominfo dalam siaran pers menyabut, telah menyediakan helpdesk bagi perusahaan digital yang terkena sanksi bila menemui jalan buntu saat pendaftaran.
Lantas efektifkah?
Simak infonya di bawah!
https://t.co/Qz4F01XXJJ",2022-07-31 15:19:31,id,0,1,1,0,"kemenkominfo dalam siaran pers menyabut, telah menyediakan helpdesk bagi perusahaan digital yang terkena sanksi bila menemui jalan buntu saat pendaftaran. lantas efektifkah? simak infonya di bawah! HTTPURL",neutral,0.9642071723937988
1.553762251135365e+18,585736635.0,1.553762251135365e+18,"Sebenarnya Apa yang dilakukan Kominfo tujuannya untuk melindungi kedaulatan digital Indonesia!  Ini artinya juga melindungi warganet!  

Johnny Plate “Dibully” Gegara PSE, Lucu Sekali!
@kemkominfo 
@PlateJohnny

https://t.co/Jp2ybmBQmt",2022-07-31 15:19:22,id,6,2,9,0,"sebenarnya apa yang dilakukan kominfo tujuannya untuk melindungi kedaulatan digital indonesia! ini artinya juga melindungi warganet! johnny plate “dibully” gegara pse, lucu sekali! @USER @USER HTTPURL",negative,0.673663318157196
1.553762154486333e+18,1.547543195189486e+18,1.553759470026883e+18,"@pickme_ygy Kan gara"" disuruh pada daftar PSE itu, pihak kominfo bisa akses data pengguna",2022-07-31 15:18:59,id,0,1,0,0,"@USER kan gara"" disuruh pada daftar pse itu, pihak kominfo bisa akses data pengguna",neutral,0.9569724202156067
1.553762096621375e+18,1.41826254004428e+18,1.553556862578328e+18,@radixwp fokus pada masalah pertama kalau mau debat itu ada batasan masalah ngak kemana mana ... masalah yg di bicarakan blokir PSE bukan ke pegawai kominfo dll paham etika debat,2022-07-31 15:18:45,id,0,1,0,0,@USER fokus pada masalah pertama kalau mau debat itu ada batasan masalah ngak kemana mana ... masalah yg di bicarakan blokir pse bukan ke pegawai kominfo dll paham etika debat,positive,0.5187902450561523
