id,lang,text,created_at,author_id,conversation_id,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.55300599034114e+18,id,"Google Search, Maps, Play Store dan YouTube tidak terlihat di situs pendaftaran PSE hingga kini. Apakah layanan Google akan diblokir Kominfo dini hari nanti? https://t.co/JetHne8vNH",2022-07-29 13:14:16,135815019.0,1.55300599034114e+18,3,0,2,0,"google search, maps, play store dan youtube tidak terlihat di situs pendaftaran pse hingga kini. apakah layanan google akan diblokir kominfo dini hari nanti? HTTPURL",neutral,0.8500492572784424
1.553001231143956e+18,id,"Jadi pertanyaan besar, seperti apa sistem tata kelola yang dibuat dengan biaya Rp 963 miliar itu jika Google mendaftarkan layanan-layanannya secara manual.

https://t.co/GQWGTZaVWk https://t.co/QZf20s5TIs",2022-07-29 12:55:21,168082298.0,1.552999962149294e+18,3,0,6,0,"jadi pertanyaan besar, seperti apa sistem tata kelola yang dibuat dengan biaya rp 963 miliar itu jika google mendaftarkan layanan-layanannya secara manual. HTTPURL HTTPURL",neutral,0.7962428331375122
1.552999962149294e+18,id,"Menurut saya keterlaluan kalau pendaftaran PSE msh dilakukan secara manual, apalagi ada anggaran hampir satu triliun untuk Sistem Tata Kelola Pengendalian PSE pada 2021.

Seharusnya ini dibenahi dulu sblm mewajibkan PSE melakukan pendaftaran.

@kemkominfo

https://t.co/kdyaRX5SxP",2022-07-29 12:50:18,168082298.0,1.552999962149294e+18,6,1,6,0,"menurut saya keterlaluan kalau pendaftaran pse msh dilakukan secara manual, apalagi ada anggaran hampir satu triliun untuk sistem tata kelola pengendalian pse pada 2021. seharusnya ini dibenahi dulu sblm mewajibkan pse melakukan pendaftaran. @USER HTTPURL",negative,0.9945324659347534
1.552999377312322e+18,id,Jaman udah satsetsatset gini masih disuruh manual. Kyknya Google masih disuruh bawa map kuning yg isinya fotokopi berkas rangkap 3 ke Kominfo. Berasa ppdb https://t.co/CTlD3ybZRH,2022-07-29 12:47:59,236270460.0,1.552999377312322e+18,7,0,6,0,jaman udah satsetsatset gini masih disuruh manual. kyknya google masih disuruh bawa map kuning yg isinya fotokopi berkas rangkap 3 ke kominfo. berasa ppdb HTTPURL,negative,0.6047932505607605
1.552996775522611e+18,en,"Wow, Google daftar manual https://t.co/ReRaAyW51D",2022-07-29 12:37:39,2340155395.0,1.552996775522611e+18,0,0,1,0,"wow, google daftar manual HTTPURL",positive,0.807088315486908
1.552992831605805e+18,id,Kominfo Selidiki 55 Aplikasi ‘Abal-abal’ Pakai Nama Google &amp; WhatsApp https://t.co/jf0Xb9wPVT,2022-07-29 12:21:58,2243116382.0,1.552992831605805e+18,0,0,0,0,kominfo selidiki 55 aplikasi ‘abal-abal’ pakai nama google & whatsapp HTTPURL,neutral,0.880149781703949
1.552992515346665e+18,id,"Paksa Google CS Daftar PSE, Kominfo Tegaskan Kedaulatan Digital NKRI. 🇮🇩💪 @kemkominfo @PlateJohnny @DScute_20
https://t.co/iB2Q5tqdsr",2022-07-29 12:20:43,1.383718809463235e+18,1.552992515346665e+18,0,0,0,0,"paksa google cs daftar pse, kominfo tegaskan kedaulatan digital nkri. :indonesia::flexed_biceps: @USER @USER @USER HTTPURL",neutral,0.9937560558319092
1.552992184160231e+18,id,"@lantip Wis to ra mungkin Google keno, kominfo arep aing-aing iso do macet gaweane kabeh kementerian..",2022-07-29 12:19:24,79986709.0,1.552981917582373e+18,0,1,3,0,"@USER wis to ra mungkin google keno, kominfo arep aing-aing iso do macet gaweane kabeh kementerian..",negative,0.9950542449951172
1.552989856258744e+18,id,"Kominfo menyebutkan bahwa situs pendaftaran PSE untuk Google, WhatsApp hingga Facebook mengalami puluhan juta kali serangan hacker per hari. Apa dampaknya?
 https://t.co/MB1zun44Rk",2022-07-29 12:10:09,552523769.0,1.552989856258744e+18,0,0,1,3,"kominfo menyebutkan bahwa situs pendaftaran pse untuk google, whatsapp hingga facebook mengalami puluhan juta kali serangan hacker per hari. apa dampaknya? HTTPURL",neutral,0.7624185681343079
1.552988572650656e+18,id,"Jakarta - Aturan pemerintah mengenai PSE kembali ramai diperbincangkan.
#smashnews #beritaterbaru #beritaterkini #beritaterupdate #kabarterbaru #kabarterkini #aturanpemerintah #PSE #kominfo #tuaikritik 
https://t.co/u2K93eydag https://t.co/wK3z0fO9Zm",2022-07-29 12:05:03,1.4732731706815e+18,1.552988572650656e+18,2,1,2,0,jakarta - aturan pemerintah mengenai pse kembali ramai diperbincangkan. #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL HTTPURL,neutral,0.990213930606842
1.552980809316909e+18,id,"Paksa Google CS Daftar PSE Kominfo Tegaskan Kedaulatan Digitalisasi NKRI. 🇮🇩👍

@kemkominfo @PlateJohnny @Feroferaferrari @_dewiparamitha @cimimong150815
https://t.co/Xu0gYxT1Jv",2022-07-29 11:34:12,407116016.0,1.552980809316909e+18,0,0,3,0,paksa google cs daftar pse kominfo tegaskan kedaulatan digitalisasi nkri. :indonesia::thumbs_up: @USER @USER @USER @USER @USER HTTPURL,neutral,0.9865615963935852
1.55297975225582e+18,id,"Permenkominfo No 5/2020 bukanlah barang mati dan dapat direvisi. Jika dianggap melanggar konstitusi, masyarakat bisa mengajukan judicial review ke MK.

Untuk PSE yang terpenting sekarang adalah mengikuti aturan yang berlaku.

@kemkominfo
@PlateJohnny

.https://t.co/vPQRJh9rdY",2022-07-29 11:30:00,2542665199.0,1.55297975225582e+18,3,0,4,0,"permenkominfo no 5/2020 bukanlah barang mati dan dapat direvisi. jika dianggap melanggar konstitusi, masyarakat bisa mengajukan judicial review ke mk. untuk pse yang terpenting sekarang adalah mengikuti aturan yang berlaku. @USER @USER HTTPURL",neutral,0.7693914175033569
1.552979386978038e+18,id,"Tuhan semesta alam kasihani kami... :|

masa Google bisa gak muncul di PSE alasannya cuma layanannya terlalu banyak jadi harus daftar MANUAL 🤦‍♂️

emang kominfo ga bisa ngegaji tukang ketik untuk input ke data base? atau databasenya error ga sanggup nampung data?

1T? kemana 1T? https://t.co/708ian9pgC",2022-07-29 11:28:33,67281504.0,1.552979386978038e+18,627,81,1752,94,tuhan semesta alam kasihani kami... :| masa google bisa gak muncul di pse alasannya cuma layanannya terlalu banyak jadi harus daftar manual :man_facepalming: emang kominfo ga bisa ngegaji tukang ketik untuk input ke data base? atau databasenya error ga sanggup nampung data? 1t? kemana 1t? HTTPURL,negative,0.9966351389884949
1.552978151323898e+18,id,"Paksa Google CS Daftar PSE, @kemkominfo Tegakkan Kedaulatan Digital NKRI
https://t.co/BbHhgBWUUM",2022-07-29 11:23:38,1.378243426676732e+18,1.552978151323898e+18,0,0,3,0,"paksa google cs daftar pse, @USER tegakkan kedaulatan digital nkri HTTPURL",neutral,0.9425044059753418
1.552978039088116e+18,id,"Google mengeklaim telah mendaftarkan diri sebagai PSE di situs Kemenkominfo, namun namanya tak juga muncul. Ini penyebabnya. https://t.co/1s0ZCUV0si",2022-07-29 11:23:12,23343960.0,1.552978039088116e+18,0,1,1,1,"google mengeklaim telah mendaftarkan diri sebagai pse di situs kemenkominfo, namun namanya tak juga muncul. ini penyebabnya. HTTPURL",neutral,0.9234210252761841
1.552977280280007e+18,id,"Kominfo menyelidiki 55 Penyelenggara Sistem Elektronik (PSE) yang mendaftar dengan data 'abal-abal', termasuk menggunakan nama Google dan WhatsApp.

 https://t.co/j1XmDnfojS",2022-07-29 11:20:11,552523769.0,1.552977280280007e+18,0,0,1,1,"kominfo menyelidiki 55 penyelenggara sistem elektronik (pse) yang mendaftar dengan data 'abal-abal', termasuk menggunakan nama google dan whatsapp. HTTPURL",neutral,0.7694636583328247
1.55297724533284e+18,id,Ini Sebab Google Indonesia Tidak Muncul di Halaman PSE Kominfo Meski Sudah Daftar https://t.co/lVs22mEbEs,2022-07-29 11:20:02,74501380.0,1.55297724533284e+18,1,1,2,5,ini sebab google indonesia tidak muncul di halaman pse kominfo meski sudah daftar HTTPURL,neutral,0.9797371029853821
1.552976915140645e+18,id,"Google Dkk Wajib Daftar, Kominfo Diserang Hacker Puluhan Juta Kali https://t.co/XssN4L8WA8",2022-07-29 11:18:44,2243116382.0,1.552976915140645e+18,0,0,0,0,"google dkk wajib daftar, kominfo diserang hacker puluhan juta kali HTTPURL",negative,0.5455506443977356
1.552967207617012e+18,id,"Kominfo disebut-sebut bisa membuka isi pesan pengguna di WhatsApp maupun Google, berkat aturan wajib daftar PSE. Bagaimana prosedurnya?
 https://t.co/8qpm2rWjBY",2022-07-29 10:40:09,552523769.0,1.552967207617012e+18,0,0,2,0,"kominfo disebut-sebut bisa membuka isi pesan pengguna di whatsapp maupun google, berkat aturan wajib daftar pse. bagaimana prosedurnya? HTTPURL",neutral,0.9890918731689453
1.552962839890969e+18,id,"Paksa Google CS Daftar PSE, Kominfo Tegakkan Kedaulatan Digital NKRI

Demgan ketegasannya @kemkominfo telah membuktikan bahwa 210 juta pengguna internet di Indonesia merupakan nilai tawar yg mampu merobohkan benteng egoisme perusahaan2 global.  https://t.co/NvOTUhQK2O",2022-07-29 10:22:48,1.014587792062476e+18,1.552962839890969e+18,24,29,40,18,"paksa google cs daftar pse, kominfo tegakkan kedaulatan digital nkri demgan ketegasannya @USER telah membuktikan bahwa 210 juta pengguna internet di indonesia merupakan nilai tawar yg mampu merobohkan benteng egoisme perusahaan2 global. HTTPURL",neutral,0.6576465368270874
1.552961579724972e+18,id,Kominfo Bantah Bisa Lihat Isi Pesan di WhatsApp dan Google https://t.co/WdD63kG9rn,2022-07-29 10:17:47,2243116382.0,1.552961579724972e+18,0,0,0,0,kominfo bantah bisa lihat isi pesan di whatsapp dan google HTTPURL,neutral,0.9892138838768005
1.552960521196179e+18,zxx,https://t.co/C4ttkPAsxC,2022-07-29 10:13:35,9.800975597367214e+17,1.552960521196179e+18,1,0,1,0,HTTPURL,neutral,0.41922974586486816
1.552958401751163e+18,id,"Google dan YouTube belum masuk daftar PSE Indonesia. Namun raksasa teknologi terbebas dari ancaman blokir Kominfo. Apa alasannya?
 https://t.co/lTIYtoMcOd",2022-07-29 10:05:10,552523769.0,1.552958401751163e+18,1,0,1,0,google dan youtube belum masuk daftar pse indonesia. namun raksasa teknologi terbebas dari ancaman blokir kominfo. apa alasannya? HTTPURL,neutral,0.9523016214370728
1.552881871725347e+18,id,"Kementerian Komunikasi dan Informatika (Kominfo) mengancam akan memblokir Google, WhatsApp, Instagram, Netflix, dan kawan-kawannya beberapa hari lagi.
Hal ini, lantaran para perusahaan asing tersebut hingga saat ini tidak kunjung mendaftar sebagai Penyelenggara Sistem Elektronik. https://t.co/HHR77Og8Zu",2022-07-29 05:01:04,1.438732688198824e+18,1.552881871725347e+18,0,0,0,0,"kementerian komunikasi dan informatika (kominfo) mengancam akan memblokir google, whatsapp, instagram, netflix, dan kawan-kawannya beberapa hari lagi. hal ini, lantaran para perusahaan asing tersebut hingga saat ini tidak kunjung mendaftar sebagai penyelenggara sistem elektronik. HTTPURL",neutral,0.8841331005096436
1.552868045466481e+18,id,@Kii_Lurah @Google @kemkominfo kominfo klo duit nya gugel kenceng mah aman 🤣,2022-07-29 04:06:07,1.417079987614589e+18,1.552263015902642e+18,0,0,0,0,@USER @USER @USER kominfo klo duit nya gugel kenceng mah aman :rolling_on_the_floor_laughing:,neutral,0.8337364792823792
1.552847477409083e+18,id,Aturan PSE Wajib Daftar‚ Kominfo Bisa Lihat Pesan di WhatsApp &amp; Google https://t.co/YEBhWrysWm via @KATADATAcoid,2022-07-29 02:44:23,1256384640.0,1.552847477409083e+18,1,0,0,0,aturan pse wajib daftar‚ kominfo bisa lihat pesan di whatsapp & google HTTPURL via @USER,neutral,0.9964253306388855
1.552752592077603e+18,id,Kebajikan Google vs PSE Kominfo https://t.co/vEygD5nEuw,2022-07-28 20:27:21,23786106.0,1.552752592077603e+18,0,0,1,0,kebajikan google vs pse kominfo HTTPURL,neutral,0.9960438013076782
