id,lang,text,author_id,conversation_id,created_at,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.551957735586931e+18,id,Peserta juga nantinya akan mendapatkan E-sertifikat langsung dari Kementerian Kominfo dan E- Money untuk 10 orang @kemkominfo @PlateJohnny https://t.co/cQNKqMD6LP,1.381618304184246e+18,1.551957735586931e+18,2022-07-26 15:48:52,0,0,0,0,peserta juga nantinya akan mendapatkan e-sertifikat langsung dari kementerian kominfo dan e- money untuk 10 orang @USER @USER HTTPURL,neutral,0.9826623201370239
1.551957482255184e+18,id,"@Gahyebn @sohibnabi @YAOIBASERP ih apaansih so imut, generalisasi banget kayak gini apa kata kominfo coba",2166363794.0,1.551872059797811e+18,2022-07-26 15:47:52,0,0,0,0,"@USER @USER @USER ih apaansih so imut, generalisasi banget kayak gini apa kata kominfo coba",negative,0.9948350191116333
1.55195674158302e+18,id,"Kementerian Kominfo akan memblokir situs-situs yang menyediakan slot judi online tersebut. Kominfo akan gunakan sistem pengawasan terbaru yang disebut surveillance system, teknologi ini dapat membaca alfabet dan numerik.
@kemkominfo
@PlateJohnny 

https://t.co/ThYfuGHQVl",14934218.0,1.55195674158302e+18,2022-07-26 15:44:55,0,0,0,0,"kementerian kominfo akan memblokir situs-situs yang menyediakan slot judi online tersebut. kominfo akan gunakan sistem pengawasan terbaru yang disebut surveillance system, teknologi ini dapat membaca alfabet dan numerik. @USER @USER HTTPURL",neutral,0.9881733059883118
1.551956581184864e+18,id,"Kementerian Kominfo akan memblokir situs-situs yang menyediakan slot judi online tersebut. Kominfo akan gunakan sistem pengawasan terbaru yang disebut surveillance system, teknologi ini dapat membaca alfabet dan numerik.
@kemkominfo
@PlateJohnny 

https://t.co/GfpCIwXFyR",585736635.0,1.551956581184864e+18,2022-07-26 15:44:17,0,0,0,0,"kementerian kominfo akan memblokir situs-situs yang menyediakan slot judi online tersebut. kominfo akan gunakan sistem pengawasan terbaru yang disebut surveillance system, teknologi ini dapat membaca alfabet dan numerik. @USER @USER HTTPURL",neutral,0.9881733059883118
1.551956467766292e+18,id,"Kementerian Kominfo akan memblokir situs-situs yang menyediakan slot judi online tersebut. Kominfo akan gunakan sistem pengawasan terbaru yang disebut surveillance system, teknologi ini dapat membaca alfabet dan numerik.
@kemkominfo
@PlateJohnny 

https://t.co/ZPmF4y9FZk",1461159312.0,1.551956467766292e+18,2022-07-26 15:43:50,0,0,0,0,"kementerian kominfo akan memblokir situs-situs yang menyediakan slot judi online tersebut. kominfo akan gunakan sistem pengawasan terbaru yang disebut surveillance system, teknologi ini dapat membaca alfabet dan numerik. @USER @USER HTTPURL",neutral,0.9881733059883118
1.551956362862957e+18,id,"Kementerian Kominfo akan memblokir situs-situs yang menyediakan slot judi online tersebut. Kominfo akan gunakan sistem pengawasan terbaru yang disebut surveillance system, teknologi ini dapat membaca alfabet dan numerik.
@kemkominfo
@PlateJohnny 

https://t.co/MlTNpbhi7B",7.191218143042028e+17,1.551956362862957e+18,2022-07-26 15:43:25,0,0,0,0,"kementerian kominfo akan memblokir situs-situs yang menyediakan slot judi online tersebut. kominfo akan gunakan sistem pengawasan terbaru yang disebut surveillance system, teknologi ini dapat membaca alfabet dan numerik. @USER @USER HTTPURL",neutral,0.9881733059883118
1.551955276810465e+18,id,"Masyarakat perlu dalam mengakses, mencari, dan memanfaatkan setiap data dan informasi yang diterima dan didistribusikan ke berbagai platform digital yang dimilikinya.

Pengunaan Internet Makin Bebas, Kominfo: Saring Informasi dengan Baik
@kemkominfo 
 https://t.co/5YUr6Yh2yK",1461159312.0,1.551955276810465e+18,2022-07-26 15:39:06,0,0,0,0,"masyarakat perlu dalam mengakses, mencari, dan memanfaatkan setiap data dan informasi yang diterima dan didistribusikan ke berbagai platform digital yang dimilikinya. pengunaan internet makin bebas, kominfo: saring informasi dengan baik @USER HTTPURL",neutral,0.8295288681983948
1.55195502814312e+18,id,"Masyarakat perlu dalam mengakses, mencari, dan memanfaatkan setiap data dan informasi yang diterima dan didistribusikan ke berbagai platform digital yang dimilikinya.

Pengunaan Internet Makin Bebas, Kominfo: Saring Informasi dengan Baik
@kemkominfo 
 https://t.co/6BDxJczCdD",14934218.0,1.55195502814312e+18,2022-07-26 15:38:07,0,0,0,0,"masyarakat perlu dalam mengakses, mencari, dan memanfaatkan setiap data dan informasi yang diterima dan didistribusikan ke berbagai platform digital yang dimilikinya. pengunaan internet makin bebas, kominfo: saring informasi dengan baik @USER HTTPURL",neutral,0.8295288681983948
1.551954891840844e+18,id,"Masyarakat perlu dalam mengakses, mencari, dan memanfaatkan setiap data dan informasi yang diterima dan didistribusikan ke berbagai platform digital yang dimilikinya.

Pengunaan Internet Makin Bebas, Kominfo: Saring Informasi dengan Baik
@kemkominfo 
 https://t.co/qw6zNDisSz",585736635.0,1.551954891840844e+18,2022-07-26 15:37:34,0,0,0,0,"masyarakat perlu dalam mengakses, mencari, dan memanfaatkan setiap data dan informasi yang diterima dan didistribusikan ke berbagai platform digital yang dimilikinya. pengunaan internet makin bebas, kominfo: saring informasi dengan baik @USER HTTPURL",neutral,0.8295288681983948
1.551954758424236e+18,id,"Masyarakat perlu dalam mengakses, mencari, dan memanfaatkan setiap data dan informasi yang diterima dan didistribusikan ke berbagai platform digital yang dimilikinya.

Pengunaan Internet Makin Bebas, Kominfo: Saring Informasi dengan Baik
@kemkominfo 
 https://t.co/0J9ZcjqDgW",7.191218143042028e+17,1.551954758424236e+18,2022-07-26 15:37:02,0,0,0,0,"masyarakat perlu dalam mengakses, mencari, dan memanfaatkan setiap data dan informasi yang diterima dan didistribusikan ke berbagai platform digital yang dimilikinya. pengunaan internet makin bebas, kominfo: saring informasi dengan baik @USER HTTPURL",neutral,0.8295288681983948
1.551954561740333e+18,id,@waduuhan @drf_13 @S_AshelJKT48 daripada penuh kominfo,384174352.0,1.551933295054692e+18,2022-07-26 15:36:16,0,1,0,0,@USER @USER @USER daripada penuh kominfo,negative,0.9772337675094604
1.551953746724557e+18,id,"Hadiri Jatim Kominfo Festival, Diskominfosan Situbondo Perkenalkan Kendaraan LED Videotron Hasil DBHCHT https://t.co/12yZBg4XD5",4110696072.0,1.551953746724557e+18,2022-07-26 15:33:01,0,0,0,0,"hadiri jatim kominfo festival, diskominfosan situbondo perkenalkan kendaraan led videotron hasil dbhcht HTTPURL",neutral,0.9974529147148132
1.551952659606712e+18,id,"#FREE #DOORPRIZE 🥳🥳🥳
Simak bersama dalam #Diskusi Virtual
“Sosialisasi #AnalogSwitchOff dan #Seremoni Penyerahan #SetTopBox Kementerian Komunikasi dan Informatika bersama Komisi I #DPR RI” 
💙💛 https://t.co/9rrB3TIS7z
#Kominfo
#TVDigital
#BersihJernihCanggih",1.370609130373718e+18,1.551952659606712e+18,2022-07-26 15:28:42,0,0,1,0,#HASHTAG #HASHTAG :partying_face::partying_face::partying_face: simak bersama dalam #HASHTAG virtual “sosialisasi #HASHTAG dan #HASHTAG penyerahan #HASHTAG kementerian komunikasi dan informatika bersama komisi i #HASHTAG ri” :blue_heart::yellow_heart: HTTPURL #HASHTAG #HASHTAG #HASHTAG,neutral,0.99112868309021
1.551951753792594e+18,id,[askrl] steam sama epic games udah daftar pse kominfo belum ya?,1.197225394866282e+18,1.551951753792594e+18,2022-07-26 15:25:06,0,0,0,0,[askrl] steam sama epic games udah daftar pse kominfo belum ya?,neutral,0.9976697564125061
1.551951628542317e+18,id,"Sejumlah aplikasi dari perusahaan teknologi yang mungkin sering kamu gunakan akhirnya terdaftar di Kominfo.

Coba cek masih ada aplikasi andalan kamu yang belum terdaftar? 

di web berikut https://t.co/CZXWmUqATx 

#AktivitasTanpaBatas 
#InternetnyaIndonesia https://t.co/rFJdfi4oji",397675746.0,1.551951628542317e+18,2022-07-26 15:24:36,0,0,0,0,sejumlah aplikasi dari perusahaan teknologi yang mungkin sering kamu gunakan akhirnya terdaftar di kominfo. coba cek masih ada aplikasi andalan kamu yang belum terdaftar? di web berikut HTTPURL #HASHTAG #HASHTAG HTTPURL,neutral,0.9865376949310303
1.551950909500199e+18,id,"Kominfo  sebagai salah satu juru bicara pemerintah turut mengambil bagian pada pelaksanaan Hari Anak Nasional 2022 dengan menyelenggarakan dialog interaktif.

@PlateJohnny 
@kemkominfo https://t.co/vK2jLxuFNE",2495710832.0,1.551950909500199e+18,2022-07-26 15:21:45,0,0,1,0,kominfo sebagai salah satu juru bicara pemerintah turut mengambil bagian pada pelaksanaan hari anak nasional 2022 dengan menyelenggarakan dialog interaktif. @USER @USER HTTPURL,neutral,0.9850522875785828
1.551945777861501e+18,id,"Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail https://t.co/ATwOAJoseJ",8.814713787754496e+17,1.551945777861501e+18,2022-07-26 15:01:21,0,0,0,0,"lewat aturan pse, kominfo bisa intip percakapan whatsapp dan gmail HTTPURL",neutral,0.9970867037773132
1.551945279733395e+18,id,"RAKORD OPS AMAN SURO 2022

Kapolres Magetan menghadiri kegiatan Rakor Eksternal Ops Aman Suro 2022 dalam rangka pengamanan giat masyarakat pada bulan Muharram / Suro 1444 H bertempat di Gedung GCOI Kominfo Kota Madiun dalam rangka Harkamtibmas

@humaspoldajatim 
@divisihumaspolri https://t.co/HOrL0YTlUO",1.31239991726923e+18,1.551945279733395e+18,2022-07-26 14:59:23,0,0,0,0,rakord ops aman suro 2022 kapolres magetan menghadiri kegiatan rakor eksternal ops aman suro 2022 dalam rangka pengamanan giat masyarakat pada bulan muharram / suro 1444 h bertempat di gedung gcoi kominfo kota madiun dalam rangka harkamtibmas @USER @USER HTTPURL,neutral,0.9855660796165466
1.551942649212731e+18,id,"Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail https://t.co/eudM7suHTx",1829416813.0,1.551942649212731e+18,2022-07-26 14:48:55,0,0,0,0,"lewat aturan pse, kominfo bisa intip percakapan whatsapp dan gmail HTTPURL",neutral,0.9970867037773132
1.551942570091385e+18,id,"kalo ga salah Privacy Policy di bbrp layanan dah terlanjur pada nulis buat ""melindungi data pengguna"" dan bahkan karyawan sendiri ga ada ijin akses, tapi Kominfo malah minta akses 😅

tapi asal ga ngeganggu atau data bocor, dan nanti enggak disalahgunakan, aku ok ok aja sih 🤔 https://t.co/tpas9tv6U8",156857517.0,1.551942570091385e+18,2022-07-26 14:48:37,0,0,0,1,"kalo ga salah privacy policy di bbrp layanan dah terlanjur pada nulis buat ""melindungi data pengguna"" dan bahkan karyawan sendiri ga ada ijin akses, tapi kominfo malah minta akses :grinning_face_with_sweat: tapi asal ga ngeganggu atau data bocor, dan nanti enggak disalahgunakan, aku ok ok aja sih :thinking_face: HTTPURL",negative,0.8441142439842224
1.551942176413663e+18,id,"@kominfo_jtg @ganjarpranowo Entah kanapa.... Otak gue nyerempet"" modus esmka. 

😐",1131285223.0,1.551733494690198e+18,2022-07-26 14:47:03,0,0,0,0,"@USER @USER entah kanapa.... otak gue nyerempet"" modus esmka. :neutral_face:",negative,0.9927403330802917
1.55194089143443e+18,id,@brttransjateng @ganjarpranowo @provjateng @kominfo_jtg @perhubunganjtg Minta halte dong di sekolah sekolah kendal-mangkang,255569534.0,1.550767036380611e+18,2022-07-26 14:41:56,0,0,0,0,@USER @USER @USER @USER @USER minta halte dong di sekolah sekolah kendal-mangkang,neutral,0.911806583404541
1.551938558466085e+18,id,"https://t.co/DNomQgED5p

anjenggggg https://t.co/EZvdidr7cr",1.247161094902141e+18,1.551937947196596e+18,2022-07-26 14:32:40,0,1,0,0,HTTPURL anjenggggg HTTPURL,negative,0.9876838326454163
1.551938440702431e+18,id,@wiindylukita event kominfo nih enteee ngantooor bukan weekend nih wkwk,146805894.0,1.551902187709534e+18,2022-07-26 14:32:12,0,1,0,0,@USER event kominfo nih enteee ngantooor bukan weekend nih wkwk,neutral,0.5851364731788635
1.55193834812987e+18,id,"KOMINFO TINJAU PROGRES PEMBUATAN SATELIT DI BOEING DAN SPACEX

@kemkominfo @PlateJohnny https://t.co/yG3RYkSU20",1.549753130925302e+18,1.55193834812987e+18,2022-07-26 14:31:50,0,0,0,0,kominfo tinjau progres pembuatan satelit di boeing dan spacex @USER @USER HTTPURL,neutral,0.9977644681930542
1.55193644287565e+18,id,"Jatim Kominfo Festival Resmi Dibuka Gubernur Khofifah

@kemkominfo @PlateJohnny https://t.co/JBRMSJ01PR",1.549753130925302e+18,1.55193644287565e+18,2022-07-26 14:24:16,0,0,0,0,jatim kominfo festival resmi dibuka gubernur khofifah @USER @USER HTTPURL,neutral,0.9967358708381653
1.551936170027848e+18,id,Kadis Kominfo Muba Audensi Dengan GM Telekomunikasi Tbk Wilayah Sumsel https://t.co/NiDDHzU2PM https://t.co/vcHtdrlhep,9.929700906340844e+17,1.551936170027848e+18,2022-07-26 14:23:11,0,0,0,0,kadis kominfo muba audensi dengan gm telekomunikasi tbk wilayah sumsel HTTPURL HTTPURL,neutral,0.997956395149231
1.551936032580436e+18,id,"Regulasi ini diterapkan Indonesia @kemkominfo Peraturan Menteri Komunikasi dan Informatika Nomor 5 Tahun 2020 tentang Penyelenggara Sistem Elektronik Lingkup Privat.
@PlateJohnny 
https://t.co/3GUqX2LCbY",1.359504856294117e+18,1.551936032580436e+18,2022-07-26 14:22:38,0,0,3,0,regulasi ini diterapkan indonesia @USER peraturan menteri komunikasi dan informatika nomor 5 tahun 2020 tentang penyelenggara sistem elektronik lingkup privat. @USER HTTPURL,neutral,0.9930341243743896
1.551935316054925e+18,id,"Belasan BTS tersebut dibangun di kampung terjauh di Kabupaten Jayapura, Papua,
@kemkominfo 
@PlateJohnny 
https://t.co/BfjV30ouub",1.359504856294117e+18,1.551935316054925e+18,2022-07-26 14:19:47,0,0,4,0,"belasan bts tersebut dibangun di kampung terjauh di kabupaten jayapura, papua, @USER @USER HTTPURL",neutral,0.9950855374336243
1.551935119312798e+18,id,"𝙎𝙞𝙨𝙬𝙖 𝙎𝙇𝘽 𝙄𝙉𝘿𝙊𝙂𝙧𝙤𝙬 𝙎𝙤𝙧𝙤𝙬𝙖𝙠𝙤 𝙄𝙠𝙪𝙩 𝙋𝙚𝙧𝙞𝙣𝙜𝙖𝙩𝙖𝙣 𝙃𝙖𝙧𝙞 𝘼𝙣𝙖𝙠 𝙉𝙖𝙨𝙞𝙤𝙣𝙖𝙡 𝙏𝙞𝙣𝙜𝙠𝙖𝙩 𝙆𝙖𝙗. 𝙇𝙪𝙩𝙞𝙢

SELENGKAPNYA DI 👉 https://t.co/RKOQN1EAgC

#luwutimurinspiring #berkelanjutan #lebihmaju #berlandas #nilai #agama #dan #budaya https://t.co/Uo5E5F6bJk",8.900555904955064e+17,1.551935119312798e+18,2022-07-26 14:19:00,0,0,0,0,𝙎𝙞𝙨𝙬𝙖 𝙎𝙇𝘽 𝙄𝙉𝘿𝙊𝙂𝙧𝙤𝙬 𝙎𝙤𝙧𝙤𝙬𝙖𝙠𝙤 𝙄𝙠𝙪𝙩 𝙋𝙚𝙧𝙞𝙣𝙜𝙖𝙩𝙖𝙣 𝙃𝙖𝙧𝙞 𝘼𝙣𝙖𝙠 𝙉𝙖𝙨𝙞𝙤𝙣𝙖𝙡 𝙏𝙞𝙣𝙜𝙠𝙖𝙩 𝙆𝙖𝙗. 𝙇𝙪𝙩𝙞𝙢 selengkapnya di :backhand_index_pointing_right: HTTPURL #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL,neutral,0.9572806358337402
1.551935009354912e+18,id,"Zoom, Amazon, LinkedIn, Alibaba dan eBay terancam tidak bisa di akses lagi di Indonesia, karena pihak pengelola platform tersebut, belum mendaftarkan PSE lingkup privat mereka ke kementerian Kominfo RI.semua produk layanan meta Indonesia dan Google Indonesia sudah terdaftar.",9.800975597367214e+17,1.551935009354912e+18,2022-07-26 14:18:34,1,0,1,0,"zoom, amazon, linkedin, alibaba dan ebay terancam tidak bisa di akses lagi di indonesia, karena pihak pengelola platform tersebut, belum mendaftarkan pse lingkup privat mereka ke kementerian kominfo ri.semua produk layanan meta indonesia dan google indonesia sudah terdaftar.",neutral,0.9845829010009766
1.551934989608051e+18,id,"Seluruh layanan Google, seperti YouTube, Gmail, Google Maps, Google Classroom, Play Store, dan lainnya tidak akan mengalami pemblokiran oleh @kemkominfo
@PlateJohnny 
https://t.co/taKE2kcA9Y",1.359504856294117e+18,1.551934989608051e+18,2022-07-26 14:18:29,0,0,3,0,"seluruh layanan google, seperti youtube, gmail, google maps, google classroom, play store, dan lainnya tidak akan mengalami pemblokiran oleh @USER @USER HTTPURL",neutral,0.9393031001091003
