id,conversation_id,lang,created_at,author_id,text,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.551935009354912e+18,1.551935009354912e+18,id,2022-07-26 14:18:34,980097559736721408,"Zoom, Amazon, LinkedIn, Alibaba dan eBay terancam tidak bisa di akses lagi di Indonesia, karena pihak pengelola platform tersebut, belum mendaftarkan PSE lingkup privat mereka ke kementerian Kominfo RI.semua produk layanan meta Indonesia dan Google Indonesia sudah terdaftar.",1,0,1,0,"zoom, amazon, linkedin, alibaba dan ebay terancam tidak bisa di akses lagi di indonesia, karena pihak pengelola platform tersebut, belum mendaftarkan pse lingkup privat mereka ke kementerian kominfo ri.semua produk layanan meta indonesia dan google indonesia sudah terdaftar.",neutral,0.9845829010009766
1.551934989608051e+18,1.551934989608051e+18,id,2022-07-26 14:18:29,1359504856294117120,"Seluruh layanan Google, seperti YouTube, Gmail, Google Maps, Google Classroom, Play Store, dan lainnya tidak akan mengalami pemblokiran oleh @kemkominfo
@PlateJohnny 
https://t.co/taKE2kcA9Y",0,0,3,0,"seluruh layanan google, seperti youtube, gmail, google maps, google classroom, play store, dan lainnya tidak akan mengalami pemblokiran oleh @USER @USER HTTPURL",neutral,0.9393031001091003
1.551934310940348e+18,1.551934310940348e+18,id,2022-07-26 14:15:47,980097559736721408,"Platform penyedia layanan video meeting online asal China,Zoom terancam tidak bisa di akses di Indonesia lagi, pasalnya pihak pengelola Zoom meeting belum melakukan pendaftaran PSE lingkup privat mereka ke kementerian Kominfo RI hingga hari ini,selain zoom, Amazon juga belum.",1,0,1,0,"platform penyedia layanan video meeting online asal china,zoom terancam tidak bisa di akses di indonesia lagi, pasalnya pihak pengelola zoom meeting belum melakukan pendaftaran pse lingkup privat mereka ke kementerian kominfo ri hingga hari ini,selain zoom, amazon juga belum.",neutral,0.9801484942436218
1.551933730679394e+18,1.551933730679394e+18,id,2022-07-26 14:13:29,980097559736721408,"Besok adalah hari terakhir pendaftaran PSE lingkup privat semua platform media sosial yang beroperasi di Indonesia, sebenarnya kementerian Kominfo RI, telah menutup pendaftaran PSE lingkup privat pada 20 Juli lalu, namun akhirnya memutuskan untuk di beri perpanjangan waktu.",1,0,1,0,"besok adalah hari terakhir pendaftaran pse lingkup privat semua platform media sosial yang beroperasi di indonesia, sebenarnya kementerian kominfo ri, telah menutup pendaftaran pse lingkup privat pada 20 juli lalu, namun akhirnya memutuskan untuk di beri perpanjangan waktu.",neutral,0.990206778049469
1.551933234052846e+18,1.551933234052846e+18,zxx,2022-07-26 14:11:31,980097559736721408,https://t.co/ukoMSgrY1A,1,0,1,0,HTTPURL,neutral,0.41922974586486816
1.551931998117446e+18,1.551931998117446e+18,zxx,2022-07-26 14:06:36,1534574416859787008,https://t.co/mlp00vwRFu,0,0,0,0,HTTPURL,neutral,0.41922974586486816
1.551923078241944e+18,1.550694953981882e+18,id,2022-07-26 13:31:09,1421696144757820928,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Pemerintah melalui Kominfo gencar melakukan kampanye registrasi Penyelenggara Sistem Elektronik (PSE) yang akan menjadi basis data atas perusahaan yang legal dan beroperasi dengan benar.
@PlateJohnny @kemkominfo",0,0,0,0,@USER @USER @USER @USER pemerintah melalui kominfo gencar melakukan kampanye registrasi penyelenggara sistem elektronik (pse) yang akan menjadi basis data atas perusahaan yang legal dan beroperasi dengan benar. @USER @USER,neutral,0.9720495939254761
1.551919469672669e+18,1.551919469672669e+18,id,2022-07-26 13:16:49,1255870456797650944,"Bagi PSE yang tidak mendaftar per tenggat waktu yang telah ditetapkan yaitu lima hari kerja , maka akan di tindak tegas dengan pemblokiran dan pemutusan akses. 

@kemkominfo
@PlateJohnny
https://t.co/s3hY45R7IR",0,0,0,0,"bagi pse yang tidak mendaftar per tenggat waktu yang telah ditetapkan yaitu lima hari kerja , maka akan di tindak tegas dengan pemblokiran dan pemutusan akses. @USER @USER HTTPURL",neutral,0.7977604269981384
1.551916776459342e+18,1.551916776459342e+18,id,2022-07-26 13:06:07,419351733,"Hadirkan Banyak Inovasi, Alibaba Cloud Patuhi Kebijakan PSE Kominfo https://t.co/9t6oSXawIF /via @gizmologi https://t.co/HpDQTNdUme",0,0,0,0,"hadirkan banyak inovasi, alibaba cloud patuhi kebijakan pse kominfo HTTPURL /via @USER HTTPURL",neutral,0.9956808090209961
1.551916565746319e+18,1.551916565746319e+18,id,2022-07-26 13:05:17,1255870456797650944,"Google akhirnya mendaftarkan diri sebagai Penyelenggara Sistem Elektronik (PSE) Lingkup Privat di @kemkominfo

@PlateJohnny
https://t.co/stYWLUKd1P",0,0,0,0,google akhirnya mendaftarkan diri sebagai penyelenggara sistem elektronik (pse) lingkup privat di @USER @USER HTTPURL,neutral,0.99724280834198
1.551904214535782e+18,1.551904214535782e+18,id,2022-07-26 12:16:12,3570716532,"Hadirkan Banyak Inovasi, Alibaba Cloud Patuhi Kebijakan PSE Kominfo https://t.co/4QmYBXw3rE",0,0,1,0,"hadirkan banyak inovasi, alibaba cloud patuhi kebijakan pse kominfo HTTPURL",neutral,0.9961221814155579
1.551899284765016e+18,1.551860130437669e+18,en,2022-07-26 11:56:37,3291665198,"@kominfu @pokico2 @kemkominfo And even if the government created a new DNS checker website, do people still trust them, like the Efiling Pajak, OSS, and PSE kerfuffle? There could also be news that the gov shadowbanning certain sites (blocked but invisible on https://t.co/zlNbiNhuki) during the incident.",0,1,2,0,"@USER @USER @USER and even if the government created a new dns checker website, do people still trust them, like the efiling pajak, oss, and pse kerfuffle? there could also be news that the gov shadowbanning certain sites (blocked but invisible on HTTPURL during the incident.",neutral,0.49940162897109985
1.551891822833676e+18,1.551891822833676e+18,en,2022-07-26 11:26:57,945884355607404544,"Bad news, guys. If you're Indonesian fellas that seeing this tweet and playing games that published/developed by Nintendo, Epic Games, and EA, you're must worried. Why? Because their PSE still not registered on Kominfo. Idk if I can play Apex Mobile in the future #BlokirKominfo https://t.co/R8Ew2eZxQp",3,4,2,0,"bad news, guys. if you're indonesian fellas that seeing this tweet and playing games that published/developed by nintendo, epic games, and ea, you're must worried. why? because their pse still not registered on kominfo. idk if i can play apex mobile in the future #HASHTAG HTTPURL",neutral,0.7048405408859253
1.551882553879314e+18,1.551789332888961e+18,id,2022-07-26 10:50:08,1080657285842518016,"@detikcom https://t.co/Vgrxp4amvu
Web amatiran... ancem2 blokir segala",0,0,0,0,@USER HTTPURL web amatiran... ancem2 blokir segala,negative,0.9970943927764893
1.551876469361906e+18,1.551876469361906e+18,id,2022-07-26 10:25:57,972357839279673344,"Google sudah mendaftar PSE. 
Dengan begitu , seluruh layanan Google seperti ; 
~ YouTube 
~ Gmail 
~ Google Maps 
~ Google Classroom 
~ Play Store dan lainnya tidak akan mengalami pemblokiran oleh @kemkominfo.

@PlateJohnny 
https://t.co/HR9UIbGKVr",0,0,0,0,"google sudah mendaftar pse. dengan begitu , seluruh layanan google seperti ; ~ youtube ~ gmail ~ google maps ~ google classroom ~ play store dan lainnya tidak akan mengalami pemblokiran oleh @USER @USER HTTPURL",neutral,0.9574942588806152
1.551873874978951e+18,1.551068059951018e+18,en,2022-07-26 10:15:38,1348778234343641088,"@TY_Platinum Pse.kominfo something i forgot, I think they actually take it down because it was hacked and someone managed to access the admin account",0,1,0,0,"@USER pse.kominfo something i forgot, i think they actually take it down because it was hacked and someone managed to access the admin account",negative,0.7651507258415222
1.551869696827216e+18,1.551869696827216e+18,id,2022-07-26 09:59:02,1012203544328297984,"900 Miliar harusnya udah bisa bikin perusahaan besar segede e-Fishery, Alami, Amartha, dsj. atau bisa buat modal bikin 50 software house besar.

Hmmm.. tapi kok gini, ya?
Mengheran 🤔

Belum lagi soal polemik aturan Permen Kominfo terkait PSE Lingkup Privat itu sendiri. 😥 https://t.co/FE2prWleJA",0,0,0,0,"900 miliar harusnya udah bisa bikin perusahaan besar segede e-fishery, alami, amartha, dsj. atau bisa buat modal bikin 50 software house besar. hmmm.. tapi kok gini, ya? mengheran :thinking_face: belum lagi soal polemik aturan permen kominfo terkait pse lingkup privat itu sendiri. :sad_but_relieved_face: HTTPURL",negative,0.9700151681900024
1.551866163159699e+18,1.551866163159699e+18,id,2022-07-26 09:45:00,125297822,"AJI menilai aturan ini sebagai ancaman baru untuk menggerogoti kebebasan pers dan kebebasan berekspresi di tanah air.
https://t.co/wH1TCI6Xnv",1,0,1,0,aji menilai aturan ini sebagai ancaman baru untuk menggerogoti kebebasan pers dan kebebasan berekspresi di tanah air. HTTPURL,neutral,0.7995040416717529
1.551856807748194e+18,1.551856807748194e+18,ja,2022-07-26 09:07:49,77654478,"#RekayasaPolitikRezim
#RekayasaPolitikRezim
サブスク解禁 Pitso Ricard Mimi Bay Kemal Hobi Brexit ペン入れ

Haha! Intip jg dong manjah2nya Jejey ke Roy, atw gaya Bonge di CFW yg mkn SEBLEW!

Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail https://t.co/tkpTfWbM2N",1,2,5,0,"#HASHTAG #HASHTAG サブスク解禁 pitso ricard mimi bay kemal hobi brexit ペン入れ haha! intip jg dong manjah2nya jejey ke roy, atw gaya bonge di cfw yg mkn seblew! lewat aturan pse, kominfo bisa intip percakapan whatsapp dan gmail HTTPURL",neutral,0.9382390975952148
1.551855536727294e+18,1.551855536727294e+18,id,2022-07-26 09:02:46,17128975,"Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail https://t.co/1VplUGtiBO",168,92,339,258,"lewat aturan pse, kominfo bisa intip percakapan whatsapp dan gmail HTTPURL",neutral,0.9970867037773132
1.551846424492384e+18,1.551846424492384e+18,id,2022-07-26 08:26:34,17128975,2 Kerugian Jika Perusahaan Tak Daftar PSE Kominfo https://t.co/379qsLGwzJ,0,1,2,0,2 kerugian jika perusahaan tak daftar pse kominfo HTTPURL,neutral,0.6622093915939331
1.551838141903823e+18,1.551838141903823e+18,id,2022-07-26 07:53:39,1277903913446896128,"Nahhh... 

@kemkominfo Beri tenggat waktu
5 Hari PSE Privat untuk Daftar

@PlateJohnny 

https://t.co/ilBHRN0Qfb https://t.co/CRcACu4Bvc",0,0,0,0,nahhh... @USER beri tenggat waktu 5 hari pse privat untuk daftar @USER HTTPURL HTTPURL,neutral,0.9012629985809326
1.551837959992644e+18,1.551837959992644e+18,id,2022-07-26 07:52:56,1277903913446896128,"Wouw.. 

@kemkominfo kirim surat Peringatan ke 100 PSE besar
Yang belum daftar 

@PlateJohnny 

https://t.co/IxvDdG3kcz https://t.co/EoN5hWFE6y",0,0,0,0,wouw.. @USER kirim surat peringatan ke 100 pse besar yang belum daftar @USER HTTPURL HTTPURL,negative,0.5018718838691711
1.551830711841083e+18,1.551830711841083e+18,id,2022-07-26 07:24:07,1277903913446896128,"Yesss.. 
Google daftar PSE @kemkominfo

YouTube dan Gmail
Gak jadi diblokir deh.. ✌

@PlateJohnny 

https://t.co/yI7wld8aOj https://t.co/QjQnWYMx75",0,0,0,0,yesss.. google daftar pse @USER youtube dan gmail gak jadi diblokir deh.. :victory_hand: @USER HTTPURL HTTPURL,negative,0.6647676825523376
1.551828861649727e+18,1.551828861649727e+18,id,2022-07-26 07:16:46,258629268,"Alih-alih memberikan platform digital keleluasaan untuk melakukan inovasi sebagaimana karakteristiknya, Pendaftaran PSE ini justru menakut-nakuti user platform dengan berbagai macam restriksi yang menyebabkan matinya kemampuan daya kreatif.

https://t.co/4OyX0n6hZS https://t.co/AFDzk13fVZ",27,1,47,3,"alih-alih memberikan platform digital keleluasaan untuk melakukan inovasi sebagaimana karakteristiknya, pendaftaran pse ini justru menakut-nakuti user platform dengan berbagai macam restriksi yang menyebabkan matinya kemampuan daya kreatif. HTTPURL HTTPURL",negative,0.7762408256530762
1.551828211700466e+18,1.551828211700466e+18,id,2022-07-26 07:14:11,749916902437236736,"Kominfo Blokir Dota, Yahoo, Steam Jika Tak Daftar PSE https://t.co/9WAikPV78p",0,0,1,0,"kominfo blokir dota, yahoo, steam jika tak daftar pse HTTPURL",neutral,0.993118405342102
1.551814937336435e+18,1.551814937336435e+18,id,2022-07-26 06:21:27,1493955534185438976,"Google akhirnya mendaftarkan diri sebagai Penyelenggara Sistem Elektronik (PSE) Lingkup Privat di Kementerian Komunikasi dan Informatika @kemkominfo. Pendaftaran dilakukan satu hari setelah tenggat pendaftaran PSE
@PlateJohnny
https://t.co/cFXwXu8v2O",0,0,0,0,google akhirnya mendaftarkan diri sebagai penyelenggara sistem elektronik (pse) lingkup privat di kementerian komunikasi dan informatika @USER pendaftaran dilakukan satu hari setelah tenggat pendaftaran pse @USER HTTPURL,neutral,0.9959403276443481
1.55181161828717e+18,1.55181161828717e+18,id,2022-07-26 06:08:15,1110071306320400000,"Lindungi Masyarakat, Kominfo Minta Ribuan PSE Lingkup Privat Segera Daftar Ulang https://t.co/KTJGq3Cvjj",0,0,0,0,"lindungi masyarakat, kominfo minta ribuan pse lingkup privat segera daftar ulang HTTPURL",neutral,0.9972646236419678
1.551810932686217e+18,1.551810932686217e+18,id,2022-07-26 06:05:32,737114089386741760,Update Daftar PSE yang Sudah Aman dan Belum Terdaftar  #Kominfo #Aplikasi #Apple #Amazon #Tesla #PSELingkupPrivat #PenyelenggaraSistemElektronik #AplikasiBlokir #Yandex https://t.co/OxtOD1rEU1 https://t.co/PrX5FDT3x7,1,0,0,0,update daftar pse yang sudah aman dan belum terdaftar #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL HTTPURL,neutral,0.9808340668678284
1.551794162017915e+18,1.550332306165998e+18,en,2022-07-26 04:58:53,857897789283487744,"@keensi1st @CaptainZatrany @Steam What he meant that the Government of Indonesia will block @Steam therefore Indonesian player can't access to buy and play game on steam. And not just steam, other major launcher also get blocked too. Unless Steam register to the PSE Kominfo",1,0,1,0,"@USER @USER @USER what he meant that the government of indonesia will block @USER therefore indonesian player can't access to buy and play game on steam. and not just steam, other major launcher also get blocked too. unless steam register to the pse kominfo",neutral,0.7668111324310303
1.551793619727618e+18,1.551793608491053e+18,id,2022-07-26 04:56:44,20963426,"Padahal, aturan ini memuat beberapa pasal karet yang rentan disalahgunakan. Apa saja? #KoranTempo #Kominfo #PSE #platformdigital",1,0,2,0,"padahal, aturan ini memuat beberapa pasal karet yang rentan disalahgunakan. apa saja? #HASHTAG #HASHTAG #HASHTAG #HASHTAG",neutral,0.9443051218986511
1.551793617101943e+18,1.551793608491053e+18,id,2022-07-26 04:56:43,20963426,Pegiat informasi dan teknologi sebelumnya menolak dengan tegas peraturan menteri yang mengharuskan PSE mendaftar ke Kementerian. #KoranTempo #Kominfo #PSE #platformdigital,0,1,1,0,pegiat informasi dan teknologi sebelumnya menolak dengan tegas peraturan menteri yang mengharuskan pse mendaftar ke kementerian. #HASHTAG #HASHTAG #HASHTAG #HASHTAG,neutral,0.9709903597831726
1.551793614425952e+18,1.551793608491053e+18,id,2022-07-26 04:56:43,20963426,"Jika hingga tenggat tak kunjung mendaftar, PSE dikenai sanksi administratif berupa pemutusan akses ataupun pemblokiran. #KoranTempo #Kominfo #PSE #platformdigital",0,1,0,0,"jika hingga tenggat tak kunjung mendaftar, pse dikenai sanksi administratif berupa pemutusan akses ataupun pemblokiran. #HASHTAG #HASHTAG #HASHTAG #HASHTAG",neutral,0.9895037412643433
1.551793611221545e+18,1.551793608491053e+18,id,2022-07-26 04:56:42,20963426,"Meski pendaftaran ditutup Rabu lalu, Kominfo memberikan tambahan waktu 5 hari kerja bagi PSE atau platform digital untuk melengkapi dokumen dan segera mendaftar. #KoranTempo #Kominfo #PSE #platformdigital https://t.co/E2QzzLg6jP",1,2,1,0,"meski pendaftaran ditutup rabu lalu, kominfo memberikan tambahan waktu 5 hari kerja bagi pse atau platform digital untuk melengkapi dokumen dan segera mendaftar. #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL",neutral,0.9970970153808594
1.551793608491053e+18,1.551793608491053e+18,id,2022-07-26 04:56:41,20963426,Kominfo bakal menerapkan sanksi pemblokiran terhadap penyelenggara sistem elektronik (PSE) yang belum mendaftar ke situs web Kementerian. #KoranTempo #Kominfo #PSE #platformdigital https://t.co/Fe9spQYHYm,9,2,12,1,kominfo bakal menerapkan sanksi pemblokiran terhadap penyelenggara sistem elektronik (pse) yang belum mendaftar ke situs web kementerian. #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL,neutral,0.9951895475387573
1.551791169998586e+18,1.551791169998586e+18,id,2022-07-26 04:47:00,1313731477050330880,"Google Daftar PSE Kominfo, YouTube dan Gmail Aman Tak Diblokir

Dengan begitu, bisa diartikan seluruh layanan Google, seperti YouTube, Gmail, Google Maps, Google Classroom, Play Store, dan lainnya tidak akan mengalami pemblokiran @kemkominfo.
@PlateJohnny
https://t.co/6MKK81xkL9",0,0,1,0,"google daftar pse kominfo, youtube dan gmail aman tak diblokir dengan begitu, bisa diartikan seluruh layanan google, seperti youtube, gmail, google maps, google classroom, play store, dan lainnya tidak akan mengalami pemblokiran @USER @USER HTTPURL",neutral,0.8361599445343018
1.551790815936381e+18,1.551790815936381e+18,id,2022-07-26 04:45:36,1166532124121240064,"Google Daftar PSE @kemkominfo, YouTube dan Gmail Aman Tak Diblokir

Semuel Pangerapan dalam konferensi pers terpisah mengonfirmasi bahwa Google telah mendaftarkan empat platform tambahan selain Google Cloud dan Google Ads.
@PlateJohnny
https://t.co/xK9jWG6jIK",0,0,0,0,google daftar pse @USER youtube dan gmail aman tak diblokir semuel pangerapan dalam konferensi pers terpisah mengonfirmasi bahwa google telah mendaftarkan empat platform tambahan selain google cloud dan google ads. @USER HTTPURL,neutral,0.9859549403190613
1.551790349844349e+18,1.551790349844349e+18,id,2022-07-26 04:43:44,39632516,"Google Daftar PSE @kemkominfo, YouTube dan Gmail Aman Tak Diblokir

Google mendaftarkan empat platform tambahan selain Google Cloud dan (Google) Ads-nya. Sekarang, mereka mendaftarkan YouTube, Search Engine, Play Store, dan Google Maps,
@PlateJohnny
https://t.co/56e5uQlZ4p",0,0,0,0,"google daftar pse @USER youtube dan gmail aman tak diblokir google mendaftarkan empat platform tambahan selain google cloud dan (google) ads-nya. sekarang, mereka mendaftarkan youtube, search engine, play store, dan google maps, @USER HTTPURL",neutral,0.9903703331947327
1.551789332888961e+18,1.551789332888961e+18,id,2022-07-26 04:39:42,69183155,Situs resmi PSE Kementerian Kominfo sulit diakses dan berfungsi sebagaimana mestinya. Pengamat mengkritik situs PSE Kominfo amburadul. https://t.co/oxVtjU7jfD,20,4,33,2,situs resmi pse kementerian kominfo sulit diakses dan berfungsi sebagaimana mestinya. pengamat mengkritik situs pse kominfo amburadul. HTTPURL,negative,0.877131998538971
1.551788070306996e+18,1.551788070306996e+18,id,2022-07-26 04:34:41,135815019,Situs resmi PSE Kementerian Kominfo sulit diakses dan berfungsi sebagaimana mestinya. Pengamat mengkritik situs PSE Kominfo amburadul. https://t.co/4KgOQ0Q47y,0,0,0,0,situs resmi pse kementerian kominfo sulit diakses dan berfungsi sebagaimana mestinya. pengamat mengkritik situs pse kominfo amburadul. HTTPURL,negative,0.877131998538971
1.551770605086974e+18,1.551770605086974e+18,id,2022-07-26 03:25:17,17128975,"2 Hari Lagi, LinkedIn dan Alibaba Terancam Diblokir Kominfo karena PSE
https://t.co/lfnBg64xXS",0,1,6,0,"2 hari lagi, linkedin dan alibaba terancam diblokir kominfo karena pse HTTPURL",neutral,0.9853278994560242
1.55177041407837e+18,1.55177041407837e+18,id,2022-07-26 03:24:31,1546851616569310976,Pengamat Kritik Situs PSE Kominfo Berantakan https://t.co/cYc5DNb3IO,0,0,0,0,pengamat kritik situs pse kominfo berantakan HTTPURL,neutral,0.5344340801239014
1.551762798253732e+18,1.551762798253732e+18,id,2022-07-26 02:54:16,847372542830444544,"Nyaris Diblokir, Roblox Akhirnya Daftar PSE ke Kominfo https://t.co/KcikDJFtSX",0,0,1,0,"nyaris diblokir, roblox akhirnya daftar pse ke kominfo HTTPURL",neutral,0.9897722601890564
1.551761883417514e+18,1.551761883417514e+18,id,2022-07-26 02:50:38,1446381353239523072,"Nyaris Diblokir, Roblox Akhirnya Daftar PSE ke Kominfo https://t.co/JEI5hKMWzQ",0,0,0,0,"nyaris diblokir, roblox akhirnya daftar pse ke kominfo HTTPURL",neutral,0.9897722601890564
1.551761438414291e+18,1.551527157796839e+18,id,2022-07-26 02:48:51,611764828,@aughyvikrii @awanmaroon @karirfess Pantes PSE kominfo error terus jangan2 isinya yang ngaku2 programer juga lagi 🤣,0,0,1,1,@USER @USER @USER pantes pse kominfo error terus jangan2 isinya yang ngaku2 programer juga lagi :rolling_on_the_floor_laughing:,negative,0.9840844869613647
1.551749146456928e+18,1.551749146456928e+18,id,2022-07-26 02:00:01,2542665199,"Alhamdulillah, akhirnya Google mau juga menjunjung langit di mana dia berpijak dan saya lega karena memakai gmail di berbagai urusan.

@kemkominfo 
@PlateJohnny 

https://t.co/nX3DfqFmVc",7,3,17,0,"alhamdulillah, akhirnya google mau juga menjunjung langit di mana dia berpijak dan saya lega karena memakai gmail di berbagai urusan. @USER @USER HTTPURL",positive,0.9710379242897034
1.551746650862805e+18,1.551746650862805e+18,id,2022-07-26 01:50:06,1521159020,"Kamu pasti udah denger masalah Kominfo yang mengancam akan memblokir Google, Facebook, Whatsapp hingga Instagram kalau enggak mendaftar jadi PSE. 

Tapi, kenapa sih ini harus diramaikan? Emang apa sih masalahnya? Nah, berikut kami rangkumkan hal-hal yang perlu kamu ketahui. https://t.co/fUxfdLEril",7,1,18,0,"kamu pasti udah denger masalah kominfo yang mengancam akan memblokir google, facebook, whatsapp hingga instagram kalau enggak mendaftar jadi pse. tapi, kenapa sih ini harus diramaikan? emang apa sih masalahnya? nah, berikut kami rangkumkan hal-hal yang perlu kamu ketahui. HTTPURL",neutral,0.5254849791526794
1.551745564584583e+18,1.551724649171472e+18,id,2022-07-26 01:45:47,230093307,"@amasna @mirrorbaaall @makemac hmmm, boleh dicek lagi bang di situs resminya, sepertinya ada perubahan.

Aku gak nemu a.n perusahaan Apple dan data yang aku lihat di PSE Kominfo tgl 25 Jul.

""Data yang ditampilkan pada tabel merupakan data terbaru per tanggal 25 Juli 2022 Pukul 17:39 zona waktu Asia/Jakarta""",0,1,0,0,"@USER @USER @USER hmmm, boleh dicek lagi bang di situs resminya, sepertinya ada perubahan. aku gak nemu a.n perusahaan apple dan data yang aku lihat di pse kominfo tgl 25 jul. ""data yang ditampilkan pada tabel merupakan data terbaru per tanggal 25 juli 2022 pukul 17:39 zona waktu asia/jakarta""",neutral,0.8154177069664001
1.551739105037337e+18,1.551739105037337e+18,en,2022-07-26 01:20:07,1031148063337795968,"i'm probably just high on drugs* here, but i feel like this Kominfo PSE bullshit is inspired by that time when ppl @ iNews basically beg the gov to regulate shit like Netflix, YT, etc like TV back in mid-2020",0,1,3,0,"i'm probably just high on drugs* here, but i feel like this kominfo pse bullshit is inspired by that time when ppl @USER inews basically beg the gov to regulate shit like netflix, yt, etc like tv back in mid-2020",negative,0.8483071327209473
