id,created_at,text,author_id,conversation_id,lang,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.552555018779185e+18,2022-07-28 07:22:16,Kebajikan Google vs PSE Kominfo https://t.co/TJwPNAtSVP,2819975048,1.552555018779185e+18,id,0,0,1,0,kebajikan google vs pse kominfo HTTPURL,neutral,0.9960438013076782
1.552553930227618e+18,2022-07-28 07:17:56,"Blokir, Blokir,Blokir sekarang juga ayolah jangan hoax Kominfo 

Google, Gmail &amp; YouTube Belum Nongol di Situs PSE, Kominfo Bakal Blokir?
https://t.co/oTZ14zDHSV",1412072942880497920,1.552553930227618e+18,id,0,0,0,0,"blokir, blokir,blokir sekarang juga ayolah jangan hoax kominfo google, gmail & youtube belum nongol di situs pse, kominfo bakal blokir? HTTPURL",negative,0.953385055065155
1.552550762034565e+18,2022-07-28 07:05:21,YouTube dan Google belum kunjung muncul di website resmi Penyelenggara Sistem Elektronik (PSE) Kominfo meskipun mengklaim telah melakukan pendaftaran. https://t.co/qp7cCzOucm renjun #TayNewManilaFanmeet #burberryxbright #NggaKalengKaleng Anton #ExtraordinaryAttorneyWooEp9,1253243708624921088,1.552550762034565e+18,id,0,0,0,0,youtube dan google belum kunjung muncul di website resmi penyelenggara sistem elektronik (pse) kominfo meskipun mengklaim telah melakukan pendaftaran. HTTPURL renjun #HASHTAG #HASHTAG #HASHTAG anton #HASHTAG,neutral,0.9954937696456909
1.55252828381184e+18,2022-07-28 05:36:02,"Misteri Keberadaan Google di PSE Kominfo, Diklaim Sudah Daftar tapi Tak Tampak https://t.co/UzTN4hyL3O",74501380,1.55252828381184e+18,id,1,0,0,0,"misteri keberadaan google di pse kominfo, diklaim sudah daftar tapi tak tampak HTTPURL",neutral,0.9882045984268188
1.552494935961584e+18,2022-07-28 03:23:31,"Google, Gmail dan YouTube Belum Nongol, Kominfo Bakal Blokir? https://t.co/ClFDcgpYt3",1474291819571671040,1.552494935961584e+18,id,0,0,0,0,"google, gmail dan youtube belum nongol, kominfo bakal blokir? HTTPURL",neutral,0.9412909746170044
1.552488401571561e+18,2022-07-28 02:57:33,"Jadi pengen kerja di Kominfo, biar bisa masuk ke Google Drive orang kantor buat memastikan ulang video syurnya yg sama teman kerja. 😁 https://t.co/ke6N50CSo7",187892069,1.552488401571561e+18,id,0,0,0,0,"jadi pengen kerja di kominfo, biar bisa masuk ke google drive orang kantor buat memastikan ulang video syurnya yg sama teman kerja. :beaming_face_with_smiling_eyes: HTTPURL",neutral,0.9453592896461487
1.552488382055457e+18,2022-07-28 02:57:28,"YouTube, Gmail dan sejumlah layanan Google lainnya belum juga nongol di situs PSE. Apakah lantas akan diblokir Kominfo? https://t.co/5iLoo8lRsL",69183155,1.552488382055457e+18,id,0,0,5,1,"youtube, gmail dan sejumlah layanan google lainnya belum juga nongol di situs pse. apakah lantas akan diblokir kominfo? HTTPURL",neutral,0.90450119972229
1.552480141791867e+18,2022-07-28 02:24:44,"Google, Gmail dan YouTube Belum Nongol, Kominfo Bakal Blokir? https://t.co/KO40OiyP2Q",1472355186634998016,1.552480141791867e+18,id,0,0,0,0,"google, gmail dan youtube belum nongol, kominfo bakal blokir? HTTPURL",neutral,0.9412909746170044
1.552465206508282e+18,2022-07-28 01:25:23,kominfo ngetrack history di google be like: cuma liat-liat aja nih? nggak beli? https://t.co/2k79khSLNS,169790959,1.552465206508282e+18,id,0,1,0,0,kominfo ngetrack history di google be like: cuma liat-liat aja nih? nggak beli? HTTPURL,neutral,0.7737325429916382
1.55245065104871e+18,2022-07-28 00:27:33,"YouTube, Gmail dan sejumlah layanan Google lainnya belum juga nongol di situs PSE. Apakah lantas akan diblokir Kominfo?

Berani blokir ? Kok saya gak yakin ya….
 https://t.co/WEDL7SKOYi",347751807,1.55245065104871e+18,id,0,0,0,0,"youtube, gmail dan sejumlah layanan google lainnya belum juga nongol di situs pse. apakah lantas akan diblokir kominfo? berani blokir ? kok saya gak yakin ya…. HTTPURL",negative,0.8996970653533936
1.552448001347658e+18,2022-07-28 00:17:01,"YouTube, Gmail dan sejumlah layanan Google lainnya belum juga nongol di situs PSE. Apakah lantas akan diblokir Kominfo? https://t.co/cDjceJB35Y",135815019,1.552448001347658e+18,id,0,0,0,0,"youtube, gmail dan sejumlah layanan google lainnya belum juga nongol di situs pse. apakah lantas akan diblokir kominfo? HTTPURL",neutral,0.90450119972229
